# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -710.00000000 ps, Average over 5000 waveforms. Timestamp: 2023-11-21T15:39:04
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-686.74953398	0.00483204
-686.71620064	-0.01903498
-686.68286731	-0.03529662
-686.64953398	-0.04391907
-686.61620064	-0.04560036
-686.58286731	-0.04194462
-686.54953398	-0.03462732
-686.51620064	-0.02502373
-686.48286731	-0.01450027
-686.44953398	-0.00421939
-686.41620064	0.00480678
-686.38286731	0.01174821
-686.34953398	0.01591532
-686.31620065	0.01730843
-686.28286731	0.01626762
-686.24953398	0.01358428
-686.21620065	0.01021656
-686.18286731	0.00700667
-686.14953398	0.00411135
-686.11620065	0.00163558
-686.08286731	-0.00043274
-686.04953398	-0.00186199
-686.01620065	-0.00256578
-685.98286731	-0.00221911
-685.94953398	-0.00062474
-685.91620065	0.00218587
-685.88286732	0.00610495
-685.84953398	0.01046071
-685.81620065	0.01445304
-685.78286732	0.01765928
-685.74953398	0.01984022
-685.71620065	0.02109363
-685.68286732	0.02167723
-685.64953398	0.02191060
-685.61620065	0.02215915
-685.58286732	0.02234210
-685.54953399	0.02271157
-685.51620065	0.02333835
-685.48286732	0.02441747
-685.44953399	0.02622855
-685.41620065	0.02914511
-685.38286732	0.03339152
-685.34953399	0.03881924
-685.31620065	0.04533512
-685.28286732	0.05252108
-685.24953399	0.05988899
-685.21620065	0.06714184
-685.18286732	0.07380703
-685.14953399	0.07984884
-685.11620066	0.08515664
-685.08286732	0.08995851
-685.04953399	0.09436089
-685.01620066	0.09861491
-684.98286732	0.10305948
-684.94953399	0.10798986
-684.91620066	0.11389733
-684.88286732	0.12056666
-684.84953399	0.12799156
-684.81620066	0.13577313
-684.78286732	0.14350671
-684.74953399	0.15095924
-684.71620066	0.15770115
-684.68286733	0.16354436
-684.64953399	0.16766124
-684.61620066	0.16943709
-684.58286733	0.16761321
-684.54953399	0.16062357
-684.51620066	0.14653958
-684.48286733	0.12340044
-684.44953399	0.08944730
-684.41620066	0.04263628
-684.38286733	-0.01884112
-684.34953399	-0.09668567
-684.31620066	-0.19165810
-684.28286733	-0.30364794
-684.24953400	-0.43100798
-684.21620066	-0.57034222
-684.18286733	-0.71631978
-684.14953400	-0.86085460
-684.11620066	-0.99384702
-684.08286733	-1.10349441
-684.04953400	-1.17725002
-684.01620066	-1.20367260
-683.98286733	-1.17413953
-683.94953400	-1.08459209
-683.91620066	-0.93676109
-683.88286733	-0.73900505
-683.84953400	-0.50509749
-683.81620067	-0.25313880
-683.78286733	-0.00229164
-683.74953400	0.22970814
-683.71620067	0.42881972
-683.68286733	0.58613996
-683.64953400	0.69846917
-683.61620067	0.76683397
-683.58286733	0.79569975
-683.54953400	0.79027916
-683.51620067	0.75630634
-683.48286734	0.69901949
-683.44953400	0.62393426
-683.41620067	0.53738698
-683.38286734	0.44650849
-683.34953400	0.35844607
-683.31620067	0.27897169
-683.28286734	0.21153797
-683.24953400	0.15656497
-683.21620067	0.11260981
-683.18286734	0.07763116
-683.14953400	0.05058431
-683.11620067	0.03128089
-683.08286734	0.02032036
-683.04953401	0.01730483
-683.01620067	0.02034678
-682.98286734	0.02614237
-682.94953401	0.03126485
-682.91620067	0.03293882
-682.88286734	0.03035770
-682.84953401	0.02389240
-682.81620067	0.01498730
-682.78286734	0.00503436
-682.74953401	-0.00482476
-682.71620067	-0.01376688
-682.68286734	-0.02141741
-682.64953401	-0.02715415
-682.61620068	-0.03080342
-682.58286734	-0.03208563
-682.54953401	-0.03131785
-682.51620068	-0.02855565
-682.48286734	-0.02406462
-682.44953401	-0.01826679
-682.41620068	-0.01161400
-682.38286734	-0.00500823
-682.34953401	0.00097318
-682.31620068	0.00577941
-682.28286734	0.00929527
-682.24953401	0.01148874
-682.21620068	0.01282945
-682.18286735	0.01333707
-682.14953401	0.01339676
-682.11620068	0.01325452
-682.08286735	0.01294574
-682.04953401	0.01214715
-682.01620068	0.01082757
-681.98286735	0.00898068
-681.94953401	0.00690456
-681.91620068	0.00492938
-681.88286735	0.00329545
-681.84953401	0.00167083
-681.81620068	-0.00016661
-681.78286735	-0.00233959
-681.74953402	-0.00449255
-681.71620068	-0.00636114
-681.68286735	-0.00760418
-681.64953402	-0.00811293
-681.61620068	-0.00782178
-681.58286735	-0.00659371
-681.54953402	-0.00439541
-681.51620068	-0.00149903
-681.48286735	0.00173745
-681.44953402	0.00501367
-681.41620069	0.00782404
-681.38286735	0.00995668
-681.34953402	0.01103040
-681.31620069	0.01073719
-681.28286735	0.00875870
-681.24953402	0.00523379
-681.21620069	0.00086548
-681.18286735	-0.00392623
-681.14953402	-0.00840139
-681.11620069	-0.01224420
-681.08286735	-0.01539531
-681.04953402	-0.01786068
-681.01620069	-0.01984135
-680.98286736	-0.02161107
-680.94953402	-0.02318278
-680.91620069	-0.02466913
-680.88286736	-0.02580370
-680.84953402	-0.02645326
-680.81620069	-0.02669639
-680.78286736	-0.02650004
-680.74953402	-0.02596354
-680.71620069	-0.02500367
-680.68286736	-0.02371254
-680.64953402	-0.02171408
-680.61620069	-0.01891064
-680.58286736	-0.01519022
-680.54953403	-0.01014115
-680.51620069	-0.00392796
-680.48286736	0.00327222
-680.44953403	0.01116960
-680.41620069	0.01902114
-680.38286736	0.02619324
-680.34953403	0.03200085
-680.31620069	0.03580540
-680.28286736	0.03715435
-680.24953403	0.03571551
-680.21620069	0.03168748
-680.18286736	0.02546572
-680.14953403	0.01746833
-680.11620070	0.00837087
-680.08286736	-0.00095739
-680.04953403	-0.00968703
-680.01620070	-0.01696838
-679.98286736	-0.02255289
-679.94953403	-0.02643622
-679.91620070	-0.02870820
-679.88286736	-0.02951176
-679.84953403	-0.02893467
-679.81620070	-0.02705300
-679.78286736	-0.02394576
-679.74953403	-0.01969662
-679.71620070	-0.01454784
-679.68286737	-0.00897092
-679.64953403	-0.00378482
-679.61620070	0.00006512
-679.58286737	0.00215608
-679.54953403	0.00228566
-679.51620070	0.00050120
-679.48286737	-0.00274413
-679.44953403	-0.00703326
-679.41620070	-0.01173204
-679.38286737	-0.01632555
-679.34953404	-0.02032447
-679.31620070	-0.02361792
-679.28286737	-0.02575502
-679.24953404	-0.02662521
-679.21620070	-0.02619926
-679.18286737	-0.02442224
-679.14953404	-0.02180780
-679.11620070	-0.01879648
-679.08286737	-0.01579751
-679.04953404	-0.01306550
-679.01620070	-0.01047199
-678.98286737	-0.00797139
-678.94953404	-0.00553985
-678.91620071	-0.00310248
-678.88286737	-0.00090921
-678.84953404	0.00104415
-678.81620071	0.00265882
-678.78286737	0.00404804
-678.74953404	0.00530138
-678.71620071	0.00649762
-678.68286737	0.00757138
-678.64953404	0.00833531
-678.61620071	0.00849337
-678.58286737	0.00773386
-678.54953404	0.00607477
-678.51620071	0.00379850
-678.48286738	0.00104863
-678.44953404	-0.00200379
-678.41620071	-0.00520359
-678.38286738	-0.00865369
-678.34953404	-0.01229877
-678.31620071	-0.01604312
-678.28286738	-0.01970905
-678.24953404	-0.02297810
-678.21620071	-0.02550261
-678.18286738	-0.02697750
-678.14953404	-0.02728192
-678.11620071	-0.02620860
-678.08286738	-0.02389995
-678.04953405	-0.02040259
-678.01620071	-0.01580112
-677.98286738	-0.01039538
-677.94953405	-0.00447497
-677.91620071	0.00134649
-677.88286738	0.00652002
-677.84953405	0.01086410
-677.81620071	0.01413782
-677.78286738	0.01635963
-677.74953405	0.01750194
-677.71620071	0.01773109
-677.68286738	0.01692714
-677.64953405	0.01501822
-677.61620072	0.01188493
-677.58286738	0.00806082
-677.54953405	0.00361320
-677.51620072	-0.00074977
-677.48286738	-0.00435520
-677.44953405	-0.00702922
-677.41620072	-0.00847802
-677.38286738	-0.00893639
-677.34953405	-0.00849705
-677.31620072	-0.00732819
-677.28286739	-0.00575959
