# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -710.00000000 ps, Average over 2000 waveforms. Timestamp: 2023-11-21T14:28:46
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
7.35533910	-101.60938076
7.36266513	-92.07008587
7.36999117	-88.13466982
7.37731720	-89.75605129
7.38464324	-104.29833145
7.39196927	-92.13376032
7.39929531	-91.33815254
7.40662134	-99.86975169
7.41394738	-109.18716304
7.42127341	-98.49698063
7.42859945	-89.69606266
7.43592548	-89.74804372
7.44325152	-98.98283390
7.45057755	-99.10383853
7.45790359	-91.83438899
7.46522962	-91.98951413
7.47255566	-116.88086564
7.47988169	-91.26139578
7.48720773	-96.36206123
7.49453376	-89.17365702
7.50185980	-83.00454116
7.50918583	-84.59373364
7.51651187	-96.67682360
7.52383790	-91.53517938
7.53116394	-90.13923216
7.53848997	-93.16122007
7.54581601	-92.46627041
7.55314204	-91.35548393
7.56046808	-88.16180318
7.56779411	-88.49285746
7.57512015	-97.64215188
7.58244618	-97.47062748
7.58977222	-94.85485859
7.59709825	-95.39319603
7.60442429	-98.08364774
7.61175032	-96.00021498
7.61907636	-91.08716354
7.62640239	-99.38539819
7.63372843	-95.65914624
7.64105446	-92.90352605
7.64838050	-97.68387138
7.65570653	-98.93053726
7.66303257	-103.21582986
7.67035860	-100.11444871
7.67768464	-99.99946894
7.68501067	-94.60400417
7.69233671	-95.11068898
7.69966274	-96.61450808
7.70698878	-95.96952546
7.71431481	-96.64647048
7.72164085	-88.99956214
7.72896688	-89.16376675
7.73629292	-98.88659162
7.74361895	-104.87538242
7.75094499	-96.85846070
7.75827102	-90.73348480
7.76559706	-92.58434850
7.77292309	-108.04331250
7.78024913	-92.59753828
7.78757516	-93.93553326
7.79490120	-104.82196777
7.80222723	-95.18336260
7.80955327	-97.33069727
7.81687930	-100.96643398
7.82420534	-95.82396988
7.83153137	-108.51901750
7.83885741	-92.37126627
7.84618344	-89.02878059
7.85350948	-96.49131391
7.86083551	-96.85504003
7.86816155	-95.51887624
7.87548758	-96.91296030
7.88281362	-92.43075066
7.89013965	-89.95720163
7.89746569	-89.03438556
7.90479172	-100.04572908
7.91211776	-91.47055238
7.91944379	-89.68434068
7.92676982	-98.62404552
7.93409586	-97.98665602
7.94142189	-101.25266311
7.94874793	-103.45300869
7.95607396	-96.27469389
7.96340000	-93.79571247
7.97072603	-94.97006274
7.97805207	-105.80276289
7.98537810	-105.78152131
7.99270414	-104.28256166
8.00003017	-98.21076368
8.00735621	-103.01793924
8.01468224	-98.31927506
8.02200828	-93.19725551
8.02933431	-99.06576677
8.03666035	-99.10602248
8.04398638	-94.69369102
8.05131242	-95.45119812
8.05863845	-98.00563346
8.06596449	-96.63714799
8.07329052	-93.33580270
8.08061656	-98.21856287
8.08794259	-109.00759105
8.09526863	-106.08732865
8.10259466	-100.37414988
8.10992070	-97.75486039
8.11724673	-95.89079535
8.12457277	-92.23440655
8.13189880	-94.23833152
8.13922484	-91.62569796
8.14655087	-94.12024958
8.15387691	-95.54580925
8.16120294	-91.78413316
8.16852898	-99.94954968
8.17585501	-94.57707541
8.18318105	-95.09626900
8.19050708	-92.83745996
8.19783312	-89.18147952
8.20515915	-93.04341153
8.21248519	-112.80033796
8.21981122	-109.18336795
8.22713726	-97.78337061
8.23446329	-101.29160285
8.24178933	-91.94236976
8.24911536	-85.51145763
8.25644140	-87.55348153
8.26376743	-98.24716235
8.27109347	-96.14023319
8.27841950	-100.41171593
8.28574554	-92.63611690
8.29307157	-95.42188249
8.30039761	-97.13991091
8.30772364	-98.50812510
8.31504968	-94.56311244
8.32237571	-90.59160740
8.32970175	-92.28671526
8.33702778	-103.12824613
8.34435382	-99.77947592
8.35167985	-99.83032601
8.35900589	-99.73854096
8.36633192	-93.04751282
8.37365796	-96.34629967
8.38098399	-102.82473429
8.38831003	-101.28069614
8.39563606	-95.87839578
8.40296210	-96.52824504
8.41028813	-95.95002251
8.41761417	-89.11124201
8.42494020	-89.79473119
8.43226624	-102.73021623
8.43959227	-95.86056327
8.44691831	-94.46701377
8.45424434	-93.76228298
8.46157038	-92.35008980
8.46889641	-97.72436793
8.47622245	-101.53642845
8.48354848	-95.92546854
8.49087452	-102.25182641
8.49820055	-101.74332813
8.50552659	-103.31170485
8.51285262	-99.58670017
8.52017866	-96.47531672
8.52750469	-95.09162664
8.53483073	-92.58974232
8.54215676	-91.89207766
8.54948280	-95.14312980
8.55680883	-102.84013223
8.56413487	-99.56877070
8.57146090	-100.29222906
8.57878694	-91.22498554
8.58611297	-98.25829081
8.59343901	-92.34313511
8.60076504	-87.95637982
8.60809108	-91.20421974
8.61541711	-92.69520840
8.62274315	-88.31848912
8.63006918	-87.35320740
8.63739522	-93.11225084
8.64472125	-107.45283578
8.65204729	-101.17442142
8.65937332	-102.38116213
8.66669936	-95.89436819
8.67402539	-93.42196794
8.68135143	-89.71317983
8.68867746	-90.18737872
8.69600350	-106.66684779
8.70332953	-92.55281685
8.71065557	-95.80725281
8.71798160	-92.04981753
8.72530764	-87.07223861
8.73263367	-92.99770212
8.73995971	-91.04978026
8.74728574	-92.61942651
8.75461178	-95.12771469
8.76193781	-88.71573065
8.76926385	-91.93057228
8.77658988	-100.43996434
8.78391592	-104.24801787
8.79124195	-99.78627798
8.79856799	-103.98053338
8.80589402	-100.35104132
8.81322005	-98.08824303
8.82054609	-96.45162084
8.82787212	-91.25696064
8.83519816	-90.51241969
8.84252419	-99.34241446
8.84985023	-91.82609353
8.85717626	-91.25173593
8.86450230	-89.06223113
8.87182833	-89.99675449
8.87915437	-107.18897271
8.88648040	-90.95251130
8.89380644	-101.48611720
8.90113247	-92.71707969
8.90845851	-92.78730042
8.91578454	-89.01155643
8.92311058	-87.09427146
8.93043661	-98.55869204
8.93776265	-92.10324045
8.94508868	-91.32444777
8.95241472	-97.16845829
8.95974075	-95.11025646
8.96706679	-95.40854435
8.97439282	-96.89601719
8.98171886	-96.53370253
8.98904489	-100.91574601
8.99637093	-92.95627661
9.00369696	-91.16744417
9.01102300	-93.94600098
9.01834903	-94.89307357
9.02567507	-104.10827332
9.03300110	-99.40140546
9.04032714	-99.28384180
9.04765317	-90.93517547
9.05497921	-93.10381459
9.06230524	-92.14591810
9.06963128	-90.96379285
9.07695731	-96.91913411
9.08428335	-89.53769951
9.09160938	-92.16446705
9.09893542	-94.77156959
9.10626145	-93.27392844
9.11358749	-101.39565855
9.12091352	-108.79846750
9.12823956	-104.84369880
9.13556559	-105.25493688
9.14289163	-95.25150669
9.15021766	-94.72054501
9.15754370	-99.34740509
9.16486973	-97.95710087
9.17219577	-95.32930024
9.17952180	-91.90774945
9.18684784	-104.90101825
9.19417387	-91.03229395
9.20149991	-91.57357067
9.20882594	-99.81077079
9.21615198	-90.59282941
9.22347801	-96.33451818
9.23080405	-100.29256979
9.23813008	-99.79992078
9.24545612	-98.99466825
9.25278215	-95.05549832
9.26010819	-96.89851879
9.26743422	-93.12799544
9.27476026	-93.42295391
9.28208629	-92.49680247
9.28941233	-90.81004923
9.29673836	-90.92570264
9.30406440	-91.09133639
9.31139043	-94.70138975
9.31871647	-93.85200932
9.32604250	-90.42194671
9.33336854	-91.64846632
9.34069457	-97.83640379
9.34802061	-101.48899476
9.35534664	-102.43260509
9.36267268	-97.27685835
9.36999871	-93.64601725
9.37732475	-98.32901757
9.38465078	-91.77383486
9.39197682	-90.31227955
9.39930285	-94.32797606
9.40662889	-97.81756144
9.41395492	-98.40312740
9.42128096	-91.45583273
9.42860699	-93.65609954
9.43593303	-119.38007612
9.44325906	-99.12837636
9.45058510	-96.01385080
9.45791113	-98.99292059
9.46523717	-97.57783519
9.47256320	-91.07109481
9.47988924	-94.66770607
9.48721527	-107.61441208
9.49454131	-103.35816258
9.50186734	-90.39032864
9.50919338	-88.01708013
9.51651941	-91.18830104
9.52384545	-93.26724803
9.53117148	-99.52594724
9.53849752	-94.67123961
9.54582355	-88.56209787
9.55314959	-90.10086369
9.56047562	-94.59602928
9.56780166	-93.64288747
9.57512769	-94.87470665
9.58245373	-101.09689957
9.58977976	-104.85844274
9.59710580	-92.68618862
9.60443183	-89.99922503
9.61175787	-96.08081187
9.61908390	-93.17564811
9.62640994	-89.77612225
9.63373597	-100.07825765
9.64106201	-95.32875409
9.64838804	-94.85916863
9.65571408	-94.70086849
9.66304011	-90.61914542
9.67036615	-91.50053367
9.67769218	-93.33426447
9.68501821	-95.55516856
9.69234425	-95.01475635
9.69967028	-89.68765686
9.70699632	-90.14251295
9.71432235	-94.88464888
9.72164839	-91.27069717
9.72897442	-93.62951026
9.73630046	-95.99661733
9.74362649	-90.43290182
9.75095253	-94.60282794
9.75827856	-94.56444210
9.76560460	-90.44212495
9.77293063	-102.89389172
9.78025667	-93.20585162
9.78758270	-95.08154659
9.79490874	-98.77802340
9.80223477	-92.34966331
9.80956081	-100.30711575
9.81688684	-94.67848822
9.82421288	-96.89600233
9.83153891	-104.27724767
9.83886495	-101.57539228
9.84619098	-109.68666814
9.85351702	-98.83340131
9.86084305	-98.87625034
9.86816909	-99.15835852
9.87549512	-101.62693368
9.88282116	-91.79676232
9.89014719	-88.12338116
9.89747323	-90.07172681
9.90479926	-92.23122958
9.91212530	-88.39102931
9.91945133	-89.03950043
9.92677737	-94.28187475
9.93410340	-93.73148796
9.94142944	-93.69139252
9.94875547	-100.38232034
9.95608151	-105.24513525
9.96340754	-95.91273627
9.97073358	-90.66510345
9.97805961	-91.71336014
9.98538565	-97.60710296
9.99271168	-98.18828170
10.00003772	-91.53433806
10.00736375	-88.75811122
10.01468979	-93.47571937
10.02201582	-103.77637026
10.02934186	-98.70155837
10.03666789	-96.38406902
10.04399393	-92.73642108
10.05131996	-98.25285248
10.05864600	-91.67302082
10.06597203	-91.28429201
10.07329807	-96.06554637
10.08062410	-97.54825968
10.08795014	-105.29591053
10.09527617	-105.12405153
10.10260221	-96.92151568
10.10992824	-96.24376597
10.11725428	-94.65639290
10.12458031	-89.32959101
10.13190635	-88.87607861
10.13923238	-89.26295148
10.14655842	-94.02924955
10.15388445	-93.80006411
10.16121049	-91.18034508
10.16853652	-94.85620883
10.17586256	-92.97489730
10.18318859	-94.31217068
10.19051463	-91.34485382
10.19784066	-93.83861139
10.20516670	-101.94302056
10.21249273	-92.93274598
10.21981877	-89.03773667
10.22714480	-91.11540211
10.23447084	-92.86287975
10.24179687	-85.70952385
10.24912291	-88.33510737
10.25644894	-95.03360816
10.26377498	-87.36658905
10.27110101	-93.42587212
10.27842705	-91.75011143
10.28575308	-88.83613450
10.29307912	-92.86936033
10.30040515	-91.57943041
10.30773119	-96.46595008
10.31505722	-98.30942741
10.32238326	-98.54450000
10.32970929	-99.49678303
10.33703533	-96.55991007
10.34436136	-90.67975873
10.35168740	-88.18813137
10.35901343	-91.76454093
10.36633947	-103.63612023
10.37366550	-97.40538103
10.38099154	-99.47978827
10.38831757	-100.63243279
10.39564361	-94.98675229
10.40296964	-96.04977051
10.41029568	-101.65867952
10.41762171	-91.37607563
10.42494775	-90.72522024
10.43227378	-91.69483086
10.43959982	-92.54038193
10.44692585	-92.30004415
10.45425189	-90.67387926
10.46157792	-93.28532090
10.46890396	-112.36290173
10.47622999	-93.74657660
10.48355603	-90.35693390
10.49088206	-93.56311110
10.49820810	-97.07025957
10.50553413	-94.53880255
10.51286017	-93.93754427
10.52018620	-96.07569399
10.52751224	-93.26206566
10.53483827	-93.18437262
10.54216431	-95.73036525
10.54949034	-99.33179436
10.55681638	-103.28830169
10.56414241	-95.45633605
10.57146844	-94.03917732
10.57879448	-95.20846786
10.58612051	-93.07514383
10.59344655	-92.15224697
10.60077258	-97.35091279
10.60809862	-91.81886292
10.61542465	-92.42165680
10.62275069	-92.36169217
10.63007672	-85.62366860
10.63740276	-87.39709136
10.64472879	-103.84970869
10.65205483	-93.53460856
10.65938086	-96.84457689
10.66670690	-92.07856719
10.67403293	-96.84044634
10.68135897	-97.91507019
10.68868500	-94.01196141
10.69601104	-106.19745313
10.70333707	-113.38915706
10.71066311	-99.61272734
10.71798914	-95.16037787
10.72531518	-101.81621275
10.73264121	-91.25479646
10.73996725	-90.84719169
10.74729328	-99.09177472
10.75461932	-95.07311126
10.76194535	-94.20149811
10.76927139	-98.80284865
10.77659742	-103.85471778
10.78392346	-104.47215932
10.79124949	-115.32374997
10.79857553	-103.85055545
10.80590156	-103.82540059
10.81322760	-106.95645273
10.82055363	-106.44260521
10.82787967	-98.82076256
10.83520570	-92.84420921
10.84253174	-98.93596274
10.84985777	-97.94916794
10.85718381	-93.89198148
10.86450984	-97.58348892
10.87183588	-88.33461019
10.87916191	-85.33778046
10.88648795	-87.92351397
10.89381398	-101.38310462
10.90114002	-91.31579101
10.90846605	-90.34861888
10.91579209	-94.74439754
10.92311812	-95.66720745
10.93044416	-97.91169980
10.93777019	-96.42678315
10.94509623	-88.09175003
10.95242226	-88.99131532
10.95974830	-97.83686990
10.96707433	-95.83966267
10.97440037	-103.46560658
10.98172640	-92.53765991
10.98905244	-92.53846652
10.99637847	-91.04304617
11.00370451	-88.01651359
11.01103054	-90.26717882
11.01835658	-101.69209103
11.02568261	-96.54867317
11.03300865	-92.43074522
11.04033468	-96.80491537
11.04766072	-93.16887810
11.05498675	-88.92369854
11.06231279	-89.28967592
11.06963882	-92.24029115
11.07696486	-95.42917918
11.08429089	-96.23200603
11.09161693	-94.30097361
11.09894296	-90.72207144
11.10626900	-89.37280203
11.11359503	-93.04426479
11.12092107	-98.76350085
11.12824710	-92.61826115
11.13557314	-92.62448362
11.14289917	-89.82188365
11.15022521	-89.46259360
11.15755124	-92.54773536
11.16487728	-96.18544238
11.17220331	-93.26759794
11.17952935	-88.58885686
11.18685538	-92.19504739
11.19418142	-107.54128516
11.20150745	-94.66092304
11.20883349	-92.92575002
11.21615952	-90.56389761
11.22348556	-93.75752856
11.23081159	-96.80113236
11.23813763	-91.69092156
11.24546366	-95.15272073
11.25278970	-101.24015357
11.26011573	-95.07998778
11.26744177	-102.56315113
11.27476780	-91.39597963
11.28209384	-90.19868064
11.28941987	-100.52317014
11.29674591	-95.92606937
11.30407194	-92.88919739
11.31139798	-97.84149778
11.31872401	-123.95896047
11.32605005	-103.39309137
11.33337608	-96.97193102
11.34070212	-93.35033147
11.34802815	-93.89193996
11.35535419	-99.65888340
11.36268022	-114.38675684
11.37000626	-98.62332147
11.37733229	-98.14784553
11.38465833	-105.53464886
11.39198436	-98.59138534
11.39931040	-96.97499369
11.40663643	-101.38739737
11.41396247	-97.64835401
11.42128850	-98.18285377
11.42861454	-95.29578018
11.43594057	-90.17163043
11.44326661	-91.33417578
11.45059264	-101.92958735
11.45791867	-104.83527589
11.46524471	-100.23243261
11.47257074	-91.47116090
11.47989678	-90.77557884
11.48722281	-98.29228733
11.49454885	-97.73550447
11.50187488	-93.94644455
11.50920092	-98.06371330
11.51652695	-101.27542807
11.52385299	-95.04421220
11.53117902	-110.62973670
11.53850506	-94.16503928
11.54583109	-97.90855920
11.55315713	-96.32327899
11.56048316	-92.90923857
11.56780920	-114.98895163
11.57513523	-92.12901635
11.58246127	-92.44770673
11.58978730	-102.71461777
11.59711334	-107.81281091
11.60443937	-110.95944837
11.61176541	-100.08388182
11.61909144	-97.90822530
11.62641748	-99.55376533
11.63374351	-95.52959131
11.64106955	-92.12879376
11.64839558	-95.55977725
11.65572162	-103.39348563
11.66304765	-94.53038328
11.67037369	-97.07439174
11.67769972	-102.27838115
11.68502576	-100.53640259
11.69235179	-104.18056802
11.69967783	-93.79939192
11.70700386	-93.31125305
11.71432990	-102.57133497
11.72165593	-104.57272681
11.72898197	-110.89585117
11.73630800	-98.53783359
11.74363404	-94.86744219
11.75096007	-100.96846976
11.75828611	-106.72319150
11.76561214	-97.28924730
11.77293818	-93.94952835
11.78026421	-97.51482168
11.78759025	-100.30759717
11.79491628	-90.34465845
11.80224232	-90.27525187
11.80956835	-97.27810975
11.81689439	-102.60715101
11.82422042	-98.20670382
11.83154646	-100.76910928
11.83887249	-109.05522663
11.84619853	-95.35866229
11.85352456	-90.96480441
11.86085060	-91.16799175
11.86817663	-92.41256446
11.87550267	-91.92892319
11.88282870	-98.63084914
11.89015474	-96.18052786
11.89748077	-93.55866990
11.90480681	-102.35772526
11.91213284	-91.57718693
11.91945888	-89.58311382
11.92678491	-95.65229967
11.93411095	-98.21040505
11.94143698	-96.66730984
11.94876302	-100.10868025
11.95608905	-96.60100949
11.96341509	-101.06201820
11.97074112	-91.14455089
11.97806716	-91.86380129
11.98539319	-105.14391969
11.99271923	-93.78504373
12.00004526	-92.91801008
12.00737130	-93.95356547
12.01469733	-97.32368404
12.02202337	-98.91474507
12.02934940	-99.71497643
12.03667544	-101.97386722
12.04400147	-94.99065015
12.05132751	-98.42488682
12.05865354	-100.71280540
12.06597958	-97.11563803
12.07330561	-111.77593821
12.08063165	-95.14782040
12.08795768	-90.54310706
12.09528372	-90.29323935
12.10260975	-91.98809693
12.10993579	-96.76892641
12.11726182	-102.63536676
12.12458786	-91.80352661
12.13191389	-90.42378783
12.13923993	-95.91208834
12.14656596	-108.38830689
12.15389200	-103.31368347
12.16121803	-100.74888209
12.16854407	-98.65632995
12.17587010	-104.35251920
12.18319614	-97.28390147
12.19052217	-99.58959150
12.19784821	-98.85936703
12.20517424	-97.13090265
12.21250028	-109.53806720
12.21982631	-95.95692018
12.22715235	-97.56804256
12.23447838	-118.98216258
12.24180442	-106.01321515
12.24913045	-94.70045180
12.25645649	-90.57865458
12.26378252	-92.47847150
12.27110856	-93.57263458
12.27843459	-92.99238858
12.28576063	-93.63634545
12.29308666	-91.05059294
12.30041270	-94.35597742
12.30773873	-105.53504475
12.31506477	-93.56645269
12.32239080	-93.79592520
12.32971683	-93.66130669
12.33704287	-95.50017326
12.34436890	-103.37085278
12.35169494	-105.33915115
12.35902097	-98.77456297
12.36634701	-100.78772816
12.37367304	-95.73020361
12.38099908	-94.66202214
12.38832511	-103.22378902
12.39565115	-105.40622843
12.40297718	-92.90864293
12.41030322	-89.50744075
12.41762925	-92.95388593
12.42495529	-100.40563974
12.43228132	-96.74679852
12.43960736	-94.60892510
12.44693339	-97.45149773
12.45425943	-104.33837069
12.46158546	-113.12736713
12.46891150	-97.30050569
12.47623753	-94.86711628
12.48356357	-95.70603077
12.49088960	-91.93227633
12.49821564	-94.66344099
12.50554167	-102.80517817
12.51286771	-111.00272320
12.52019374	-94.86861628
12.52751978	-92.33136979
12.53484581	-98.28503587
12.54217185	-102.15498540
12.54949788	-98.12273817
12.55682392	-99.75117376
12.56414995	-95.01547060
12.57147599	-95.76267183
12.57880202	-95.81610280
12.58612806	-92.95434242
12.59345409	-100.60200148
12.60078013	-96.95816698
12.60810616	-93.44399187
12.61543220	-97.23457206
12.62275823	-98.05239710
12.63008427	-99.71445329
12.63741030	-92.70621598
12.64473634	-96.48768568
12.65206237	-96.33162250
12.65938841	-93.09191483
12.66671444	-101.15751689
12.67404048	-90.22698199
12.68136651	-94.52526258
12.68869255	-95.52605262
12.69601858	-91.51219739
12.70334462	-101.92063510
12.71067065	-93.40032988
12.71799669	-93.35762437
12.72532272	-89.92994794
12.73264876	-92.72290191
12.73997479	-107.53074208
12.74730083	-102.55915581
12.75462686	-92.63410537
12.76195290	-91.32818813
12.76927893	-98.68880713
12.77660497	-95.08938326
12.78393100	-102.22569904
12.79125704	-98.30999631
12.79858307	-97.38401060
12.80590911	-99.84553045
12.81323514	-106.36232828
12.82056118	-99.09158051
12.82788721	-93.42490483
12.83521325	-94.71014544
12.84253928	-100.80376722
12.84986532	-108.30067859
12.85719135	-99.26022788
12.86451739	-93.42669570
12.87184342	-95.52540870
12.87916946	-113.82963666
12.88649549	-100.41711469
12.89382153	-101.16831565
12.90114756	-97.80743660
12.90847360	-99.79673282
12.91579963	-120.62623978
12.92312567	-112.12397699
12.93045170	-104.00581686
12.93777774	-100.93114369
12.94510377	-101.69116123
12.95242981	-95.95207953
12.95975584	-97.00015067
12.96708188	-102.68632590
12.97440791	-98.21743177
12.98173395	-93.67449126
12.98905998	-97.45612633
12.99638602	-96.93740950
13.00371205	-91.40599289
13.01103809	-93.50739151
13.01836412	-103.54483753
13.02569016	-110.37754334
13.03301619	-112.36588754
13.04034223	-105.64961102
13.04766826	-103.05388660
13.05499430	-101.61162012
13.06232033	-98.40207160
13.06964637	-100.75904222
13.07697240	-105.44826581
13.08429844	-97.46394238
13.09162447	-93.26426585
13.09895051	-95.64704991
13.10627654	-106.47612033
13.11360258	-106.12260835
13.12092861	-96.73211711
13.12825465	-95.33428245
13.13558068	-97.49289817
13.14290672	-103.32325867
13.15023275	-102.84229750
13.15755879	-97.28099074
13.16488482	-107.44216131
13.17221086	-98.00107145
13.17953689	-93.75189652
13.18686293	-98.08612565
13.19418896	-97.53167942
13.20151500	-91.05343469
13.20884103	-94.21942897
13.21616706	-106.83988743
13.22349310	-96.53404260
13.23081913	-97.68226331
13.23814517	-92.81583085
13.24547120	-97.14305875
13.25279724	-91.00785257
13.26012327	-88.95763304
13.26744931	-93.43655880
13.27477534	-98.72513608
13.28210138	-100.84418036
13.28942741	-94.79136239
13.29675345	-96.79415782
13.30407948	-101.14921786
13.31140552	-107.70017277
13.31873155	-103.05704754
13.32605759	-101.23207706
13.33338362	-107.87850129
13.34070966	-96.02667790
13.34803569	-94.81018087
13.35536173	-98.72328748
13.36268776	-96.75169546
13.37001380	-95.63379182
13.37733983	-101.82844589
13.38466587	-102.93082255
13.39199190	-98.44158152
13.39931794	-99.60191460
13.40664397	-89.15695767
13.41397001	-89.11621371
13.42129604	-96.26689255
13.42862208	-88.95258657
13.43594811	-88.77370147
13.44327415	-95.07031269
13.45060018	-100.83466996
13.45792622	-98.24719412
13.46525225	-95.66998238
13.47257829	-94.71432410
13.47990432	-96.77257780
13.48723036	-99.47861106
13.49455639	-104.64481924
13.50188243	-94.66839181
13.50920846	-92.64848645
13.51653450	-99.22042173
13.52386053	-99.41257275
13.53118657	-94.05338172
13.53851260	-91.47778609
13.54583864	-95.84817260
13.55316467	-91.28262640
13.56049071	-87.63319220
13.56781674	-92.04359244
13.57514278	-106.23226648
13.58246881	-101.85834933
13.58979485	-105.31409665
13.59712088	-101.43615118
13.60444692	-95.86010481
13.61177295	-109.18863380
13.61909899	-93.37883433
13.62642502	-91.56214921
13.63375106	-105.37030540
13.64107709	-98.68735577
13.64840313	-102.50021508
13.65572916	-95.11033910
13.66305520	-93.81458437
13.67038123	-99.99695735
13.67770727	-101.93504444
13.68503330	-94.61913208
13.69235934	-98.76095220
13.69968537	-99.86833256
13.70701141	-92.83224883
13.71433744	-94.08027145
13.72166348	-102.64191173
13.72898951	-99.03101194
13.73631555	-95.06847218
13.74364158	-98.88088886
13.75096762	-110.61940310
13.75829365	-103.69200099
13.76561969	-102.01724334
13.77294572	-91.36273165
13.78027176	-89.60652142
13.78759779	-95.00804298
13.79492383	-91.69933185
13.80224986	-89.74144612
13.80957590	-98.19504235
13.81690193	-94.57929372
13.82422797	-93.64106486
13.83155400	-106.67978272
13.83888004	-90.43005305
13.84620607	-89.11274114
13.85353211	-91.14703112
13.86085814	-93.73722444
13.86818418	-91.05691182
13.87551021	-89.96072717
13.88283625	-95.13137698
13.89016228	-103.08732624
13.89748832	-100.55600585
13.90481435	-99.87242823
13.91214039	-92.81945336
13.91946642	-92.60849708
13.92679246	-104.99266047
13.93411849	-94.06555343
13.94144453	-95.50255877
13.94877056	-101.02541992
13.95609660	-91.84809007
13.96342263	-92.78665113
13.97074867	-97.03923115
13.97807470	-96.48379441
13.98540074	-98.44847143
13.99272677	-96.52625575
14.00005281	-90.47454463
14.00737884	-91.23161672
14.01470488	-100.52579786
14.02203091	-106.41493403
14.02935695	-95.31769698
14.03668298	-89.72942353
14.04400902	-90.18652218
14.05133505	-98.04355596
14.05866109	-96.24127691
14.06598712	-97.92502512
14.07331316	-100.08346309
14.08063919	-98.64521841
14.08796522	-119.57018497
14.09529126	-102.30253691
14.10261729	-109.58541321
14.10994333	-97.38227553
14.11726936	-98.91603774
14.12459540	-113.47565412
14.13192143	-99.26149681
14.13924747	-95.86800065
14.14657350	-95.50973733
14.15389954	-101.02622871
14.16122557	-104.34382530
14.16855161	-99.99780397
14.17587764	-111.50046538
14.18320368	-100.56357044
14.19052971	-99.24407961
14.19785575	-101.16700726
14.20518178	-95.09548220
14.21250782	-95.74332987
14.21983385	-98.86228922
14.22715989	-105.01786045
14.23448592	-97.54690768
14.24181196	-93.40443691
14.24913799	-98.26593818
14.25646403	-104.89174154
14.26379006	-96.37109206
14.27111610	-100.97886350
14.27844213	-101.48653851
14.28576817	-96.93267479
14.29309420	-100.82404824
14.30042024	-93.48895350
14.30774627	-105.07517651
14.31507231	-90.61478105
14.32239834	-90.12076815
14.32972438	-94.99240029
14.33705041	-92.34677608
14.34437645	-97.30551455
14.35170248	-89.61603118
14.35902852	-96.27927758
14.36635455	-94.46627800
14.37368059	-93.80393665
14.38100662	-88.20727844
14.38833266	-85.09574796
14.39565869	-90.64696525
14.40298473	-92.09718765
14.41031076	-90.33198844
14.41763680	-96.15010319
14.42496283	-99.66210423
14.43228887	-105.19577372
14.43961490	-102.32363453
14.44694094	-95.04384112
14.45426697	-95.92772681
14.46159301	-95.08133810
14.46891904	-100.06592428
14.47624508	-96.43736659
14.48357111	-90.76537416
14.49089715	-94.36118666
14.49822318	-103.40952369
14.50554922	-100.68428237
14.51287525	-106.65704759
14.52020129	-97.18894643
14.52752732	-89.45057376
14.53485336	-87.55312038
14.54217939	-89.95395942
14.54950543	-97.71201212
14.55683146	-107.50435808
14.56415750	-96.49013184
14.57148353	-97.70173393
14.57880957	-104.42194360
14.58613560	-94.63280557
14.59346164	-93.46918794
14.60078767	-94.55699678
14.60811371	-98.68580197
14.61543974	-105.34281503
14.62276578	-95.22464659
14.63009181	-95.10155025
14.63741785	-91.66418494
14.64474388	-91.64449271
14.65206992	-94.62245174
14.65939595	-93.73354501
14.66672199	-98.37453451
14.67404802	-109.97546488
14.68137406	-100.25549750
14.68870009	-94.78931398
14.69602613	-93.02761410
14.70335216	-91.37554158
14.71067820	-90.25662031
14.71800423	-91.26397486
14.72533027	-96.40744187
14.73265630	-99.17296804
14.73998234	-97.61366849
14.74730837	-98.38080996
14.75463441	-94.44238476
14.76196044	-90.73849095
14.76928648	-90.14049407
14.77661251	-95.80742475
14.78393855	-95.47310819
14.79126458	-97.83682016
14.79859062	-104.52248527
14.80591665	-97.40844643
14.81324269	-113.61505692
14.82056872	-99.97140319
14.82789476	-102.60693372
14.83522079	-96.44978670
14.84254683	-94.78298385
14.84987286	-99.81413567
14.85719890	-108.38457409
14.86452493	-100.38580451
14.87185097	-99.60968197
14.87917700	-100.82020132
14.88650304	-98.98459497
14.89382907	-98.21678877
14.90115511	-93.87005941
14.90848114	-95.83298688
14.91580718	-106.95284628
14.92313321	-97.74464201
14.93045925	-97.87572488
14.93778528	-102.40260908
14.94511132	-100.56647905
14.95243735	-94.67440310
14.95976339	-95.00133866
14.96708942	-99.72728514
14.97441545	-105.30667439
14.98174149	-109.47233074
14.98906752	-104.66941578
14.99639356	-107.62925277
