# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -710.00000000 ps, Average over 5000 waveforms. Timestamp: 2023-11-21T15:39:04
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
7.44322350	-108.94634401
7.45054951	-99.10322100
7.45787552	-94.37603032
7.46520153	-98.20998878
7.47252753	-104.12975007
7.47985354	-95.90990549
7.48717955	-106.48122861
7.49450555	-96.44651554
7.50183156	-93.02192312
7.50915757	-95.97720244
7.51648358	-103.29682102
7.52380958	-102.20137087
7.53113559	-106.07524677
7.53846160	-103.79952757
7.54578761	-103.02309999
7.55311361	-103.01670915
7.56043962	-94.65214197
7.56776563	-95.09807372
7.57509164	-95.81248244
7.58241764	-94.81709724
7.58974365	-94.33955136
7.59706966	-96.25798855
7.60439567	-97.15150324
7.61172167	-96.18669811
7.61904768	-97.90696446
7.62637369	-97.45530086
7.63369970	-92.87501607
7.64102570	-91.59557152
7.64835171	-96.40021551
7.65567772	-110.17376862
7.66300372	-98.03225792
7.67032973	-96.08443976
7.67765574	-96.04253197
7.68498175	-97.78495711
7.69230775	-94.22542810
7.69963376	-94.43867883
7.70695977	-108.80858274
7.71428578	-96.42324110
7.72161178	-94.05110829
7.72893779	-93.16270672
7.73626380	-93.99484395
7.74358981	-98.90972261
7.75091581	-98.19646339
7.75824182	-99.63167697
7.76556783	-96.12607189
7.77289384	-94.60422151
7.78021984	-98.10015036
7.78754585	-96.25535923
7.79487186	-96.66342037
7.80219787	-96.23642601
7.80952387	-96.75444063
7.81684988	-96.77740725
7.82417589	-98.80333692
7.83150189	-100.26661789
7.83882790	-92.88040282
7.84615391	-92.64732735
7.85347992	-96.02530376
7.86080592	-100.23772794
7.86813193	-99.14483726
7.87545794	-95.28950871
7.88278395	-94.23940738
7.89010995	-93.87472689
7.89743596	-96.38022004
7.90476197	-100.64009906
7.91208798	-93.11207647
7.91941398	-98.56898749
7.92673999	-96.35789816
7.93406600	-91.21001508
7.94139201	-96.07882225
7.94871801	-101.20535841
7.95604402	-102.79619056
7.96337003	-104.21872660
7.97069603	-98.86355516
7.97802204	-107.89146601
7.98534805	-97.14597082
7.99267406	-99.24396552
8.00000006	-100.91607729
8.00732607	-95.34296812
8.01465208	-99.13248691
8.02197809	-108.61440834
8.02930409	-101.58815436
8.03663010	-98.38488593
8.04395611	-96.81918215
8.05128212	-96.03503267
8.05860812	-100.38878288
8.06593413	-102.96576444
8.07326014	-93.88649922
8.08058615	-95.46884346
8.08791215	-103.39017593
8.09523816	-95.63748528
8.10256417	-96.07592613
8.10989018	-100.87099199
8.11721618	-103.29355232
8.12454219	-101.97060114
8.13186820	-96.95040708
8.13919420	-98.81860956
8.14652021	-93.55568608
8.15384622	-93.45823105
8.16117223	-103.88766246
8.16849823	-102.88887547
8.17582424	-95.85649766
8.18315025	-91.88524163
8.19047626	-94.17618234
8.19780226	-101.37381590
8.20512827	-103.26713889
8.21245428	-105.67185809
8.21978029	-96.93456507
8.22710629	-97.00787173
8.23443230	-101.31576363
8.24175831	-103.32474075
8.24908432	-106.75779866
8.25641032	-97.98520075
8.26373633	-93.37705406
8.27106234	-100.31281616
8.27838835	-99.43162688
8.28571435	-96.74554029
8.29304036	-109.53928452
8.30036637	-105.58952283
8.30769237	-99.74577185
8.31501838	-99.67981320
8.32234439	-101.88847409
8.32967040	-99.02148151
8.33699640	-113.06472068
8.34432241	-95.88111031
8.35164842	-94.28326957
8.35897443	-97.23852634
8.36630043	-100.46079709
8.37362644	-101.50624121
8.38095245	-104.53439138
8.38827846	-103.46386068
8.39560446	-100.30522765
8.40293047	-101.74689098
8.41025648	-100.00669249
8.41758249	-95.08240831
8.42490849	-92.61615745
8.43223450	-95.00802549
8.43956051	-110.20384516
8.44688651	-99.45875788
8.45421252	-99.40650580
8.46153853	-109.47540164
8.46886454	-103.04503687
8.47619054	-98.40627646
8.48351655	-97.23258524
8.49084256	-101.09904329
8.49816857	-100.45976030
8.50549457	-100.60468793
8.51282058	-117.98253637
8.52014659	-98.07569249
8.52747260	-96.77723360
8.53479860	-107.22270244
8.54212461	-100.62383681
8.54945062	-105.14432095
8.55677663	-97.27078515
8.56410263	-95.64572472
8.57142864	-104.51936528
8.57875465	-95.41814106
8.58608066	-101.46523659
8.59340666	-92.28464886
8.60073267	-88.41215998
8.60805868	-92.71225220
8.61538468	-96.48553634
8.62271069	-100.24387232
8.63003670	-95.09841452
8.63736271	-93.05869498
8.64468871	-108.87865758
8.65201472	-93.42942215
8.65934073	-96.86419969
8.66666674	-98.50353355
8.67399274	-91.75389835
8.68131875	-93.70030226
8.68864476	-95.98234604
8.69597077	-97.37752995
8.70329677	-99.68214037
8.71062278	-104.45680113
8.71794879	-101.55401183
8.72527480	-97.23568278
8.73260080	-100.89032546
8.73992681	-93.11306456
8.74725282	-98.94535210
8.75457883	-95.01036700
8.76190483	-89.73780871
8.76923084	-93.81308842
8.77655685	-107.41714204
8.78388285	-96.36888984
8.79120886	-98.43998375
8.79853487	-120.86999658
8.80586088	-98.42445621
8.81318688	-96.56632305
8.82051289	-98.96474847
8.82783890	-102.92017955
8.83516491	-103.99524250
8.84249091	-104.94044153
8.84981692	-97.32538853
8.85714293	-93.11772307
8.86446894	-95.94996248
8.87179494	-101.18927047
8.87912095	-101.23129762
8.88644696	-97.55905552
8.89377297	-97.45648585
8.90109897	-96.37857908
8.90842498	-90.34652850
8.91575099	-94.85365258
8.92307699	-98.70197967
8.93040300	-92.74047838
8.93772901	-96.02281333
8.94505502	-101.41955586
8.95238102	-96.92463731
8.95970703	-94.39357736
8.96703304	-97.47461358
8.97435905	-105.54403813
8.98168505	-93.06674020
8.98901106	-92.52163859
8.99633707	-100.49456955
9.00366308	-104.76513741
9.01098908	-94.55478504
9.01831509	-92.57587065
9.02564110	-99.30431119
9.03296711	-106.79145900
9.04029311	-111.50207753
9.04761912	-99.23187769
9.05494513	-95.62633546
9.06227114	-95.20250567
9.06959714	-97.38836215
9.07692315	-120.58536253
9.08424916	-98.93410129
9.09157516	-102.77302327
9.09890117	-112.09301203
9.10622718	-103.59626320
9.11355319	-93.19421476
9.12087919	-90.90760112
9.12820520	-94.90067342
9.13553121	-106.23625330
9.14285722	-102.10437310
9.15018322	-95.84808789
9.15750923	-94.99232661
9.16483524	-92.64005303
9.17216125	-92.93018430
9.17948725	-103.36959743
9.18681326	-98.43910172
9.19413927	-103.24074187
9.20146528	-99.17680395
9.20879128	-96.45795180
9.21611729	-105.48983907
9.22344330	-96.79303444
9.23076931	-92.74920129
9.23809531	-92.10757550
9.24542132	-95.02847035
9.25274733	-103.93352035
9.26007333	-105.70113842
9.26739934	-109.39637475
9.27472535	-113.98402411
9.28205136	-105.99511707
9.28937736	-99.06292495
9.29670337	-101.94669865
9.30402938	-106.23228038
9.31135539	-100.34480730
9.31868139	-101.72902467
9.32600740	-106.14923138
9.33333341	-106.46364009
9.34065942	-95.34559362
9.34798542	-92.80416390
9.35531143	-95.23901744
9.36263744	-105.74313096
9.36996345	-109.19167632
9.37728945	-102.07950622
9.38461546	-98.78581483
9.39194147	-100.58508235
9.39926747	-105.64741769
9.40659348	-105.58324864
9.41391949	-99.55319372
9.42124550	-97.59406763
9.42857150	-98.57839135
9.43589751	-97.45105614
9.44322352	-100.13080709
9.45054953	-112.63240977
9.45787553	-100.72550368
9.46520154	-98.26844151
9.47252755	-96.52281313
9.47985356	-94.10545014
9.48717956	-95.08604259
9.49450557	-104.12825970
9.50183158	-103.69954214
9.50915759	-107.32283167
9.51648359	-101.53339411
9.52380960	-101.06288025
9.53113561	-103.04593143
9.53846162	-95.72659370
9.54578762	-94.62808140
9.55311363	-96.47381846
9.56043964	-97.55636536
9.56776564	-97.12612632
9.57509165	-99.47720069
9.58241766	-99.92379154
9.58974367	-96.67205554
9.59706967	-101.44885518
9.60439568	-108.28572876
9.61172169	-103.68834384
9.61904770	-108.62728652
9.62637370	-100.53014022
9.63369971	-95.09253446
9.64102572	-97.35582813
9.64835173	-101.65177986
9.65567773	-98.04250440
9.66300374	-101.35624771
9.67032975	-107.25207545
9.67765576	-105.36234973
9.68498176	-101.54897017
9.69230777	-99.54533808
9.69963378	-92.78014624
9.70695979	-94.96068378
9.71428579	-98.77893308
9.72161180	-92.04303930
9.72893781	-92.52285300
9.73626381	-97.43501718
9.74358982	-103.16463483
9.75091583	-106.93157659
9.75824184	-107.87363955
9.76556784	-102.20364180
9.77289385	-96.46908924
9.78021986	-95.81513645
9.78754587	-99.20984319
9.79487187	-100.77432284
9.80219788	-102.30426401
9.80952389	-111.40328730
9.81684990	-104.57236185
9.82417590	-105.42686275
9.83150191	-95.18784239
9.83882792	-94.88830414
9.84615393	-109.60426807
9.85347993	-95.19623514
9.86080594	-96.80407100
9.86813195	-99.59842998
9.87545796	-100.67836153
9.88278396	-101.68958976
9.89010997	-94.74901763
9.89743598	-102.31718011
9.90476198	-101.49209690
9.91208799	-100.32005782
9.91941400	-102.30280798
9.92674001	-98.96897443
9.93406601	-96.23811902
9.94139202	-95.88803310
9.94871803	-104.02713075
9.95604404	-97.38491445
9.96337004	-92.36297019
9.97069605	-97.22034482
9.97802206	-92.98493454
9.98534807	-90.07792768
9.99267407	-99.19541673
10.00000008	-95.70353724
10.00732609	-93.86186376
10.01465210	-100.11461589
10.02197810	-100.48451608
10.02930411	-102.55019100
10.03663012	-96.47822390
10.04395612	-94.23215965
10.05128213	-97.90263228
10.05860814	-111.02037424
10.06593415	-104.79384682
10.07326015	-98.72330917
10.08058616	-93.16103094
10.08791217	-90.83019296
10.09523818	-90.34275544
10.10256418	-94.44882960
10.10989019	-102.53844143
10.11721620	-94.50946727
10.12454221	-100.28923872
10.13186821	-105.23970155
10.13919422	-102.05312841
10.14652023	-94.51311877
10.15384624	-95.18449175
10.16117224	-102.12176760
10.16849825	-91.15363853
10.17582426	-94.07219396
10.18315027	-107.92642834
10.19047627	-96.71066901
10.19780228	-100.35096638
10.20512829	-106.37640733
10.21245429	-102.13718333
10.21978030	-105.24547143
10.22710631	-101.73751142
10.23443232	-99.52583502
10.24175832	-101.55610908
10.24908433	-101.29372052
10.25641034	-98.23284362
10.26373635	-100.48114296
10.27106235	-100.29240742
10.27838836	-92.69066841
10.28571437	-92.75087332
10.29304038	-92.18731163
10.30036638	-92.83114334
10.30769239	-95.14047053
10.31501840	-97.48305348
10.32234441	-103.22272027
10.32967041	-99.76364824
10.33699642	-95.31774492
10.34432243	-93.32449536
10.35164844	-99.93538327
10.35897444	-108.82561532
10.36630045	-103.48540185
10.37362646	-97.52364166
10.38095246	-102.26226810
10.38827847	-104.69174128
10.39560448	-102.45821971
10.40293049	-99.48636712
10.41025649	-97.27366456
10.41758250	-108.16822876
10.42490851	-98.51659875
10.43223452	-97.94659776
10.43956052	-99.85160410
10.44688653	-106.08591987
10.45421254	-98.67874449
10.46153855	-97.54277966
10.46886455	-103.04033890
10.47619056	-102.08422547
10.48351657	-94.74610035
10.49084258	-97.71090583
10.49816858	-106.07457515
10.50549459	-96.47430955
10.51282060	-99.29207474
10.52014660	-104.77931771
10.52747261	-98.94091914
10.53479862	-93.72972809
10.54212463	-94.23668600
10.54945063	-99.53901871
10.55677664	-99.08595443
10.56410265	-102.41671039
10.57142866	-111.46058074
10.57875466	-98.03634510
10.58608067	-95.88973713
10.59340668	-100.96003137
10.60073269	-105.58730463
10.60805869	-101.87713075
10.61538470	-106.92965270
10.62271071	-107.31563405
10.63003672	-110.10898551
10.63736272	-103.88664907
10.64468873	-94.75850287
10.65201474	-95.60066868
10.65934075	-100.20820493
10.66666675	-98.12141859
10.67399276	-105.99781644
10.68131877	-97.59126163
10.68864477	-102.27158792
10.69597078	-96.45518602
10.70329679	-104.64399488
10.71062280	-92.77332152
10.71794880	-93.02656956
10.72527481	-103.60944680
10.73260082	-94.42827499
10.73992683	-109.43485103
10.74725283	-94.74823531
10.75457884	-93.50193952
10.76190485	-95.37767680
10.76923086	-103.51075929
10.77655686	-95.92704643
10.78388287	-93.29237987
10.79120888	-91.64385902
10.79853489	-92.95354799
10.80586089	-101.14039660
10.81318690	-111.22044905
10.82051291	-115.59811187
10.82783892	-105.26633221
10.83516492	-98.26096758
10.84249093	-100.70819299
10.84981694	-93.48662128
10.85714294	-92.81753140
10.86446895	-103.60144077
10.87179496	-130.69836307
10.87912097	-96.11796859
10.88644697	-90.57449735
10.89377298	-94.16939658
10.90109899	-102.26745026
10.90842500	-97.03059080
10.91575100	-95.89852727
10.92307701	-97.92349738
10.93040302	-101.22397619
10.93772903	-96.29649921
10.94505503	-100.68201237
10.95238104	-107.56307097
10.95970705	-104.02654637
10.96703306	-97.95954061
10.97435906	-96.93957107
10.98168507	-107.52900176
10.98901108	-106.61331723
10.99633708	-98.38388378
11.00366309	-94.08693040
11.01098910	-99.20716926
11.01831511	-102.95036782
11.02564111	-99.45900241
11.03296712	-115.67278076
11.04029313	-103.42572051
11.04761914	-107.98494348
11.05494514	-97.92119657
11.06227115	-95.24942481
11.06959716	-93.51021797
11.07692317	-93.15256615
11.08424917	-94.88841053
11.09157518	-96.03609046
11.09890119	-99.70891595
11.10622720	-106.50855016
11.11355320	-100.44448583
11.12087921	-98.17745755
11.12820522	-94.62841370
11.13553123	-97.84210092
11.14285723	-109.75149666
11.15018324	-100.60681672
11.15750925	-99.54427143
11.16483525	-99.57979653
11.17216126	-97.13205544
11.17948727	-99.47184518
11.18681328	-98.31758390
11.19413928	-100.85025493
11.20146529	-92.64181089
11.20879130	-91.33886441
11.21611731	-100.39931009
11.22344331	-96.79099643
11.23076932	-97.99007042
11.23809533	-104.53292619
11.24542134	-103.24409462
11.25274734	-114.65034759
11.26007335	-99.61045821
11.26739936	-97.46043726
11.27472537	-106.93942780
11.28205137	-100.49526210
11.28937738	-98.53026614
11.29670339	-116.68787876
11.30402940	-100.18860553
11.31135540	-94.98604573
11.31868141	-95.49929785
11.32600742	-105.15473750
11.33333342	-99.71120148
11.34065943	-108.12388090
11.34798544	-96.02920261
11.35531145	-97.30887732
11.36263745	-98.18958973
11.36996346	-99.06098519
11.37728947	-100.23699343
11.38461548	-97.11542136
11.39194148	-107.94735702
11.39926749	-96.33910679
11.40659350	-99.40935828
11.41391951	-107.52430038
11.42124551	-112.54484027
11.42857152	-100.40472064
11.43589753	-101.36962873
11.44322354	-96.35422466
11.45054954	-97.15208216
11.45787555	-108.62363416
11.46520156	-100.97341246
11.47252756	-98.78172676
11.47985357	-97.34109481
11.48717958	-98.73297291
11.49450559	-95.45534635
11.50183159	-96.43634366
11.50915760	-101.11864957
11.51648361	-103.36106985
11.52380962	-102.63224558
11.53113562	-97.05797347
11.53846163	-94.26686492
11.54578764	-94.12379566
11.55311365	-97.72364611
11.56043965	-102.76616075
11.56776566	-102.72650860
11.57509167	-104.65921670
11.58241768	-99.33252691
11.58974368	-99.68166665
11.59706969	-102.12257117
11.60439570	-111.94723332
11.61172171	-106.37273334
11.61904771	-103.93331883
11.62637372	-103.30248759
11.63369973	-107.35137428
11.64102573	-98.51432439
11.64835174	-100.09803996
11.65567775	-98.39166700
11.66300376	-109.41245665
11.67032976	-96.63063382
11.67765577	-96.25103287
11.68498178	-108.97320587
11.69230779	-96.07655040
11.69963379	-97.20163210
11.70695980	-97.57061057
11.71428581	-107.36987395
11.72161182	-99.03517659
11.72893782	-112.05722813
11.73626383	-97.52409426
11.74358984	-99.10096105
11.75091585	-103.89905325
11.75824185	-100.43236826
11.76556786	-96.94508562
11.77289387	-95.14852181
11.78021988	-103.83735675
11.78754588	-93.34270873
11.79487189	-93.64827162
11.80219790	-95.85134430
11.80952390	-93.93783316
11.81684991	-96.03818216
11.82417592	-94.28892297
11.83150193	-93.00897959
11.83882793	-96.22527689
11.84615394	-104.07785627
11.85347995	-102.40774847
11.86080596	-98.31603111
11.86813196	-98.01325764
11.87545797	-97.86516353
11.88278398	-96.30525856
11.89010999	-96.03322104
11.89743599	-96.66596085
11.90476200	-98.41449648
11.91208801	-99.79578557
11.91941402	-94.92624804
11.92674002	-96.38807168
11.93406603	-95.29035641
11.94139204	-92.68742003
11.94871804	-98.85643712
11.95604405	-100.64113320
11.96337006	-96.94535639
11.97069607	-107.40382927
11.97802207	-100.53511777
11.98534808	-107.31548154
11.99267409	-102.40172660
12.00000010	-98.63395883
12.00732610	-98.99326742
12.01465211	-100.81096614
12.02197812	-102.02865460
12.02930413	-96.68142695
12.03663013	-97.62670439
12.04395614	-93.69852375
12.05128215	-91.89285250
12.05860816	-96.02037752
12.06593416	-107.75792446
12.07326017	-100.80460482
12.08058618	-92.58397154
12.08791219	-92.10260856
12.09523819	-99.87548695
12.10256420	-100.78105902
12.10989021	-103.08059178
12.11721621	-100.08617082
12.12454222	-94.24969657
12.13186823	-96.59720728
12.13919424	-103.13928456
12.14652024	-108.06966585
12.15384625	-109.12097033
12.16117226	-101.18479033
12.16849827	-102.48237366
12.17582427	-99.66955694
12.18315028	-91.86130018
12.19047629	-93.17209495
12.19780230	-106.33326202
12.20512830	-107.07495392
12.21245431	-99.41430351
12.21978032	-96.31785562
12.22710633	-101.42018936
12.23443233	-110.85415937
12.24175834	-96.64850038
12.24908435	-92.75391831
12.25641036	-101.88065069
12.26373636	-95.98962746
12.27106237	-93.10001365
12.27838838	-99.24022719
12.28571438	-111.30808886
12.29304039	-107.45052582
12.30036640	-102.06684118
12.30769241	-104.03928247
12.31501841	-97.42219721
12.32234442	-95.16296098
12.32967043	-97.01165718
12.33699644	-100.68024897
12.34432244	-110.73969283
12.35164845	-102.54231972
12.35897446	-99.53966097
12.36630047	-108.61448250
12.37362647	-109.19151834
12.38095248	-108.34355608
12.38827849	-96.25394469
12.39560450	-94.82073730
12.40293050	-97.87432224
12.41025651	-101.41633329
12.41758252	-106.89389317
12.42490853	-115.06472030
12.43223453	-102.89143693
12.43956054	-95.69549498
12.44688655	-96.12243215
12.45421255	-107.95417853
12.46153856	-102.95933741
12.46886457	-103.37929688
12.47619058	-110.24145184
12.48351658	-97.58380042
12.49084259	-95.50361471
12.49816860	-101.45163901
12.50549461	-97.51147624
12.51282061	-98.36933730
12.52014662	-99.99855036
12.52747263	-103.32060763
12.53479864	-93.96282372
12.54212464	-91.81388347
12.54945065	-97.26617310
12.55677666	-92.82510962
12.56410267	-92.39931581
12.57142867	-97.84079150
12.57875468	-114.09191385
12.58608069	-99.92160173
12.59340669	-92.48651714
12.60073270	-90.82458218
12.60805871	-95.64685178
12.61538472	-100.78249678
12.62271072	-94.90778594
12.63003673	-96.54620881
12.63736274	-100.18252425
12.64468875	-95.18052154
12.65201475	-103.50406557
12.65934076	-94.56491816
12.66666677	-93.13299872
12.67399278	-105.65541945
12.68131878	-93.91310817
12.68864479	-99.12551726
12.69597080	-104.26703490
12.70329681	-104.66510618
12.71062281	-104.71141294
12.71794882	-107.52572949
12.72527483	-102.27401714
12.73260084	-99.10482084
12.73992684	-100.47884544
12.74725285	-102.24964127
12.75457886	-99.14134568
12.76190486	-94.42316014
12.76923087	-98.82014404
12.77655688	-104.04282048
12.78388289	-100.94067148
12.79120889	-101.36802016
12.79853490	-101.63685302
12.80586091	-96.23543140
12.81318692	-93.33828646
12.82051292	-95.22876460
12.82783893	-95.56417490
12.83516494	-102.31576513
12.84249095	-99.09683104
12.84981695	-94.86047146
12.85714296	-101.36362630
12.86446897	-99.71269767
12.87179498	-97.34095237
12.87912098	-112.25586183
12.88644699	-93.73239043
12.89377300	-89.41304219
12.90109901	-93.18781801
12.90842501	-100.06234036
12.91575102	-96.36229659
12.92307703	-103.04430235
12.93040303	-103.59433909
12.93772904	-98.05163983
12.94505505	-97.41766498
12.95238106	-101.58359106
12.95970706	-100.13177014
12.96703307	-96.96496758
12.97435908	-100.20636286
12.98168509	-101.55394852
12.98901109	-100.64813939
12.99633710	-101.88567967
13.00366311	-96.99590061
13.01098912	-103.89008401
13.01831512	-101.31291445
13.02564113	-99.08705528
13.03296714	-97.96545038
13.04029315	-93.85605223
13.04761915	-94.89034178
13.05494516	-99.10542663
13.06227117	-101.62593458
13.06959717	-107.42523837
13.07692318	-97.28342079
13.08424919	-96.58753353
13.09157520	-103.34717343
13.09890120	-96.05933247
13.10622721	-98.45034943
13.11355322	-103.33642948
13.12087923	-101.47116159
13.12820523	-109.74826598
13.13553124	-97.91577182
13.14285725	-100.31633948
13.15018326	-98.15593415
13.15750926	-96.26825208
13.16483527	-101.04905070
13.17216128	-98.05233482
13.17948729	-99.89241662
13.18681329	-95.34996894
13.19413930	-93.19383317
13.20146531	-100.13306562
13.20879132	-93.27859931
13.21611732	-91.55839250
13.22344333	-99.75809180
13.23076934	-97.79413769
13.23809534	-93.11214103
13.24542135	-96.09757131
13.25274736	-105.20197835
13.26007337	-92.74476118
13.26739937	-92.38756382
13.27472538	-95.26773937
13.28205139	-97.44978161
13.28937740	-105.10114760
13.29670340	-101.23838341
13.30402941	-106.17157074
13.31135542	-96.48896692
13.31868143	-96.65714429
13.32600743	-107.91796693
13.33333344	-105.76464223
13.34065945	-108.37575957
13.34798546	-109.82320907
13.35531146	-108.51117293
13.36263747	-93.64629545
13.36996348	-88.32518809
13.37728949	-90.23635844
13.38461549	-109.76166836
13.39194150	-95.69709786
13.39926751	-95.36245419
13.40659351	-96.57014001
13.41391952	-104.52381555
13.42124553	-96.82621481
13.42857154	-104.96114952
13.43589754	-95.41777968
13.44322355	-92.30662886
13.45054956	-95.60413845
13.45787557	-99.69393451
13.46520157	-99.01281379
13.47252758	-93.01571990
13.47985359	-97.05462440
13.48717960	-94.08194784
13.49450560	-94.88081776
13.50183161	-101.13890144
13.50915762	-90.88968759
13.51648363	-92.19945582
13.52380963	-101.27832335
13.53113564	-95.21245771
13.53846165	-96.15018221
13.54578765	-110.54783067
13.55311366	-103.15807240
13.56043967	-110.95619881
13.56776568	-99.29543295
13.57509168	-94.32056876
13.58241769	-98.41253966
13.58974370	-106.71586744
13.59706971	-96.41032774
13.60439571	-97.64706777
13.61172172	-104.39547565
13.61904773	-113.30276204
13.62637374	-114.59683132
13.63369974	-107.94336741
13.64102575	-102.65578589
13.64835176	-102.43497435
13.65567777	-104.82528581
13.66300377	-105.60823994
13.67032978	-98.43019550
13.67765579	-101.95276403
13.68498180	-99.83559047
13.69230780	-92.74883037
13.69963381	-95.54559381
13.70695982	-116.32411827
13.71428582	-102.31665307
13.72161183	-106.12517920
13.72893784	-95.25476536
13.73626385	-96.36286265
13.74358985	-101.79929684
13.75091586	-104.62176459
13.75824187	-102.72041335
13.76556788	-94.58219193
13.77289388	-95.76058139
13.78021989	-101.59385857
13.78754590	-95.16294407
13.79487191	-93.80155683
13.80219791	-101.33973282
13.80952392	-100.26614535
13.81684993	-94.30269074
13.82417594	-97.00465336
13.83150194	-102.79134230
13.83882795	-93.75038032
13.84615396	-95.63987124
13.85347997	-103.00852843
13.86080597	-94.62200957
13.86813198	-94.14039386
13.87545799	-96.13645158
13.88278399	-104.30426848
13.89011000	-99.13128531
13.89743601	-94.45347914
13.90476202	-96.48241517
13.91208802	-101.92419960
13.91941403	-100.18401418
13.92674004	-96.36507517
13.93406605	-99.21632663
13.94139205	-102.65172758
13.94871806	-92.35340341
13.95604407	-93.48857937
13.96337008	-105.40272097
13.97069608	-100.78341113
13.97802209	-99.73069069
13.98534810	-90.92555913
13.99267411	-90.13791896
14.00000011	-95.99861047
14.00732612	-108.81799822
14.01465213	-105.06095701
14.02197813	-101.46505465
14.02930414	-98.15607067
14.03663015	-97.03300379
14.04395616	-102.73973105
14.05128216	-99.31201046
14.05860817	-97.00083633
14.06593418	-98.38307175
14.07326019	-100.02245803
14.08058619	-95.82468153
14.08791220	-96.48685638
14.09523821	-109.16490699
14.10256422	-96.88809487
14.10989022	-97.66915351
14.11721623	-97.06707603
14.12454224	-93.17612232
14.13186825	-92.94471295
14.13919425	-94.98803203
14.14652026	-97.35993043
14.15384627	-96.37041795
14.16117228	-96.70003477
14.16849828	-100.44857473
14.17582429	-111.67291749
14.18315030	-100.25078173
14.19047630	-98.24775483
14.19780231	-98.96254001
14.20512832	-99.18945333
14.21245433	-102.64584287
14.21978033	-94.83621596
14.22710634	-91.36310453
14.23443235	-90.65541713
14.24175836	-96.53989360
14.24908436	-98.09105850
14.25641037	-93.83621600
14.26373638	-104.03204797
14.27106239	-100.57293069
14.27838839	-106.20743167
14.28571440	-102.11456589
14.29304041	-107.77969031
14.30036642	-100.41609471
14.30769242	-97.65260240
14.31501843	-109.24773968
14.32234444	-107.00061413
14.32967045	-104.62744213
14.33699645	-100.05820119
14.34432246	-101.31901472
14.35164847	-105.78406115
14.35897447	-98.12115025
14.36630048	-101.78500870
14.37362649	-103.70881039
14.38095250	-107.05502950
14.38827850	-94.30170401
14.39560451	-90.36634671
14.40293052	-96.60159896
14.41025653	-99.28011860
14.41758253	-97.57327779
14.42490854	-102.99760092
14.43223455	-99.05904481
14.43956056	-101.46223623
14.44688656	-93.80398880
14.45421257	-95.19490256
14.46153858	-101.26861262
14.46886459	-99.47738752
14.47619059	-97.70046153
14.48351660	-98.02168706
14.49084261	-98.39800356
14.49816861	-100.38625406
14.50549462	-106.43268866
14.51282063	-137.03484951
14.52014664	-100.76436885
14.52747264	-95.84991538
14.53479865	-98.72311383
14.54212466	-105.64139189
14.54945067	-94.47947543
14.55677667	-93.47455806
14.56410268	-99.32602617
14.57142869	-103.84793274
14.57875470	-94.66633394
14.58608070	-96.53502821
14.59340671	-104.37676288
14.60073272	-99.41691166
14.60805873	-106.80044268
14.61538473	-107.21303810
14.62271074	-103.20598500
14.63003675	-100.97571548
14.63736276	-102.47885479
14.64468876	-103.75820408
14.65201477	-99.10948051
14.65934078	-94.23672753
14.66666678	-94.46166562
14.67399279	-99.77507087
14.68131880	-98.69305607
14.68864481	-104.24744281
14.69597081	-99.53771839
14.70329682	-97.25563033
14.71062283	-104.77598378
14.71794884	-104.04169783
14.72527484	-99.16454031
14.73260085	-100.37965033
14.73992686	-106.25368587
14.74725287	-102.94189327
14.75457887	-120.52476147
14.76190488	-101.32083440
14.76923089	-102.78204251
14.77655690	-102.41576870
14.78388290	-96.83251365
14.79120891	-101.48463789
14.79853492	-102.63506090
14.80586093	-103.50350769
14.81318693	-105.18555900
14.82051294	-105.03706468
14.82783895	-112.10039760
14.83516495	-105.59934039
14.84249096	-116.89037339
14.84981697	-109.51368377
14.85714298	-101.09221357
14.86446898	-97.44697589
14.87179499	-98.09595060
14.87912100	-94.65749420
14.88644701	-96.57350635
14.89377301	-104.21119787
14.90109902	-92.87955734
14.90842503	-94.93688971
14.91575104	-104.68693840
14.92307704	-93.39272839
14.93040305	-95.56160222
14.93772906	-93.53480293
14.94505507	-95.53859119
14.95238107	-102.05278777
14.95970708	-92.51035947
14.96703309	-95.51017102
14.97435910	-99.99215495
14.98168510	-98.45254689
14.98901111	-101.88384076
14.99633712	-104.63456417
