# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -710.00000000 ps, Average over 5000 waveforms. Timestamp: 2023-11-21T15:12:00
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
7.53113559	-93.89171107
7.53846160	-103.25848332
7.54578761	-91.23023812
7.55311361	-88.64316234
7.56043962	-89.32928169
7.56776563	-91.45586402
7.57509164	-92.38585942
7.58241764	-87.03132333
7.58974365	-88.30593036
7.59706966	-101.26453681
7.60439567	-92.28943241
7.61172167	-88.95362743
7.61904768	-91.76111615
7.62637369	-91.81138832
7.63369970	-88.31335581
7.64102570	-86.13327819
7.64835171	-90.80280640
7.65567772	-91.47457639
7.66300372	-93.40624838
7.67032973	-95.48194222
7.67765574	-87.77178228
7.68498175	-89.22065206
7.69230775	-89.48920691
7.69963376	-86.51014247
7.70695977	-90.79111396
7.71428578	-89.35598219
7.72161178	-84.85659251
7.72893779	-89.51283983
7.73626380	-96.64415290
7.74358981	-94.07328225
7.75091581	-86.91770629
7.75824182	-87.36533691
7.76556783	-88.30338346
7.77289384	-92.13914865
7.78021984	-95.80651160
7.78754585	-95.25867792
7.79487186	-93.67373856
7.80219787	-94.73358995
7.80952387	-88.03856768
7.81684988	-85.43185880
7.82417589	-98.49057159
7.83150189	-89.95019897
7.83882790	-97.35756770
7.84615391	-94.90382930
7.85347992	-98.84045780
7.86080592	-88.37949758
7.86813193	-93.12398250
7.87545794	-87.99158585
7.88278395	-85.32739867
7.89010995	-96.07256019
7.89743596	-90.55469145
7.90476197	-95.09056857
7.91208798	-93.32539194
7.91941398	-92.70110778
7.92673999	-98.00588580
7.93406600	-95.32494178
7.94139201	-88.99249823
7.94871801	-91.27295351
7.95604402	-94.12224592
7.96337003	-94.60926131
7.97069603	-91.23101581
7.97802204	-87.93731421
7.98534805	-91.63912872
7.99267406	-97.44684956
8.00000006	-95.93208165
8.00732607	-99.30214758
8.01465208	-92.19535800
8.02197809	-89.65692199
8.02930409	-91.72702584
8.03663010	-96.72608709
8.04395611	-93.20451287
8.05128212	-95.05013330
8.05860812	-96.32462966
8.06593413	-88.00051215
8.07326014	-88.48267879
8.08058615	-95.82106189
8.08791215	-89.22677633
8.09523816	-87.10991698
8.10256417	-90.34605660
8.10989018	-93.92279384
8.11721618	-88.84217850
8.12454219	-86.58098335
8.13186820	-86.37404763
8.13919420	-87.51599059
8.14652021	-88.02119288
8.15384622	-87.13024314
8.16117223	-89.69963389
8.16849823	-103.95417797
8.17582424	-93.44617550
8.18315025	-94.94058703
8.19047626	-94.19606795
8.19780226	-94.70904839
8.20512827	-93.78769715
8.21245428	-87.75847361
8.21978029	-86.33435170
8.22710629	-89.55039770
8.23443230	-105.42398940
8.24175831	-89.73931018
8.24908432	-95.54152353
8.25641032	-89.89816810
8.26373633	-87.13343196
8.27106234	-94.05830158
8.27838835	-96.83009813
8.28571435	-97.80853363
8.29304036	-88.45396798
8.30036637	-87.11234026
8.30769237	-89.29932298
8.31501838	-90.41630247
8.32234439	-95.35748881
8.32967040	-100.38501829
8.33699640	-100.04081619
8.34432241	-91.94642785
8.35164842	-93.04051382
8.35897443	-102.23792377
8.36630043	-104.74755683
8.37362644	-92.66233713
8.38095245	-88.44007812
8.38827846	-93.83140657
8.39560446	-94.61633644
8.40293047	-90.36240048
8.41025648	-91.35709562
8.41758249	-94.71304451
8.42490849	-94.11469901
8.43223450	-97.14494752
8.43956051	-97.80394415
8.44688651	-95.11493759
8.45421252	-108.34972725
8.46153853	-90.69486927
8.46886454	-88.40672515
8.47619054	-89.42403551
8.48351655	-93.57032530
8.49084256	-108.08847920
8.49816857	-94.54825182
8.50549457	-103.76233277
8.51282058	-91.98974744
8.52014659	-89.54522405
8.52747260	-99.20879440
8.53479860	-99.62246123
8.54212461	-105.91852992
8.54945062	-93.90845522
8.55677663	-97.48460477
8.56410263	-96.64966416
8.57142864	-95.78580454
8.57875465	-100.90493745
8.58608066	-95.51006889
8.59340666	-90.84116122
8.60073267	-87.68539802
8.60805868	-87.05725075
8.61538468	-89.56341154
8.62271069	-93.43283706
8.63003670	-91.49917142
8.63736271	-90.36471031
8.64468871	-98.25869742
8.65201472	-92.96529703
8.65934073	-89.82968454
8.66666674	-92.80652355
8.67399274	-96.83782795
8.68131875	-107.93647097
8.68864476	-99.92800151
8.69597077	-90.47157963
8.70329677	-90.42818278
8.71062278	-100.42059942
8.71794879	-92.85378899
8.72527480	-101.52636970
8.73260080	-90.50525029
8.73992681	-92.83688388
8.74725282	-94.85478532
8.75457883	-90.84767375
8.76190483	-86.20439304
8.76923084	-87.21275758
8.77655685	-110.58264823
8.78388285	-90.01052478
8.79120886	-97.24547393
8.79853487	-86.86707390
8.80586088	-85.34637853
8.81318688	-90.12746302
8.82051289	-90.23401312
8.82783890	-97.77349483
8.83516491	-96.40992946
8.84249091	-95.27783088
8.84981692	-91.98669676
8.85714293	-86.73475485
8.86446894	-86.53768021
8.87179494	-89.00237464
8.87912095	-92.40813664
8.88644696	-94.54853454
8.89377297	-98.81075712
8.90109897	-99.40979983
8.90842498	-89.10604267
8.91575099	-88.47748230
8.92307699	-92.29426499
8.93040300	-91.28717561
8.93772901	-93.24971419
8.94505502	-89.70486785
8.95238102	-84.01348844
8.95970703	-83.54128673
8.96703304	-88.66998697
8.97435905	-100.88656778
8.98168505	-95.90552408
8.98901106	-91.30748224
8.99633707	-91.37495055
9.00366308	-89.59740544
9.01098908	-88.19293390
9.01831509	-92.63145309
9.02564110	-97.30689968
9.03296711	-95.41550214
9.04029311	-99.85617472
9.04761912	-95.30535960
9.05494513	-90.26927807
9.06227114	-89.34975315
9.06959714	-87.99326515
9.07692315	-86.67526900
9.08424916	-93.62144464
9.09157516	-88.68013579
9.09890117	-87.19825741
9.10622718	-93.62428160
9.11355319	-101.82491320
9.12087919	-101.96740875
9.12820520	-95.80032593
9.13553121	-87.26195951
9.14285722	-84.43681713
9.15018322	-85.80095010
9.15750923	-88.01838804
9.16483524	-87.78813809
9.17216125	-88.39931242
9.17948725	-94.01873968
9.18681326	-114.30741001
9.19413927	-97.42291625
9.20146528	-90.15435132
9.20879128	-87.54964903
9.21611729	-86.76324097
9.22344330	-88.30088718
9.23076931	-99.29236661
9.23809531	-91.93791583
9.24542132	-88.88700606
9.25274733	-91.43918302
9.26007333	-88.70596537
9.26739934	-91.45508744
9.27472535	-88.80519906
9.28205136	-89.65905054
9.28937736	-105.40443962
9.29670337	-109.07352450
9.30402938	-89.64625528
9.31135539	-85.28666281
9.31868139	-88.33691143
9.32600740	-92.79675128
9.33333341	-92.38517905
9.34065942	-89.82788530
9.34798542	-91.64100098
9.35531143	-89.82989881
9.36263744	-86.45428642
9.36996345	-88.19719309
9.37728945	-88.98047308
9.38461546	-90.94710376
9.39194147	-93.39387851
9.39926747	-85.59044453
9.40659348	-83.86425840
9.41391949	-86.09005385
9.42124550	-87.92363495
9.42857150	-86.66469644
9.43589751	-87.68054570
9.44322352	-93.39054828
9.45054953	-105.71325339
9.45787553	-106.13931042
9.46520154	-94.93282991
9.47252755	-91.00657725
9.47985356	-92.48371627
9.48717956	-96.21637883
9.49450557	-93.39263271
9.50183158	-94.30773967
9.50915759	-96.26190638
9.51648359	-96.24802350
9.52380960	-91.68482316
9.53113561	-92.11383592
9.53846162	-98.56599705
9.54578762	-94.01938154
9.55311363	-95.03479774
9.56043964	-87.69247488
9.56776564	-89.28606688
9.57509165	-96.80364372
9.58241766	-84.93816958
9.58974367	-86.00745048
9.59706967	-97.68855193
9.60439568	-106.40280433
9.61172169	-93.89099918
9.61904770	-86.60559844
9.62637370	-88.48704710
9.63369971	-103.47331088
9.64102572	-87.55545675
9.64835173	-86.02626389
9.65567773	-88.57844389
9.66300374	-93.01180585
9.67032975	-97.51011327
9.67765576	-94.12947211
9.68498176	-91.80420719
9.69230777	-90.42209577
9.69963378	-87.86524316
9.70695979	-92.74179196
9.71428579	-92.45166333
9.72161180	-87.52559905
9.72893781	-95.35789240
9.73626381	-94.55702439
9.74358982	-96.57280787
9.75091583	-95.34376119
9.75824184	-94.06812287
9.76556784	-98.80943344
9.77289385	-90.37999432
9.78021986	-90.76748636
9.78754587	-96.56125945
9.79487187	-92.30769711
9.80219788	-85.78733179
9.80952389	-86.57740750
9.81684990	-91.06945344
9.82417590	-88.07659084
9.83150191	-87.84360506
9.83882792	-92.07577335
9.84615393	-95.49942914
9.85347993	-97.87084413
9.86080594	-97.39311597
9.86813195	-94.51118597
9.87545796	-88.80493866
9.88278396	-86.88258254
9.89010997	-90.69668326
9.89743598	-103.52290645
9.90476198	-91.18289413
9.91208799	-89.13407368
9.91941400	-93.98847795
9.92674001	-98.05237823
9.93406601	-96.28286345
9.94139202	-93.38713537
9.94871803	-94.48888331
9.95604404	-110.67281234
9.96337004	-101.78387867
9.97069605	-120.26185516
9.97802206	-91.34751317
9.98534807	-85.02167633
9.99267407	-85.59563242
10.00000008	-98.06180681
10.00732609	-91.26909074
10.01465210	-92.77227859
10.02197810	-89.22676353
10.02930411	-84.15480251
10.03663012	-88.44931284
10.04395612	-95.81467277
10.05128213	-87.40146402
10.05860814	-91.66815847
10.06593415	-97.26944018
10.07326015	-93.49974531
10.08058616	-95.97280354
10.08791217	-90.12664938
10.09523818	-85.85758637
10.10256418	-88.84719730
10.10989019	-96.23913931
10.11721620	-89.86095392
10.12454221	-91.01014376
10.13186821	-89.12596693
10.13919422	-88.00492478
10.14652023	-87.15567980
10.15384624	-85.35193240
10.16117224	-86.55045388
10.16849825	-87.77138046
10.17582426	-87.52914447
10.18315027	-91.85273379
10.19047627	-103.23736967
10.19780228	-90.20126219
10.20512829	-89.02244441
10.21245429	-91.96710212
10.21978030	-92.49007901
10.22710631	-92.21548053
10.23443232	-94.67938454
10.24175832	-98.45312661
10.24908433	-93.69790616
10.25641034	-93.40208136
10.26373635	-111.51764299
10.27106235	-96.18921139
10.27838836	-91.43979890
10.28571437	-86.26028785
10.29304038	-89.47581419
10.30036638	-91.69158862
10.30769239	-88.92280950
10.31501840	-94.19648982
10.32234441	-87.13016938
10.32967041	-89.46882706
10.33699642	-97.12859790
10.34432243	-98.73650740
10.35164844	-92.77004467
10.35897444	-90.58314299
10.36630045	-89.17943222
10.37362646	-90.33827283
10.38095246	-105.75503821
10.38827847	-96.29831496
10.39560448	-89.37602826
10.40293049	-87.73189039
10.41025649	-101.46770546
10.41758250	-88.08756886
10.42490851	-85.93447299
10.43223452	-94.98765022
10.43956052	-93.31834091
10.44688653	-88.42125494
10.45421254	-88.55799544
10.46153855	-91.30257628
10.46886455	-104.63097159
10.47619056	-94.48847514
10.48351657	-100.26063303
10.49084258	-91.91308455
10.49816858	-88.57250255
10.50549459	-99.04749401
10.51282060	-91.60393282
10.52014660	-91.73439679
10.52747261	-101.62247671
10.53479862	-95.90279025
10.54212463	-106.09046556
10.54945063	-92.78908244
10.55677664	-94.85815985
10.56410265	-91.94849497
10.57142866	-102.07624389
10.57875466	-88.05173573
10.58608067	-84.21368343
10.59340668	-89.64268670
10.60073269	-94.97769551
10.60805869	-93.72926666
10.61538470	-96.21619087
10.62271071	-87.27812513
10.63003672	-86.87052111
10.63736272	-99.63421937
10.64468873	-87.80108509
10.65201474	-86.09955719
10.65934075	-95.79394640
10.66666675	-87.85163846
10.67399276	-88.23254945
10.68131877	-99.82726785
10.68864477	-102.27234277
10.69597078	-106.18098430
10.70329679	-96.24271955
10.71062280	-99.69923860
10.71794880	-98.74032778
10.72527481	-94.82922119
10.73260082	-100.90431357
10.73992683	-96.22254819
10.74725283	-109.26703274
10.75457884	-93.50115437
10.76190485	-91.31304019
10.76923086	-95.59605210
10.77655686	-98.53206097
10.78388287	-96.29899459
10.79120888	-93.13100472
10.79853489	-95.17767235
10.80586089	-90.79496118
10.81318690	-91.33199539
10.82051291	-95.92280952
10.82783892	-101.13991329
10.83516492	-106.50667623
10.84249093	-101.08108779
10.84981694	-94.38844577
10.85714294	-101.29585271
10.86446895	-95.03944365
10.87179496	-90.26671618
10.87912097	-89.55728666
10.88644697	-88.62707393
10.89377298	-93.79990854
10.90109899	-104.10072475
10.90842500	-99.46909225
10.91575100	-97.26796281
10.92307701	-96.14659056
10.93040302	-101.90106997
10.93772903	-100.47044863
10.94505503	-89.74182782
10.95238104	-87.18192697
10.95970705	-91.22269567
10.96703306	-97.83533030
10.97435906	-89.84573370
10.98168507	-103.52557471
10.98901108	-85.30890417
10.99633708	-82.81372826
11.00366309	-87.35190010
11.01098910	-92.28161342
11.01831511	-99.83737086
11.02564111	-98.70074122
11.03296712	-91.68623335
11.04029313	-86.91602311
11.04761914	-88.41266801
11.05494514	-100.12445981
11.06227115	-92.83556470
11.06959716	-89.90888906
11.07692317	-90.56741231
11.08424917	-98.61042458
11.09157518	-104.10590772
11.09890119	-107.84972235
11.10622720	-99.23732025
11.11355320	-96.03785512
11.12087921	-96.23690771
11.12820522	-108.81291282
11.13553123	-92.74641652
11.14285723	-96.64827895
11.15018324	-92.34829237
11.15750925	-86.99339118
11.16483525	-89.68813445
11.17216126	-98.97845140
11.17948727	-93.74245979
11.18681328	-90.74601381
11.19413928	-87.96256193
11.20146529	-88.17649272
11.20879130	-97.34233912
11.21611731	-94.05311957
11.22344331	-86.78258334
11.23076932	-84.31117223
11.23809533	-87.46163108
11.24542134	-94.89017305
11.25274734	-88.19537499
11.26007335	-100.52646427
11.26739936	-88.01394472
11.27472537	-85.82523401
11.28205137	-92.93077611
11.28937738	-87.67278884
11.29670339	-84.18979607
11.30402940	-85.35099604
11.31135540	-91.02558651
11.31868141	-91.72976450
11.32600742	-90.37373965
11.33333342	-98.05524363
11.34065943	-92.91139519
11.34798544	-90.50088853
11.35531145	-89.94853399
11.36263745	-99.64791551
11.36996346	-90.98740710
11.37728947	-90.26068228
11.38461548	-94.44209349
11.39194148	-88.29199630
11.39926749	-98.27532006
11.40659350	-91.10980843
11.41391951	-90.65306776
11.42124551	-99.80460209
11.42857152	-100.40598087
11.43589753	-92.43257068
11.44322354	-94.62330958
11.45054954	-93.96497931
11.45787555	-92.59490601
11.46520156	-94.81739605
11.47252756	-90.77739663
11.47985357	-92.85718771
11.48717958	-91.86562001
11.49450559	-97.89971408
11.50183159	-89.69518952
11.50915760	-94.06582477
11.51648361	-95.45087872
11.52380962	-93.32357270
11.53113562	-96.93710364
11.53846163	-92.02928322
11.54578764	-88.24627995
11.55311365	-92.57201479
11.56043965	-90.21776872
11.56776566	-88.46537941
11.57509167	-91.82324932
11.58241768	-84.86094485
11.58974368	-88.29202375
11.59706969	-89.53447074
11.60439570	-89.04001953
11.61172171	-98.63797322
11.61904771	-92.59025514
11.62637372	-86.06911727
11.63369973	-83.28675273
11.64102573	-87.33440598
11.64835174	-91.39646400
11.65567775	-89.12672734
11.66300376	-89.34260287
11.67032976	-90.53993206
11.67765577	-100.57049953
11.68498178	-87.97829647
11.69230779	-91.81714124
11.69963379	-93.25244771
11.70695980	-93.73699459
11.71428581	-94.85749123
11.72161182	-86.77093658
11.72893782	-87.57396105
11.73626383	-91.96794714
11.74358984	-91.74639985
11.75091585	-87.73555715
11.75824185	-91.27005992
11.76556786	-101.37836612
11.77289387	-91.32829256
11.78021988	-99.57046455
11.78754588	-94.08319840
11.79487189	-89.51118272
11.80219790	-90.98071870
11.80952390	-90.80456864
11.81684991	-86.94692830
11.82417592	-87.85838055
11.83150193	-92.28448665
11.83882793	-95.70847753
11.84615394	-96.24373767
11.85347995	-87.13074989
11.86080596	-88.05643313
11.86813196	-96.92734516
11.87545797	-95.74724931
11.88278398	-87.84615852
11.89010999	-89.14697288
11.89743599	-101.82976217
11.90476200	-93.33932948
11.91208801	-92.06617637
11.91941402	-95.01512465
11.92674002	-102.87806526
11.93406603	-104.01998436
11.94139204	-97.97682884
11.94871804	-116.25599347
11.95604405	-92.46055459
11.96337006	-90.67390291
11.97069607	-95.34172863
11.97802207	-95.29582087
11.98534808	-91.99020833
11.99267409	-90.85723855
12.00000010	-87.48694353
12.00732610	-86.98252520
12.01465211	-93.27592082
12.02197812	-91.24635208
12.02930413	-90.23738272
12.03663013	-112.04443585
12.04395614	-88.91396448
12.05128215	-86.60625107
12.05860816	-89.72102801
12.06593416	-95.64472223
12.07326017	-104.68283803
12.08058618	-91.87970399
12.08791219	-93.39921154
12.09523819	-97.82385484
12.10256420	-90.82116303
12.10989021	-93.26460066
12.11721621	-91.90522861
12.12454222	-90.90524579
12.13186823	-102.25427520
12.13919424	-88.96593509
12.14652024	-90.41552205
12.15384625	-95.20094826
12.16117226	-88.45433957
12.16849827	-87.97705980
12.17582427	-89.77348861
12.18315028	-94.60083943
12.19047629	-106.02497996
12.19780230	-102.77709315
12.20512830	-100.56525096
12.21245431	-99.21329513
12.21978032	-90.88029536
12.22710633	-89.57671830
12.23443233	-90.10352133
12.24175834	-91.85712238
12.24908435	-100.34550980
12.25641036	-98.44445439
12.26373636	-92.92248500
12.27106237	-94.96077379
12.27838838	-90.45055640
12.28571438	-90.56383571
12.29304039	-98.03385111
12.30036640	-93.76997596
12.30769241	-88.02647190
12.31501841	-88.95173078
12.32234442	-99.03172997
12.32967043	-91.50176287
12.33699644	-101.58152129
12.34432244	-92.91649522
12.35164845	-95.99266474
12.35897446	-95.94021620
12.36630047	-96.60612179
12.37362647	-90.03518703
12.38095248	-87.69404296
12.38827849	-90.36157125
12.39560450	-95.98928566
12.40293050	-90.63945664
12.41025651	-86.87734713
12.41758252	-94.52387634
12.42490853	-97.77570768
12.43223453	-103.24200281
12.43956054	-95.32109992
12.44688655	-91.69640277
12.45421255	-89.68037323
12.46153856	-94.28241549
12.46886457	-91.51116618
12.47619058	-94.58620169
12.48351658	-89.88584696
12.49084259	-85.42984088
12.49816860	-90.44693057
12.50549461	-87.47183209
12.51282061	-91.03693769
12.52014662	-93.34900603
12.52747263	-87.40639574
12.53479864	-90.36032886
12.54212464	-91.02140543
12.54945065	-89.51496256
12.55677666	-87.41314558
12.56410267	-91.72046447
12.57142867	-101.79232439
12.57875468	-95.05629219
12.58608069	-92.75105046
12.59340669	-92.02717310
12.60073270	-100.15311995
12.60805871	-89.16900090
12.61538472	-85.65029158
12.62271072	-87.01836761
12.63003673	-91.29137728
12.63736274	-90.25897251
12.64468875	-90.29277622
12.65201475	-91.63034806
12.65934076	-94.29338789
12.66666677	-95.97707879
12.67399278	-92.04302777
12.68131878	-88.16138913
12.68864479	-88.31747867
12.69597080	-91.92494561
12.70329681	-91.06498747
12.71062281	-97.46102770
12.71794882	-92.14670091
12.72527483	-89.51603672
12.73260084	-93.07254819
12.73992684	-96.73880761
12.74725285	-90.65671156
12.75457886	-86.15128916
12.76190486	-87.75598198
12.76923087	-95.95083684
12.77655688	-93.76619737
12.78388289	-94.20488392
12.79120889	-88.48302384
12.79853490	-90.07406134
12.80586091	-117.10161292
12.81318692	-92.41246997
12.82051292	-89.84482177
12.82783893	-90.83246072
12.83516494	-95.82596309
12.84249095	-89.20041536
12.84981695	-90.66879362
12.85714296	-102.87362810
12.86446897	-94.56148531
12.87179498	-91.17040304
12.87912098	-88.47710272
12.88644699	-87.73260522
12.89377300	-92.94288347
12.90109901	-114.14334807
12.90842501	-99.78531636
12.91575102	-90.13942862
12.92307703	-90.18534902
12.93040303	-101.17507656
12.93772904	-95.40995808
12.94505505	-99.21218787
12.95238106	-97.00232055
12.95970706	-90.22076934
12.96703307	-90.79162792
12.97435908	-99.53585263
12.98168509	-89.15577894
12.98901109	-87.29787372
12.99633710	-90.02819221
13.00366311	-95.30671736
13.01098912	-96.08511810
13.01831512	-92.26263795
13.02564113	-92.86463075
13.03296714	-95.31985096
13.04029315	-92.42735341
13.04761915	-85.58225730
13.05494516	-82.43499869
13.06227117	-85.45167914
13.06959717	-101.72661007
13.07692318	-89.20255783
13.08424919	-93.09759317
13.09157520	-91.82055968
13.09890120	-89.04118772
13.10622721	-96.70742056
13.11355322	-91.94253846
13.12087923	-89.73560718
13.12820523	-92.61123856
13.13553124	-94.49798846
13.14285725	-95.50398956
13.15018326	-86.46337030
13.15750926	-85.01475907
13.16483527	-88.76189051
13.17216128	-93.25942842
13.17948729	-95.36805284
13.18681329	-103.41854445
13.19413930	-105.91377472
13.20146531	-104.76343939
13.20879132	-109.00972688
13.21611732	-98.65245213
13.22344333	-90.70699281
13.23076934	-87.17760824
13.23809534	-87.66309889
13.24542135	-94.50349037
13.25274736	-101.60315645
13.26007337	-96.10580892
13.26739937	-103.90123151
13.27472538	-108.73513372
13.28205139	-98.17590880
13.28937740	-94.62721555
13.29670340	-93.64292558
13.30402941	-91.81062656
13.31135542	-95.83464749
13.31868143	-103.07235189
13.32600743	-94.10080354
13.33333344	-87.51990818
13.34065945	-89.35678662
13.34798546	-100.95627374
13.35531146	-90.21371324
13.36263747	-95.07701344
13.36996348	-100.62409183
13.37728949	-96.44771603
13.38461549	-109.23993136
13.39194150	-97.15002496
13.39926751	-95.47639557
13.40659351	-96.96438387
13.41391952	-101.06283809
13.42124553	-108.82871820
13.42857154	-101.46103522
13.43589754	-91.30754656
13.44322355	-88.86057824
13.45054956	-94.03587809
13.45787557	-99.71001844
13.46520157	-98.96854693
13.47252758	-93.68872960
13.47985359	-89.53545142
13.48717960	-95.63476952
13.49450560	-98.34981489
13.50183161	-96.44688056
13.50915762	-99.28979753
13.51648363	-91.19803753
13.52380963	-91.31170363
13.53113564	-93.27295401
13.53846165	-96.30293087
13.54578765	-91.37390492
13.55311366	-88.12513392
13.56043967	-87.02669622
13.56776568	-86.17436120
13.57509168	-88.97743379
13.58241769	-98.10107511
13.58974370	-90.01902044
13.59706971	-91.18542265
13.60439571	-105.10749969
13.61172172	-91.85202960
13.61904773	-98.93845950
13.62637374	-94.02227340
13.63369974	-96.25955872
13.64102575	-94.19388408
13.64835176	-94.08316252
13.65567777	-99.33916875
13.66300377	-89.92313929
13.67032978	-91.91699785
13.67765579	-100.87620196
13.68498180	-106.88474337
13.69230780	-97.88873168
13.69963381	-90.47479496
13.70695982	-89.11563376
13.71428582	-92.39762713
13.72161183	-87.60927651
13.72893784	-88.71571394
13.73626385	-104.88178681
13.74358985	-94.83595358
13.75091586	-92.46840002
13.75824187	-92.26317373
13.76556788	-93.25949220
13.77289388	-95.19551406
13.78021989	-101.73255665
13.78754590	-108.24359253
13.79487191	-109.42954466
13.80219791	-96.66516037
13.80952392	-91.87622706
13.81684993	-99.75914059
13.82417594	-88.28781344
13.83150194	-86.42792888
13.83882795	-95.59892225
13.84615396	-94.26647251
13.85347997	-92.98474445
13.86080597	-92.71974447
13.86813198	-94.78417819
13.87545799	-95.89463971
13.88278399	-91.17779068
13.89011000	-96.91350654
13.89743601	-90.03322497
13.90476202	-89.38217604
13.91208802	-91.96701570
13.91941403	-89.48659205
13.92674004	-92.89738293
13.93406605	-91.30528000
13.94139205	-88.80159676
13.94871806	-93.82038880
13.95604407	-95.27652038
13.96337008	-94.44636377
13.97069608	-95.57351741
13.97802209	-90.63070657
13.98534810	-85.13502666
13.99267411	-85.83636928
14.00000011	-94.76545030
14.00732612	-95.87711187
14.01465213	-92.57269106
14.02197813	-85.53123391
14.02930414	-85.71376783
14.03663015	-93.89747147
14.04395616	-107.39345946
14.05128216	-101.09799728
14.05860817	-89.73912885
14.06593418	-87.21435971
14.07326019	-93.71493912
14.08058619	-94.56262392
14.08791220	-92.50964810
14.09523821	-101.01300350
14.10256422	-89.36238215
14.10989022	-89.40587571
14.11721623	-90.39890042
14.12454224	-92.27993924
14.13186825	-96.60906481
14.13919425	-94.51922500
14.14652026	-106.90928156
14.15384627	-87.28305647
14.16117228	-85.61176557
14.16849828	-93.21964567
14.17582429	-93.80014581
14.18315030	-106.84390581
14.19047630	-88.62231636
14.19780231	-85.78320206
14.20512832	-90.38712116
14.21245433	-97.80812951
14.21978033	-89.14656635
14.22710634	-89.30539693
14.23443235	-101.52047710
14.24175836	-94.36147195
14.24908436	-97.71239661
14.25641037	-96.94814857
14.26373638	-94.67974143
14.27106239	-93.62350461
14.27838839	-91.75747120
14.28571440	-94.93595103
14.29304041	-92.57358719
14.30036642	-87.90629453
14.30769242	-90.06849621
14.31501843	-98.33211120
14.32234444	-104.05046912
14.32967045	-99.79454819
14.33699645	-100.00684936
14.34432246	-99.71212140
14.35164847	-98.16663993
14.35897447	-100.92945463
14.36630048	-91.75473512
14.37362649	-88.52432397
14.38095250	-85.85326837
14.38827850	-83.51321910
14.39560451	-83.13459941
14.40293052	-85.74934602
14.41025653	-91.92788389
14.41758253	-94.70905649
14.42490854	-97.71949383
14.43223455	-99.04473466
14.43956056	-96.13636692
14.44688656	-96.33436469
14.45421257	-96.42881754
14.46153858	-94.10522872
14.46886459	-93.19990631
14.47619059	-97.58230958
14.48351660	-89.77738338
14.49084261	-89.04352723
14.49816861	-98.88255613
14.50549462	-96.59940555
14.51282063	-92.33003783
14.52014664	-93.09479115
14.52747264	-96.97666656
14.53479865	-94.05692044
14.54212466	-93.98658163
14.54945067	-88.89660018
14.55677667	-90.13732329
14.56410268	-109.49924617
14.57142869	-97.82653037
14.57875470	-100.89752669
14.58608070	-94.74661192
14.59340671	-97.37582857
14.60073272	-99.83365348
14.60805873	-94.79005618
14.61538473	-94.54683839
14.62271074	-112.76473408
14.63003675	-90.72857886
14.63736276	-87.21165719
14.64468876	-94.96201900
14.65201477	-91.82420833
14.65934078	-88.48846555
14.66666678	-102.09187448
14.67399279	-91.86072028
14.68131880	-91.06521014
14.68864481	-100.43760121
14.69597081	-106.08379043
14.70329682	-100.24163083
14.71062283	-97.05072636
14.71794884	-92.65109414
14.72527484	-94.00424031
14.73260085	-104.40033395
14.73992686	-91.20504097
14.74725287	-91.41365111
14.75457887	-101.19700161
14.76190488	-94.66469274
14.76923089	-96.12884193
14.77655690	-98.50518746
14.78388290	-95.56167261
14.79120891	-93.84395972
14.79853492	-100.59804106
14.80586093	-95.82360884
14.81318693	-110.10246895
14.82051294	-88.60597475
14.82783895	-87.74457080
14.83516495	-91.45169589
14.84249096	-90.60051277
14.84981697	-98.86548900
14.85714298	-97.99928637
14.86446898	-100.55654325
14.87179499	-91.12970191
14.87912100	-98.39125712
14.88644701	-91.26139284
14.89377301	-90.22740485
14.90109902	-107.11044024
14.90842503	-94.48946884
14.91575104	-96.97475932
14.92307704	-103.24751448
14.93040305	-93.35585349
14.93772906	-92.71100734
14.94505507	-88.46030149
14.95238107	-87.95809664
14.95970708	-92.28148490
14.96703309	-93.06637219
14.97435910	-92.46702654
14.98168510	-90.11774803
14.98901111	-91.27443099
14.99633712	-94.34112242
