# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -699.10000000 ps, Average over 1000 waveforms. Timestamp: 2023-10-24T15:37:11
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-677.98292937	0.05122086
-677.94959614	0.06375557
-677.91626290	0.06641772
-677.88292966	0.05953633
-677.84959642	0.04515035
-677.81626319	0.02475367
-677.78292995	-0.00035333
-677.74959671	-0.02947397
-677.71626348	-0.06145355
-677.68293024	-0.09373452
-677.64959700	-0.12345668
-677.61626376	-0.14767644
-677.58293053	-0.16532945
-677.54959729	-0.17592991
-677.51626405	-0.18181677
-677.48293081	-0.18433717
-677.44959758	-0.18492885
-677.41626434	-0.18323980
-677.38293110	-0.17846957
-677.34959787	-0.16913980
-677.31626463	-0.15445107
-677.28293139	-0.13445725
-677.24959815	-0.10948414
-677.21626492	-0.07936086
-677.18293168	-0.04390561
-677.14959844	-0.00351031
-677.11626520	0.04093457
-677.08293197	0.08675181
-677.04959873	0.13102358
-677.01626549	0.17128977
-676.98293226	0.20587935
-676.94959902	0.23333067
-676.91626578	0.25300705
-676.88293254	0.26437786
-676.84959931	0.26847140
-676.81626607	0.26640556
-676.78293283	0.26111962
-676.74959959	0.25507737
-676.71626636	0.24960173
-676.68293312	0.24260692
-676.64959988	0.23101367
-676.61626665	0.20937614
-676.58293341	0.17384955
-676.54960017	0.12277656
-676.51626693	0.05777387
-676.48293370	-0.01629180
-676.44960046	-0.09318343
-676.41626722	-0.16608531
-676.38293398	-0.22981830
-676.34960075	-0.27954423
-676.31626751	-0.31223650
-676.28293427	-0.32506601
-676.24960104	-0.31748443
-676.21626780	-0.29094339
-676.18293456	-0.24960247
-676.14960132	-0.19961800
-676.11626809	-0.14769680
-676.08293485	-0.09987400
-676.04960161	-0.05989038
-676.01626837	-0.02897967
-675.98293514	-0.00556374
-675.94960190	0.01299124
-675.91626866	0.03035280
-675.88293543	0.04947963
-675.84960219	0.07106207
-675.81626895	0.09420250
-675.78293571	0.11570856
-675.74960248	0.13236285
-675.71626924	0.14121570
-675.68293600	0.14095178
-675.64960276	0.13155738
-675.61626953	0.11515113
-675.58293629	0.09475503
-675.54960305	0.07355072
-675.51626982	0.05473929
-675.48293658	0.03990903
-675.44960334	0.02985165
-675.41627010	0.02374503
-675.38293687	0.02039124
-675.34960363	0.01917325
-675.31627039	0.01972510
-675.28293715	0.02278918
-675.24960392	0.02951787
-675.21627068	0.04112226
-675.18293744	0.05686883
-675.14960420	0.07576818
-675.11627097	0.09521658
-675.08293773	0.11269264
-675.04960449	0.12650520
-675.01627126	0.13570900
-674.98293802	0.13993153
-674.94960478	0.13914469
-674.91627154	0.13323792
-674.88293831	0.12239930
-674.84960507	0.10690870
-674.81627183	0.08776496
-674.78293859	0.06599886
-674.74960536	0.04292743
-674.71627212	0.01874691
-674.68293888	-0.00698824
-674.64960565	-0.03464358
-674.61627241	-0.06380628
-674.58293917	-0.09298915
-674.54960593	-0.12017403
-674.51627270	-0.14325610
-674.48293946	-0.16122715
-674.44960622	-0.17438971
-674.41627298	-0.18418620
-674.38293975	-0.19162612
-674.34960651	-0.19636655
-674.31627327	-0.19683362
-674.28294004	-0.18970465
-674.24960680	-0.17258300
-674.21627356	-0.14426957
-674.18294032	-0.10579774
-674.14960709	-0.06017307
-674.11627385	-0.01062619
-674.08294061	0.04097911
-674.04960737	0.09314443
-674.01627414	0.14540314
-673.98294090	0.19579141
-673.94960766	0.24186502
-673.91627443	0.27988058
-673.88294119	0.30559479
-673.84960795	0.31670059
-673.81627471	0.31132708
-673.78294148	0.29000620
-673.74960824	0.25371878
-673.71627500	0.20435674
-673.68294176	0.14391623
-673.64960853	0.07497723
-673.61627529	0.00037933
-673.58294205	-0.07567024
-673.54960882	-0.14773324
-673.51627558	-0.20864860
-673.48294234	-0.25197523
-673.44960910	-0.27253991
-673.41627587	-0.26804757
-673.38294263	-0.23957839
-673.34960939	-0.19069183
-673.31627615	-0.12626579
-673.28294292	-0.05214561
-673.24960968	0.02575949
-673.21627644	0.10182107
-673.18294321	0.17026606
-673.14960997	0.22561771
-673.11627673	0.26358850
-673.08294349	0.28125213
-673.04961026	0.27707523
-673.01627702	0.25208543
-672.98294378	0.20946300
-672.94961054	0.15344749
-672.91627731	0.09046869
-672.88294407	0.02563885
-672.84961083	-0.03657653
-672.81627760	-0.09272477
-672.78294436	-0.14031678
-672.74961112	-0.17721162
-672.71627788	-0.20105868
-672.68294465	-0.21023853
-672.64961141	-0.20447613
-672.61627817	-0.18545073
-672.58294493	-0.15670077
-672.54961170	-0.12174852
-672.51627846	-0.08459036
-672.48294522	-0.04804147
-672.44961199	-0.01384337
-672.41627875	0.01582435
-672.38294551	0.03938698
-672.34961227	0.05507794
-672.31627904	0.06218907
-672.28294580	0.06206577
-672.24961256	0.05782619
-672.21627932	0.05372706
-672.18294609	0.05371088
-672.14961285	0.05940723
-672.11627961	0.06944087
-672.08294638	0.08029264
-672.04961314	0.08804136
-672.01627990	0.08927791
-671.98294666	0.08248188
-671.94961343	0.06756455
-671.91628019	0.04638274
-671.88294695	0.02065129
-671.84961371	-0.00713058
-671.81628048	-0.03445201
-671.78294724	-0.05857733
-671.74961400	-0.07726657
-671.71628077	-0.08799078
-671.68294753	-0.08886025
-671.64961429	-0.07837043
-671.61628105	-0.05648194
-671.58294782	-0.02422269
-671.54961458	0.01597969
-671.51628134	0.06127749
-671.48294810	0.10851784
-671.44961487	0.15451055
-671.41628163	0.19584497
-671.38294839	0.22890198
-671.34961516	0.25026544
-671.31628192	0.25670457
-671.28294868	0.24543722
-671.24961544	0.21522752
-671.21628221	0.16722186
-671.18294897	0.10546227
-671.14961573	0.03674859
-671.11628249	-0.03055927
-671.08294926	-0.08935237
-671.04961602	-0.13382561
-671.01628278	-0.16297565
-670.98294955	-0.17885064
-670.94961631	-0.18495211
-670.91628307	-0.18534780
-670.88294983	-0.18399288
-670.84961660	-0.18342647
-670.81628336	-0.18526937
-670.78295012	-0.18953704
-670.74961688	-0.19432026
-670.71628365	-0.19522943
-670.68295041	-0.18721914
-670.64961717	-0.16659570
-670.61628393	-0.13120515
-670.58295070	-0.08303133
-670.54961746	-0.02652831
-670.51628422	0.03311205
-670.48295099	0.08984864
-670.44961775	0.13963209
-670.41628451	0.17929255
-670.38295127	0.20756370
-670.34961804	0.22426086
-670.31628480	0.22952535
-670.28295156	0.22319681
-670.24961832	0.20496861
-670.21628509	0.17467294
-670.18295185	0.13320964
-670.14961861	0.08316910
-670.11628538	0.02875956
-670.08295214	-0.02493796
-670.04961890	-0.07279606
-670.01628566	-0.11029560
-669.98295243	-0.13457590
-669.94961919	-0.14400751
-669.91628595	-0.13770388
-669.88295271	-0.11644312
-669.84961948	-0.08138253
-669.81628624	-0.03460033
-669.78295300	0.02095880
-669.74961977	0.08186270
-669.71628653	0.14398675
-669.68295329	0.20210129
-669.64962005	0.25006292
-669.61628682	0.28224117
-669.58295358	0.29339539
-669.54962034	0.28146622
-669.51628710	0.24641365
-669.48295387	0.19198697
-669.44962063	0.12330532
-669.41628739	0.04766736
-669.38295416	-0.02841987
-669.34962092	-0.09924599
-669.31628768	-0.16104831
-669.28295444	-0.21118517
-669.24962121	-0.24853650
-669.21628797	-0.27289533
-669.18295473	-0.28474147
-669.14962149	-0.28511025
-669.11628826	-0.27534865
-669.08295502	-0.25719781
-669.04962178	-0.23100950
-669.01628855	-0.19693031
-668.98295531	-0.15409309
-668.94962207	-0.10203805
-668.91628883	-0.04224417
-668.88295560	0.02219652
-668.84962236	0.08621961
-668.81628912	0.14404496
-668.78295588	0.19092291
-668.74962265	0.22362530
-668.71628941	0.24061663
-668.68295617	0.24185660
-668.64962294	0.22827955
-668.61628970	0.20153722
-668.58295646	0.16418270
-668.54962322	0.11888525
-668.51628999	0.07003552
-668.48295675	0.02198546
-668.44962351	-0.02008280
-668.41629027	-0.05223527
-668.38295704	-0.07209675
-668.34962380	-0.08036582
-668.31629056	-0.07857403
-668.28295733	-0.07009023
-668.24962409	-0.05811147
-668.21629085	-0.04561058
-668.18295761	-0.03382151
-668.14962438	-0.02371084
