# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -695.40000000 ps, Average over 2000 waveforms. Timestamp: 2023-10-25T15:22:12
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-685.01568781	-0.02608264
-684.98235466	-0.02754484
-684.94902152	-0.02838337
-684.91568837	-0.02859957
-684.88235523	-0.02806615
-684.84902208	-0.02645560
-684.81568893	-0.02375069
-684.78235579	-0.02007685
-684.74902264	-0.01574828
-684.71568950	-0.01068006
-684.68235635	-0.00553642
-684.64902320	-0.00063219
-684.61569006	0.00385762
-684.58235691	0.00748622
-684.54902376	0.01013774
-684.51569062	0.01174958
-684.48235747	0.01224487
-684.44902433	0.01198552
-684.41569118	0.01082355
-684.38235803	0.00907882
-684.34902489	0.00716192
-684.31569174	0.00513813
-684.28235860	0.00324326
-684.24902545	0.00158367
-684.21569230	0.00040356
-684.18235916	-0.00048022
-684.14902601	-0.00094314
-684.11569286	-0.00106696
-684.08235972	-0.00087640
-684.04902657	-0.00049151
-684.01569343	0.00017105
-683.98236028	0.00084475
-683.94902713	0.00189745
-683.91569399	0.00301140
-683.88236084	0.00430554
-683.84902770	0.00570212
-683.81569455	0.00698763
-683.78236140	0.00849485
-683.74902826	0.00978005
-683.71569511	0.01124603
-683.68236196	0.01267070
-683.64902882	0.01410216
-683.61569567	0.01569230
-683.58236253	0.01742491
-683.54902938	0.01934934
-683.51569623	0.02156356
-683.48236309	0.02403982
-683.44902994	0.02700858
-683.41569680	0.03036113
-683.38236365	0.03408049
-683.34903050	0.03847240
-683.31569736	0.04349914
-683.28236421	0.04912024
-683.24903106	0.05524795
-683.21569792	0.06151697
-683.18236477	0.06827761
-683.14903163	0.07501426
-683.11569848	0.08191946
-683.08236533	0.08884515
-683.04903219	0.09599404
-683.01569904	0.10331369
-682.98236590	0.11088666
-682.94903275	0.11890105
-682.91569960	0.12752576
-682.88236646	0.13692189
-682.84903331	0.14714559
-682.81570016	0.15880045
-682.78236702	0.17180705
-682.74903387	0.18648923
-682.71570073	0.20288497
-682.68236758	0.22126081
-682.64903443	0.24129435
-682.61570129	0.26293838
-682.58236814	0.28638199
-682.54903499	0.31105975
-682.51570185	0.33700713
-682.48236870	0.36382822
-682.44903556	0.39143369
-682.41570241	0.41935130
-682.38236926	0.44690656
-682.34903612	0.47327474
-682.31570297	0.49709899
-682.28236983	0.51682372
-682.24903668	0.53053766
-682.21570353	0.53595832
-682.18237039	0.53041059
-682.14903724	0.51111381
-682.11570409	0.47527595
-682.08237095	0.41995440
-682.04903780	0.34219965
-682.01570466	0.23944697
-681.98237151	0.10926234
-681.94903836	-0.05002170
-681.91570522	-0.24023453
-681.88237207	-0.46281130
-681.84903893	-0.71801201
-681.81570578	-1.00615113
-681.78237263	-1.32685000
-681.74903949	-1.67783447
-681.71570634	-2.05465202
-681.68237319	-2.44892338
-681.64904005	-2.84939907
-681.61570690	-3.23823573
-681.58237376	-3.59102410
-681.54904061	-3.87863494
-681.51570746	-4.06875637
-681.48237432	-4.12893558
-681.44904117	-4.03278824
-681.41570803	-3.76631674
-681.38237488	-3.33098726
-681.34904173	-2.74660098
-681.31570859	-2.05108792
-681.28237544	-1.29273027
-681.24904229	-0.52145386
-681.21570915	0.21719941
-681.18237600	0.88642758
-681.14904286	1.46048630
-681.11570971	1.92492375
-681.08237656	2.27143487
-681.04904342	2.49833802
-681.01571027	2.61076766
-680.98237713	2.61936978
-680.94904398	2.53861806
-680.91571083	2.38706951
-680.88237769	2.18556151
-680.84904454	1.95391403
-680.81571139	1.70950068
-680.78237825	1.46604822
-680.74904510	1.23119257
-680.71571196	1.00880279
-680.68237881	0.80122063
-680.64904566	0.61038841
-680.61571252	0.44048755
-680.58237937	0.29548689
-680.54904622	0.17911693
-680.51571308	0.09254252
-680.48237993	0.03336031
-680.44904679	-0.00412142
-680.41571364	-0.02729069
-680.38238049	-0.04349899
-680.34904735	-0.05931221
-680.31571420	-0.07890437
-680.28238106	-0.10474109
-680.24904791	-0.13668580
-680.21571476	-0.17322692
-680.18238162	-0.21173955
-680.14904847	-0.24880876
-680.11571532	-0.28068816
-680.08238218	-0.30315901
-680.04904903	-0.31162260
-680.01571589	-0.30035836
-679.98238274	-0.26437860
-679.94904959	-0.20030800
-679.91571645	-0.10781570
-679.88238330	0.00853109
-679.84905016	0.14017918
-679.81571701	0.27507988
-679.78238386	0.39970562
-679.74905072	0.50110843
-679.71571757	0.56862324
-679.68238442	0.59579379
-679.64905128	0.58003272
-679.61571813	0.52231208
-679.58238499	0.42626894
-679.54905184	0.29763887
-679.51571869	0.14392071
-679.48238555	-0.02434607
-679.44905240	-0.19247631
-679.41571926	-0.34411737
-679.38238611	-0.46272006
-679.34905296	-0.53534798
-679.31571982	-0.55556084
-679.28238667	-0.52504161
-679.24905352	-0.45205345
-679.21572038	-0.34921002
-679.18238723	-0.23175670
-679.14905409	-0.11329948
-679.11572094	-0.00458732
-679.08238779	0.08764830
-679.04905465	0.16057898
-679.01572150	0.21422030
-678.98238836	0.24995495
-678.94905521	0.26917745
-678.91572206	0.27344714
-678.88238892	0.26333885
-678.84905577	0.24074687
-678.81572262	0.20818155
-678.78238948	0.16910048
-678.74905633	0.12705070
-678.71572319	0.08485954
-678.68239004	0.04382632
-678.64905689	0.00415951
-678.61572375	-0.03434583
-678.58239060	-0.07091545
-678.54905746	-0.10371617
-678.51572431	-0.13042113
-678.48239116	-0.15013390
-678.44905802	-0.16370546
-678.41572487	-0.17324828
-678.38239172	-0.18109712
-678.34905858	-0.18818764
-678.31572543	-0.19306743
-678.28239229	-0.19303802
-678.24905914	-0.18461067
-678.21572599	-0.16459018
-678.18239285	-0.13114745
-678.14905970	-0.08416847
-678.11572655	-0.02518029
-678.08239341	0.04163364
-678.04906026	0.11141408
-678.01572712	0.17908117
-677.98239397	0.24009394
-677.94906082	0.29097491
-677.91572768	0.32872934
-677.88239453	0.35038657
-677.84906139	0.35275923
-677.81572824	0.33305052
-677.78239509	0.28933994
-677.74906195	0.22133973
-677.71572880	0.13145678
-677.68239565	0.02594428
-677.64906251	-0.08611399
-677.61572936	-0.19294616
-677.58239622	-0.28289217
-677.54906307	-0.34689735
-677.51572992	-0.37998608
-677.48239678	-0.38103335
-677.44906363	-0.35239409
-677.41573049	-0.29838110
-677.38239734	-0.22479946
-677.34906419	-0.13973129
-677.31573105	-0.05306691
-677.28239790	0.02400840
-677.24906475	0.08057049
-677.21573161	0.10943944
-677.18239846	0.10799874
-677.14906532	0.07862948
-677.11573217	0.02802293
-677.08239902	-0.03555668
-677.04906588	-0.10404697
-677.01573273	-0.17029009
-676.98239959	-0.22820948
-676.94906644	-0.27316879
-676.91573329	-0.30191129
-676.88240015	-0.31325327
-676.84906700	-0.30852675
-676.81573385	-0.29046728
-676.78240071	-0.26236700
-676.74906756	-0.22690304
-676.71573442	-0.18517596
-676.68240127	-0.13799585
-676.64906812	-0.08620405
-676.61573498	-0.03209219
-676.58240183	0.02194753
-676.54906869	0.07303090
-676.51573554	0.11865177
-676.48240239	0.15672652
-676.44906925	0.18464243
-676.41573610	0.19997121
-676.38240295	0.20101146
-676.34906981	0.18776938
-676.31573666	0.16323091
-676.28240352	0.13361404
-676.24907037	0.10616516
-676.21573722	0.08803413
-676.18240408	0.08229007
-676.14907093	0.08772954
-676.11573779	0.09826734
-676.08240464	0.10577109
-676.04907149	0.10327010
-676.01573835	0.08777249
-675.98240520	0.06184817
-675.94907205	0.03083710
-675.91573891	0.00047838
-675.88240576	-0.02568096
-675.84907262	-0.04674679
-675.81573947	-0.06368912
-675.78240632	-0.07795868
-675.74907318	-0.09030429
-675.71574003	-0.10146427
-675.68240688	-0.11227455
-675.64907374	-0.12415459
-675.61574059	-0.13823261
-675.58240745	-0.15444701
-675.54907430	-0.17084242
-675.51574115	-0.18386839
-675.48240801	-0.18952476
-675.44907486	-0.18534662
-675.41574172	-0.17098137
-675.38240857	-0.14836219
-675.34907542	-0.12014049
-675.31574228	-0.08848680
-675.28240913	-0.05450571
-675.24907598	-0.01840259
-675.21574284	0.01877439
-675.18240969	0.05535234
-675.14907655	0.08782814
-675.11574340	0.11297440
-675.08241025	0.12845924
-675.04907711	0.13374477
-675.01574396	0.12921832
-674.98241082	0.11636072
-674.94907767	0.09605304
-674.91574452	0.07001658
-674.88241138	0.03943195
-674.84907823	0.00668104
-674.81574508	-0.02509252
-674.78241194	-0.05190888
-674.74907879	-0.06920650
-674.71574565	-0.07356356
-674.68241250	-0.06319180
-674.64907935	-0.03898014
-674.61574621	-0.00550692
-674.58241306	0.03061042
-674.54907992	0.06198141
-674.51574677	0.08346084
-674.48241362	0.09419104
-674.44908048	0.09690042
-674.41574733	0.09689133
-674.38241418	0.09886562
-674.34908104	0.10440992
-674.31574789	0.11187026
-674.28241475	0.11745233
-674.24908160	0.11789382
-674.21574845	0.11117300
-674.18241531	0.09758030
-674.14908216	0.07920120
-674.11574902	0.05774547
-674.08241587	0.03463449
-674.04908272	0.01086680
-674.01574958	-0.01304363
-673.98241643	-0.03610049
-673.94908328	-0.05656508
-673.91575014	-0.07286862
-673.88241699	-0.08360205
-673.84908385	-0.08837345
-673.81575070	-0.08732043
-673.78241755	-0.08110168
-673.74908441	-0.06999632
-673.71575126	-0.05448472
-673.68241811	-0.03446641
-673.64908497	-0.01090313
-673.61575182	0.01340800
-673.58241868	0.03499703
-673.54908553	0.04974039
-673.51575238	0.05467687
-673.48241924	0.04922601
-673.44908609	0.03461569
-673.41575295	0.01341685
-673.38241980	-0.01225845
-673.34908665	-0.04045980
-673.31575351	-0.06947055
-673.28242036	-0.09818107
-673.24908721	-0.12474724
-673.21575407	-0.14736106
-673.18242092	-0.16508960
-673.14908778	-0.17745473
-673.11575463	-0.18488393
-673.08242148	-0.18868812
-673.04908834	-0.19024164
-673.01575519	-0.18984737
-672.98242205	-0.18741881
-672.94908890	-0.18187374
-672.91575575	-0.17160966
-672.88242261	-0.15537584
-672.84908946	-0.13292968
-672.81575631	-0.10427034
-672.78242317	-0.06968872
-672.74909002	-0.02993432
-672.71575688	0.01344137
-672.68242373	0.05764315
-672.64909058	0.09976099
-672.61575744	0.13723957
-672.58242429	0.16843010
-672.54909115	0.19294531
-672.51575800	0.21037860
-672.48242485	0.22073525
-672.44909171	0.22454692
-672.41575856	0.22267723
-672.38242541	0.21728290
-672.34909227	0.21093889
-672.31575912	0.20539867
-672.28242598	0.20077954
-672.24909283	0.19480019
-672.21575968	0.18302119
-672.18242654	0.16072292
-672.14909339	0.12410481
-672.11576025	0.07249220
-672.08242710	0.00844270
-672.04909395	-0.06255659
-672.01576081	-0.13372015
-671.98242766	-0.19784589
-671.94909451	-0.24952568
-671.91576137	-0.28473462
-671.88242822	-0.30115276
-671.84909508	-0.29844723
-671.81576193	-0.27806170
-671.78242878	-0.24340645
-671.74909564	-0.19937175
-671.71576249	-0.15180700
-671.68242935	-0.10632003
-671.64909620	-0.06753938
-671.61576305	-0.03760283
-671.58242991	-0.01664068
-671.54909676	-0.00238583
-671.51576361	0.00866192
-671.48243047	0.02016799
-671.44909732	0.03539133
-671.41576418	0.05471391
-671.38243103	0.07644445
-671.34909788	0.09676613
-671.31576474	0.11160938
-671.28243159	0.11811711
-671.24909844	0.11474737
-671.21576530	0.10237502
-671.18243215	0.08363782
-671.14909901	0.06198380
-671.11576586	0.04137484
-671.08243271	0.02503605
-671.04909957	0.01476606
-671.01576642	0.01032937
-670.98243328	0.01035170
-670.94910013	0.01250119
-670.91576698	0.01553807
-670.88243384	0.01914485
-670.84910069	0.02431386
-670.81576754	0.03296159
-670.78243440	0.04614447
-670.74910125	0.06370983
-670.71576811	0.08359611
-670.68243496	0.10243154
-670.64910181	0.11713584
-670.61576867	0.12517038
-670.58243552	0.12548500
-670.54910238	0.11825911
-670.51576923	0.10448987
-670.48243608	0.08544869
-670.44910294	0.06244814
-670.41576979	0.03673501
-670.38243664	0.00960755
-670.34910350	-0.01820736
-670.31577035	-0.04629555
-670.28243721	-0.07536835
-670.24910406	-0.10589127
-670.21577091	-0.13766010
-670.18243777	-0.16923503
-670.14910462	-0.19814660
-670.11577148	-0.22098591
-670.08243833	-0.23583839
-670.04910518	-0.24241407
-670.01577204	-0.24202141
-669.98243889	-0.23758925
-669.94910574	-0.23057623
-669.91577260	-0.22125501
-669.88243945	-0.20736133
-669.84910631	-0.18609272
-669.81577316	-0.15474733
-669.78244001	-0.11296027
-669.74910687	-0.06206882
-669.71577372	-0.00609598
-669.68244058	0.05149298
-669.64910743	0.10771301
-669.61577428	0.16043113
-669.58244114	0.20865398
-669.54910799	0.25101053
-669.51577484	0.28564936
-669.48244170	0.31016726
-669.44910855	0.32230845
-669.41577541	0.31985402
-669.38244226	0.30207710
-669.34910911	0.26881250
-669.31577597	0.22157056
-669.28244282	0.16256928
-669.24910968	0.09477903
-669.21577653	0.02160472
-669.18244338	-0.05329719
-669.14911024	-0.12516057
-669.11577709	-0.18881924
-669.08244394	-0.23824849
-669.04911080	-0.26762880
-669.01577765	-0.27287163
-668.98244451	-0.25314986
-668.94911136	-0.21063270
-668.91577821	-0.15035763
-668.88244507	-0.07892458
-668.84911192	-0.00330771
-668.81577877	0.07015252
-668.78244563	0.13563445
-668.74911248	0.18863371
-668.71577934	0.22609603
-668.68244619	0.24592940
-668.64911304	0.24694588
-668.61577990	0.22928918
-668.58244675	0.19398207
-668.54911361	0.14449644
-668.51578046	0.08568855
-668.48244731	0.02358882
-668.44911417	-0.03639460
-668.41578102	-0.08984920
-668.38244787	-0.13395063
-668.34911473	-0.16684320
-668.31578158	-0.18784693
-668.28244844	-0.19648108
-668.24911529	-0.19266154
-668.21578214	-0.17762910
-668.18244900	-0.15394618
