# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -695.40000000 ps, Average over 5000 waveforms. Timestamp: 2023-10-25T15:18:04
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-678.74905633	0.06845608
-678.71572319	0.07011394
-678.68239004	0.06824233
-678.64905689	0.06322324
-678.61572375	0.05545548
-678.58239060	0.04568058
-678.54905746	0.03462135
-678.51572431	0.02289497
-678.48239116	0.01100819
-678.44905802	-0.00049558
-678.41572487	-0.01105483
-678.38239172	-0.01989463
-678.34905858	-0.02701794
-678.31572543	-0.03242748
-678.28239229	-0.03641705
-678.24905914	-0.03954113
-678.21572599	-0.04228473
-678.18239285	-0.04501728
-678.14905970	-0.04801393
-678.11572655	-0.05127252
-678.08239341	-0.05456916
-678.04906026	-0.05741656
-678.01572712	-0.05961872
-677.98239397	-0.06079013
-677.94906082	-0.06101947
-677.91572768	-0.06006884
-677.88239453	-0.05771695
-677.84906139	-0.05416704
-677.81572824	-0.04938225
-677.78239509	-0.04370696
-677.74906195	-0.03770546
-677.71572880	-0.03182996
-677.68239565	-0.02640524
-677.64906251	-0.02150767
-677.61572936	-0.01719837
-677.58239622	-0.01323947
-677.54906307	-0.00952889
-677.51572992	-0.00608773
-677.48239678	-0.00305840
-677.44906363	-0.00038436
-677.41573049	0.00189874
-677.38239734	0.00381225
-677.34906419	0.00524736
-677.31573105	0.00612453
-677.28239790	0.00626813
-677.24906475	0.00565761
-677.21573161	0.00453107
-677.18239846	0.00321775
-677.14906532	0.00239337
-677.11573217	0.00239875
-677.08239902	0.00324160
-677.04906588	0.00419828
-677.01573273	0.00474568
-676.98239959	0.00416442
-676.94906644	0.00238650
-676.91573329	-0.00013472
-676.88240015	-0.00302488
-676.84906700	-0.00581745
-676.81573385	-0.00829961
-676.78240071	-0.01033839
-676.74906756	-0.01202169
-676.71573442	-0.01343588
-676.68240127	-0.01418607
-676.64906812	-0.01397359
-676.61573498	-0.01272582
-676.58240183	-0.01048512
-676.54906869	-0.00736581
-676.51573554	-0.00380703
-676.48240239	0.00001935
-676.44906925	0.00386954
-676.41573610	0.00759141
-676.38240295	0.01116381
-676.34906981	0.01413892
-676.31573666	0.01641089
-676.28240352	0.01744883
-676.24907037	0.01735215
-676.21573722	0.01611510
-676.18240408	0.01415194
-676.14907093	0.01226448
-676.11573779	0.01115195
-676.08240464	0.01115015
-676.04907149	0.01217766
-676.01573835	0.01365122
-675.98240520	0.01504173
-675.94907205	0.01564422
-675.91573891	0.01527874
-675.88240576	0.01410349
-675.84907262	0.01252977
-675.81573947	0.01120572
-675.78240632	0.01021963
-675.74907318	0.00956713
-675.71574003	0.00902788
-675.68240688	0.00863274
-675.64907374	0.00826223
-675.61574059	0.00840233
-675.58240745	0.00928767
-675.54907430	0.01084048
-675.51574115	0.01289099
-675.48240801	0.01505963
-675.44907486	0.01682636
-675.41574172	0.01810296
-675.38240857	0.01886209
-675.34907542	0.01955124
-675.31574228	0.02049361
-675.28240913	0.02182554
-675.24907598	0.02344390
-675.21574284	0.02509467
-675.18240969	0.02634482
-675.14907655	0.02694194
-675.11574340	0.02664270
-675.08241025	0.02550503
-675.04907711	0.02379917
-675.01574396	0.02184451
-674.98241082	0.02027439
-674.94907767	0.01944155
