# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -695.40000000 ps, Average over 10000 waveforms. Timestamp: 2023-10-25T15:43:57
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-685.18289885	-0.00144819
-685.14956562	-0.00142376
-685.11623239	-0.00142616
-685.08289915	-0.00146958
-685.04956592	-0.00150145
-685.01623269	-0.00155752
-684.98289946	-0.00150083
-684.94956623	-0.00151490
-684.91623300	-0.00152966
-684.88289976	-0.00156187
-684.84956653	-0.00160134
-684.81623330	-0.00160211
-684.78290007	-0.00162878
-684.74956684	-0.00164208
-684.71623360	-0.00163555
-684.68290037	-0.00167443
-684.64956714	-0.00170355
-684.61623391	-0.00170797
-684.58290068	-0.00168261
-684.54956745	-0.00167667
-684.51623421	-0.00168630
-684.48290098	-0.00171701
-684.44956775	-0.00166343
-684.41623452	-0.00172794
-684.38290129	-0.00171026
-684.34956806	-0.00170797
-684.31623482	-0.00176821
-684.28290159	-0.00177267
-684.24956836	-0.00179155
-684.21623513	-0.00178657
-684.18290190	-0.00180603
-684.14956867	-0.00185208
-684.11623543	-0.00186042
-684.08290220	-0.00186780
-684.04956897	-0.00186307
-684.01623574	-0.00184952
-683.98290251	-0.00192189
-683.94956928	-0.00198537
-683.91623604	-0.00202712
-683.88290281	-0.00213059
-683.84956958	-0.00218695
-683.81623635	-0.00228919
-683.78290312	-0.00243318
-683.74956988	-0.00257120
-683.71623665	-0.00272389
-683.68290342	-0.00285106
-683.64957019	-0.00304936
-683.61623696	-0.00325044
-683.58290373	-0.00347388
-683.54957049	-0.00372427
-683.51623726	-0.00402034
-683.48290403	-0.00430500
-683.44957080	-0.00467364
-683.41623757	-0.00504163
-683.38290434	-0.00552592
-683.34957110	-0.00605750
-683.31623787	-0.00664666
-683.28290464	-0.00730213
-683.24957141	-0.00806758
-683.21623818	-0.00893203
-683.18290495	-0.00987000
-683.14957171	-0.01088714
-683.11623848	-0.01204852
-683.08290525	-0.01317426
-683.04957202	-0.01439133
-683.01623879	-0.01553347
-682.98290556	-0.01667879
-682.94957232	-0.01768386
-682.91623909	-0.01848250
-682.88290586	-0.01909694
-682.84957263	-0.01934546
-682.81623940	-0.01927252
-682.78290616	-0.01878225
-682.74957293	-0.01784238
-682.71623970	-0.01641159
-682.68290647	-0.01458122
-682.64957324	-0.01232351
-682.61624001	-0.00963068
-682.58290677	-0.00671739
-682.54957354	-0.00368353
-682.51624031	-0.00063009
-682.48290708	0.00225251
-682.44957385	0.00481845
-682.41624062	0.00681906
-682.38290738	0.00823836
-682.34957415	0.00888634
-682.31624092	0.00875750
-682.28290769	0.00781743
-682.24957446	0.00609545
-682.21624123	0.00376963
-682.18290799	0.00097848
-682.14957476	-0.00204541
-682.11624153	-0.00505599
-682.08290830	-0.00786017
-682.04957507	-0.01020071
-682.01624184	-0.01193808
-681.98290860	-0.01296410
-681.94957537	-0.01320983
-681.91624214	-0.01278889
-681.88290891	-0.01167412
-681.84957568	-0.01021492
-681.81624244	-0.00843941
-681.78290921	-0.00649884
-681.74957598	-0.00467830
-681.71624275	-0.00300962
-681.68290952	-0.00154729
-681.64957629	-0.00027355
-681.61624305	0.00088197
-681.58290982	0.00198988
-681.54957659	0.00318928
-681.51624336	0.00449144
-681.48291013	0.00601658
-681.44957690	0.00781161
-681.41624366	0.00979018
-681.38291043	0.01199477
-681.34957720	0.01431011
-681.31624397	0.01680594
-681.28291074	0.01946323
-681.24957751	0.02230221
-681.21624427	0.02544086
-681.18291104	0.02890756
-681.14957781	0.03283275
-681.11624458	0.03729683
-681.08291135	0.04235175
-681.04957812	0.04810474
-681.01624488	0.05452081
-680.98291165	0.06151135
-680.94957842	0.06910104
-680.91624519	0.07725065
-680.88291196	0.08599966
-680.84957873	0.09534458
-680.81624549	0.10534197
-680.78291226	0.11618070
-680.74957903	0.12789951
-680.71624580	0.14061875
-680.68291257	0.15444719
-680.64957933	0.16940898
-680.61624610	0.18552900
-680.58291287	0.20277392
-680.54957964	0.22104121
-680.51624641	0.24032827
-680.48291318	0.26042910
-680.44957994	0.28114362
-680.41624671	0.30230315
-680.38291348	0.32340897
-680.34958025	0.34411832
-680.31624702	0.36382226
-680.28291379	0.38157856
-680.24958055	0.39647162
-680.21624732	0.40735920
-680.18291409	0.41276430
-680.14958086	0.41135468
-680.11624763	0.40127260
-680.08291440	0.38072956
-680.04958116	0.34783737
-680.01624793	0.30069175
-679.98291470	0.23751723
-679.94958147	0.15644527
-679.91624824	0.05602688
-679.88291501	-0.06482917
-679.84958177	-0.20680322
-679.81624854	-0.36998723
-679.78291531	-0.55377389
-679.74958208	-0.75650258
-679.71624885	-0.97547162
-679.68291561	-1.20689516
-679.64958238	-1.44553645
-679.61624915	-1.68442631
-679.58291592	-1.91529269
-679.54958269	-2.12834357
-679.51624946	-2.31261367
-679.48291622	-2.45642034
-679.44958299	-2.54808012
-679.41624976	-2.57680368
-679.38291653	-2.53334466
-679.34958330	-2.41119053
-679.31625007	-2.20719422
-679.28291683	-1.92262880
-679.24958360	-1.56312507
-679.21625037	-1.13908710
-679.18291714	-0.66459302
-679.14958391	-0.15745462
-679.11625068	0.36212947
-679.08291744	0.87219606
