# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -710.00000000 ps, Average over 5000 waveforms. Timestamp: 2023-11-21T14:39:58
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
7.53113559	-85.81048559
7.53846160	-82.27573100
7.54578760	-81.56714734
7.55311361	-76.60950808
7.56043962	-80.01474365
7.56776563	-82.34785750
7.57509163	-83.09727267
7.58241764	-89.70141747
7.58974365	-86.34837266
7.59706966	-93.88233843
7.60439566	-93.66929467
7.61172167	-84.47795698
7.61904768	-87.67257797
7.62637369	-86.31990711
7.63369969	-79.32877977
7.64102570	-81.25066197
7.64835171	-85.10398810
7.65567772	-88.52420019
7.66300372	-99.18935866
7.67032973	-88.07408924
7.67765574	-87.02528519
7.68498174	-88.89953503
7.69230775	-99.36165440
7.69963376	-86.71521529
7.70695977	-84.37655126
7.71428577	-82.62505838
7.72161178	-82.64480542
7.72893779	-87.63417540
7.73626380	-100.24819664
7.74358980	-93.76936331
7.75091581	-88.17423927
7.75824182	-86.34268830
7.76556783	-90.42325756
7.77289383	-90.83624559
7.78021984	-84.14818278
7.78754585	-83.46856648
7.79487186	-85.01453612
7.80219786	-92.84720318
7.80952387	-88.81165997
7.81684988	-82.92986238
7.82417589	-85.63512653
7.83150189	-100.44597624
7.83882790	-85.69444150
7.84615391	-87.34285915
7.85347991	-89.94012315
7.86080592	-84.58278331
7.86813193	-91.46086991
7.87545794	-82.20729614
7.88278394	-79.08264852
7.89010995	-80.65480522
7.89743596	-83.93761087
7.90476197	-86.36545971
7.91208797	-81.71322952
7.91941398	-81.87492512
7.92673999	-78.94569082
7.93406600	-79.55287461
7.94139200	-86.89847207
7.94871801	-89.51688102
7.95604402	-84.55903974
7.96337003	-84.57775387
7.97069603	-87.19148123
7.97802204	-83.07845470
7.98534805	-83.86608820
7.99267405	-86.85125401
8.00000006	-85.99814879
8.00732607	-83.07224804
8.01465208	-86.55385769
8.02197808	-97.46535405
8.02930409	-88.97171556
8.03663010	-82.44015392
8.04395611	-82.14741104
8.05128211	-89.43442361
8.05860812	-86.89859902
8.06593413	-79.30751306
8.07326014	-79.50722228
8.08058614	-80.03874767
8.08791215	-80.70809493
8.09523816	-85.31105689
8.10256417	-82.13676721
8.10989017	-84.72776105
8.11721618	-85.61982256
8.12454219	-83.86881966
8.13186820	-89.16201603
8.13919420	-92.74038734
8.14652021	-89.65099791
8.15384622	-89.37604803
8.16117222	-88.87164253
8.16849823	-91.53018909
8.17582424	-93.18309352
8.18315025	-87.69676027
8.19047625	-84.42567911
8.19780226	-87.20926355
8.20512827	-95.09905083
8.21245428	-90.19980064
8.21978028	-85.76299100
8.22710629	-86.19657037
8.23443230	-86.22967614
8.24175831	-80.42895003
8.24908431	-81.58889546
8.25641032	-89.62788209
8.26373633	-97.60171805
8.27106234	-91.12796247
8.27838834	-93.71771837
8.28571435	-89.77001554
8.29304036	-84.87737808
8.30036637	-92.00709981
8.30769237	-91.88038325
8.31501838	-90.02931521
8.32234439	-85.07879128
8.32967039	-82.89993181
8.33699640	-87.20302155
8.34432241	-89.36719338
8.35164842	-87.67135690
8.35897442	-86.97243563
8.36630043	-84.55899330
8.37362644	-84.14429325
8.38095245	-86.49840290
8.38827845	-85.22464792
8.39560446	-83.43172520
8.40293047	-85.22951450
8.41025648	-85.90071744
8.41758248	-86.43059295
8.42490849	-90.83079416
8.43223450	-98.82830564
8.43956051	-96.56406808
8.44688651	-88.86371921
8.45421252	-82.86948287
8.46153853	-83.07618651
8.46886453	-88.89943979
8.47619054	-85.84607021
8.48351655	-83.48943961
8.49084256	-85.51362265
8.49816856	-87.25203222
8.50549457	-86.60120751
8.51282058	-94.27624072
8.52014659	-85.88917830
8.52747259	-83.08925416
8.53479860	-86.64286758
8.54212461	-105.19438380
8.54945062	-94.80221165
8.55677662	-101.75090302
8.56410263	-91.19652600
8.57142864	-90.91316606
8.57875465	-92.00265062
8.58608065	-97.31851769
8.59340666	-86.34631096
8.60073267	-82.53543425
8.60805868	-92.38594608
8.61538468	-83.93615031
8.62271069	-80.18219240
8.63003670	-85.64779981
8.63736270	-89.87799091
8.64468871	-85.44756485
8.65201472	-92.22379155
8.65934073	-91.77220590
8.66666673	-88.17656358
8.67399274	-96.50223125
8.68131875	-91.47046159
8.68864476	-90.18299342
8.69597076	-96.62840592
8.70329677	-90.71564959
8.71062278	-88.40411521
8.71794879	-88.34081326
8.72527479	-94.23887796
8.73260080	-88.78864693
8.73992681	-84.42481810
8.74725282	-87.89627334
8.75457882	-95.74812707
8.76190483	-87.73004804
8.76923084	-95.48616495
8.77655684	-87.95558338
8.78388285	-83.52253822
8.79120886	-90.35009650
8.79853487	-88.22159115
8.80586087	-84.42412429
8.81318688	-97.21354578
8.82051289	-85.20513840
8.82783890	-84.33461422
8.83516490	-93.26333221
8.84249091	-88.74419276
8.84981692	-96.35208110
8.85714293	-92.33748788
8.86446893	-93.49193253
8.87179494	-88.61304142
8.87912095	-85.20815042
8.88644696	-91.26842780
8.89377296	-89.66953551
8.90109897	-89.54849717
8.90842498	-87.68259357
8.91575099	-83.20044754
8.92307699	-80.46029032
8.93040300	-81.87457503
8.93772901	-98.80698980
8.94505501	-82.32681001
8.95238102	-81.70514539
8.95970703	-94.79983203
8.96703304	-83.73788082
8.97435904	-79.09227453
8.98168505	-81.41029536
8.98901106	-92.20464382
8.99633707	-81.59394328
9.00366307	-81.47781212
9.01098908	-85.51841737
9.01831509	-91.68711457
9.02564110	-85.51058087
9.03296710	-86.53337440
9.04029311	-109.45904886
9.04761912	-94.56701975
9.05494513	-90.07175551
9.06227113	-84.03884625
9.06959714	-93.49221944
9.07692315	-85.05350404
9.08424915	-82.59958630
9.09157516	-82.74666261
9.09890117	-84.00446478
9.10622718	-89.22438108
9.11355318	-83.85916133
9.12087919	-84.62476639
9.12820520	-87.81678171
9.13553121	-86.14728047
9.14285721	-84.28783241
9.15018322	-85.32288289
9.15750923	-86.43270512
9.16483524	-85.29110433
9.17216124	-87.88727227
9.17948725	-87.59000829
9.18681326	-79.36542868
9.19413927	-80.21866658
9.20146527	-84.49595207
9.20879128	-79.63227338
9.21611729	-81.79657510
9.22344330	-82.55938448
9.23076930	-80.96099124
9.23809531	-89.23184091
9.24542132	-90.16705226
9.25274732	-87.96966874
9.26007333	-94.80752580
9.26739934	-93.40484764
9.27472535	-89.44741998
9.28205135	-86.10839667
9.28937736	-86.24477475
9.29670337	-84.52070026
9.30402938	-85.30849724
9.31135538	-88.86024245
9.31868139	-85.49523292
9.32600740	-84.00274356
9.33333341	-86.72763648
9.34065941	-99.78380504
9.34798542	-86.86902709
9.35531143	-82.80626150
9.36263744	-84.48466471
9.36996344	-88.74427132
9.37728945	-83.48371947
9.38461546	-79.19383572
9.39194147	-79.70302835
9.39926747	-85.93486398
9.40659348	-89.54833916
9.41391949	-95.94026894
9.42124549	-90.18635065
9.42857150	-88.67777952
9.43589751	-83.98405523
9.44322352	-81.86402380
9.45054952	-83.57294284
9.45787553	-86.58619920
9.46520154	-89.73832010
9.47252755	-85.59553551
9.47985355	-89.80440088
9.48717956	-96.46925934
9.49450557	-87.81938797
9.50183158	-83.24040399
9.50915758	-81.49997550
9.51648359	-82.85987309
9.52380960	-84.26226348
9.53113561	-91.64594384
9.53846161	-91.05180746
9.54578762	-89.09231066
9.55311363	-93.96745859
9.56043963	-90.42842194
9.56776564	-84.52827560
9.57509165	-84.64731046
9.58241766	-94.71993464
9.58974366	-92.79685661
9.59706967	-102.32286733
9.60439568	-84.47591971
9.61172169	-81.63313117
9.61904769	-84.54766425
9.62637370	-86.22454825
9.63369971	-83.32550201
9.64102572	-84.91560922
9.64835172	-88.08875201
9.65567773	-86.24670635
9.66300374	-87.55748673
9.67032975	-90.15719850
9.67765575	-87.66884127
9.68498176	-89.05644766
9.69230777	-91.00032959
9.69963378	-86.51743236
9.70695978	-88.14775981
9.71428579	-90.40036889
9.72161180	-85.27981869
9.72893780	-85.45201372
9.73626381	-92.79740315
9.74358982	-86.70892768
9.75091583	-86.70789278
9.75824183	-93.05832407
9.76556784	-85.57768774
9.77289385	-91.04738340
9.78021986	-85.37478180
9.78754586	-81.88150745
9.79487187	-84.69367162
9.80219788	-84.80531443
9.80952389	-88.84777675
9.81684989	-83.45409273
9.82417590	-80.64785796
9.83150191	-80.32821511
9.83882792	-79.09684580
9.84615392	-79.90556696
9.85347993	-81.66666584
9.86080594	-79.40913624
9.86813194	-81.06821744
9.87545795	-87.39425503
9.88278396	-88.28307024
9.89010997	-100.61446539
9.89743597	-86.28743173
9.90476198	-88.98228238
9.91208799	-94.02314844
9.91941400	-87.32355674
9.92674000	-84.92302506
9.93406601	-93.76908171
9.94139202	-83.97450560
9.94871803	-85.02319663
9.95604403	-96.21384165
9.96337004	-84.76087256
9.97069605	-84.60757417
9.97802206	-87.51636257
9.98534806	-86.22633582
9.99267407	-87.27933298
10.00000008	-91.64192430
10.00732609	-90.81319094
10.01465209	-92.30032426
10.02197810	-94.95375883
10.02930411	-94.99116814
10.03663011	-89.65044935
10.04395612	-89.97304078
10.05128213	-86.06231635
10.05860814	-90.48623818
10.06593414	-93.16530833
10.07326015	-95.36221782
10.08058616	-101.96359084
10.08791217	-92.85746635
10.09523817	-88.01470286
10.10256418	-88.59077027
10.10989019	-88.23627606
10.11721620	-91.40578646
10.12454220	-90.54543857
10.13186821	-83.21846960
10.13919422	-87.61399488
10.14652023	-94.21234601
10.15384623	-88.91751943
10.16117224	-97.13426698
10.16849825	-82.98332362
10.17582426	-84.09931568
10.18315026	-94.95876591
10.19047627	-81.87468078
10.19780228	-84.20208406
10.20512828	-88.86131419
10.21245429	-81.49725890
10.21978030	-82.73093280
10.22710631	-84.53665017
10.23443231	-81.11067067
10.24175832	-78.06464912
10.24908433	-79.64008212
10.25641034	-89.76992913
10.26373634	-87.36420713
10.27106235	-86.63756383
10.27838836	-88.49036499
10.28571437	-89.01234824
10.29304037	-90.45765046
10.30036638	-89.47137794
10.30769239	-87.17630578
10.31501840	-88.90195612
10.32234440	-83.94715899
10.32967041	-82.22803860
10.33699642	-87.85941652
10.34432242	-93.30339771
10.35164843	-83.33350700
10.35897444	-83.23601981
10.36630045	-92.72499519
10.37362645	-87.97334533
10.38095246	-87.24381014
10.38827847	-90.66666283
10.39560448	-91.29760367
10.40293048	-112.46495994
10.41025649	-93.09844698
10.41758250	-85.26655499
10.42490851	-81.55597459
10.43223451	-85.09358795
10.43956052	-91.72791047
10.44688653	-80.77741179
10.45421254	-81.18794571
10.46153854	-88.44006248
10.46886455	-98.27722584
10.47619056	-89.39027824
10.48351657	-84.19721116
10.49084257	-86.41513828
10.49816858	-93.97968974
10.50549459	-81.66198874
10.51282059	-81.68599108
10.52014660	-96.49907406
10.52747261	-85.87673144
10.53479862	-91.02586669
10.54212462	-87.78838179
10.54945063	-86.53148659
10.55677664	-101.89472877
10.56410265	-94.65599925
10.57142865	-91.21110570
10.57875466	-85.37847255
10.58608067	-87.08342298
10.59340668	-86.36218150
10.60073268	-86.15151976
10.60805869	-84.69720395
10.61538470	-84.41363461
10.62271071	-90.62134511
10.63003671	-93.08587320
10.63736272	-96.80147066
10.64468873	-87.25329664
10.65201473	-85.32359187
10.65934074	-100.34460677
10.66666675	-86.90898842
10.67399276	-86.05215924
10.68131876	-94.32727063
10.68864477	-82.01957161
10.69597078	-80.38263216
10.70329679	-86.85030780
10.71062279	-85.23812796
10.71794880	-82.99995452
10.72527481	-89.84883336
10.73260082	-85.72595782
10.73992682	-89.38540381
10.74725283	-91.63040870
10.75457884	-85.90762839
10.76190485	-91.48748756
10.76923085	-87.90116524
10.77655686	-88.42271215
10.78388287	-91.59464341
10.79120888	-97.80712125
10.79853488	-89.62982011
10.80586089	-82.81734986
10.81318690	-84.88165040
10.82051290	-97.37187035
10.82783891	-83.59995976
10.83516492	-85.54253164
10.84249093	-99.81136528
10.84981693	-87.16394370
10.85714294	-89.86862882
10.86446895	-83.80301554
10.87179496	-86.33629323
10.87912096	-86.06827615
10.88644697	-82.32978576
10.89377298	-85.89500652
10.90109899	-83.91215440
10.90842499	-85.57786832
10.91575100	-87.84762057
10.92307701	-84.89153118
10.93040302	-88.89847237
10.93772902	-87.28107203
10.94505503	-86.88823854
10.95238104	-91.38693949
10.95970705	-87.43006899
10.96703305	-90.09931755
10.97435906	-86.64317349
10.98168507	-88.67067953
10.98901107	-94.17410299
10.99633708	-85.77415761
11.00366309	-87.61645418
11.01098910	-91.69014179
11.01831510	-89.00625404
11.02564111	-87.00751633
11.03296712	-90.94100668
11.04029313	-96.34562871
11.04761913	-94.55864992
11.05494514	-84.70062839
11.06227115	-82.25911240
11.06959716	-86.07910749
11.07692316	-91.90190403
11.08424917	-97.70428398
11.09157518	-85.15571423
11.09890119	-84.94371965
11.10622719	-93.98141400
11.11355320	-82.68679347
11.12087921	-81.13387436
11.12820521	-81.38473238
11.13553122	-80.99120866
11.14285723	-85.65748211
11.15018324	-93.70384830
11.15750924	-91.82246562
11.16483525	-98.31328715
11.17216126	-86.87511989
11.17948727	-89.20909850
11.18681327	-101.32225253
11.19413928	-88.24555654
11.20146529	-87.43778118
11.20879130	-82.44904527
11.21611730	-80.81807302
11.22344331	-83.83640173
11.23076932	-88.10755892
11.23809533	-91.89770915
11.24542133	-85.80213159
11.25274734	-88.49806439
11.26007335	-92.47052076
11.26739936	-83.10007953
11.27472536	-84.27407517
11.28205137	-90.73415177
11.28937738	-86.72455221
11.29670338	-85.77456760
11.30402939	-84.58942582
11.31135540	-84.47408471
11.31868141	-85.91585186
11.32600741	-88.12104570
11.33333342	-91.56404374
11.34065943	-86.83967670
11.34798544	-92.40440197
11.35531144	-92.52459629
11.36263745	-89.15055151
11.36996346	-90.79899325
11.37728947	-85.40549654
11.38461547	-84.00907387
11.39194148	-83.88919690
11.39926749	-86.08689427
11.40659350	-83.16104459
11.41391950	-82.09380495
11.42124551	-89.10874835
11.42857152	-88.86592377
11.43589752	-90.10745107
11.44322353	-90.87597812
11.45054954	-82.32166968
11.45787555	-83.07966231
11.46520155	-91.68951260
11.47252756	-96.32447422
11.47985357	-104.84419091
11.48717958	-87.03686567
11.49450558	-81.49467783
11.50183159	-82.54675093
11.50915760	-87.75029970
11.51648361	-85.64284857
11.52380961	-82.60513141
11.53113562	-82.08813416
11.53846163	-88.82232347
11.54578764	-88.64600185
11.55311364	-82.72959278
11.56043965	-86.57501550
11.56776566	-98.76176283
11.57509167	-87.06368739
11.58241767	-88.53800077
11.58974368	-87.38291608
11.59706969	-85.34844979
11.60439569	-86.06017032
11.61172170	-86.17338635
11.61904771	-88.80135740
11.62637372	-96.52359128
11.63369972	-112.22239524
11.64102573	-93.63489421
11.64835174	-88.58813690
11.65567775	-87.49486244
11.66300375	-90.88075301
11.67032976	-96.27906395
11.67765577	-89.19838206
11.68498178	-84.22364978
11.69230778	-82.26736755
11.69963379	-85.39102837
11.70695980	-104.87260812
11.71428581	-90.82987617
11.72161181	-94.74327525
11.72893782	-87.90012830
11.73626383	-88.73057462
11.74358984	-96.51975242
11.75091584	-86.51680277
11.75824185	-94.27893550
11.76556786	-91.31127803
11.77289386	-89.86439499
11.78021987	-99.60165669
11.78754588	-94.95757588
11.79487189	-91.46558005
11.80219789	-100.63474709
11.80952390	-86.62095374
11.81684991	-83.03437946
11.82417592	-85.55629226
11.83150192	-89.31053713
11.83882793	-90.51873420
11.84615394	-84.09744592
11.85347995	-85.33145661
11.86080595	-90.76219981
11.86813196	-86.50078498
11.87545797	-91.60788310
11.88278398	-91.47322828
11.89010998	-87.50744146
11.89743599	-87.27884022
11.90476200	-81.41278818
11.91208800	-82.12512628
11.91941401	-95.13608098
11.92674002	-90.11871131
11.93406603	-89.91844041
11.94139203	-84.08077300
11.94871804	-80.93006879
11.95604405	-80.18522746
11.96337006	-81.15183632
11.97069606	-89.96558224
11.97802207	-88.05606489
11.98534808	-85.17938012
11.99267409	-98.51118846
12.00000009	-85.98063267
12.00732610	-88.23684681
12.01465211	-92.31891284
12.02197812	-83.39317824
12.02930412	-84.82205548
12.03663013	-92.71089092
12.04395614	-96.73779152
12.05128215	-101.97726778
12.05860815	-95.77514828
12.06593416	-90.13954461
12.07326017	-88.80533956
12.08058617	-92.05285358
12.08791218	-95.49488742
12.09523819	-95.72752703
12.10256420	-89.39069001
12.10989020	-83.93620583
12.11721621	-84.51558976
12.12454222	-86.29086994
12.13186823	-83.16106976
12.13919423	-84.92651650
12.14652024	-97.24301583
12.15384625	-86.61697013
12.16117226	-87.42969513
12.16849826	-100.95173093
12.17582427	-86.00838165
12.18315028	-88.27305277
12.19047629	-90.13664751
12.19780229	-84.14036010
12.20512830	-89.76024453
12.21245431	-90.01871970
12.21978031	-85.28708284
12.22710632	-89.82441196
12.23443233	-90.42550107
12.24175834	-84.70667214
12.24908434	-84.57054397
12.25641035	-97.30503777
12.26373636	-88.11415867
12.27106237	-85.43050529
12.27838837	-88.39278427
12.28571438	-87.12270973
12.29304039	-87.47154981
12.30036640	-96.40587126
12.30769240	-88.16591115
12.31501841	-87.37586367
12.32234442	-80.62317566
12.32967043	-79.86435702
12.33699643	-86.89576283
12.34432244	-88.73306416
12.35164845	-89.37753074
12.35897446	-89.08081280
12.36630046	-85.63670872
12.37362647	-84.40586319
12.38095248	-83.63326488
12.38827848	-87.76991148
12.39560449	-95.18908581
12.40293050	-86.31812678
12.41025651	-91.42124217
12.41758251	-87.40435737
12.42490852	-88.04345633
12.43223453	-84.91522207
12.43956054	-84.16669642
12.44688654	-89.61655316
12.45421255	-90.32390885
12.46153856	-85.94156575
12.46886457	-84.94430915
12.47619057	-95.44280590
12.48351658	-89.16416680
12.49084259	-85.15349927
12.49816860	-86.60244195
12.50549460	-89.25562347
12.51282061	-87.57320860
12.52014662	-84.14957420
12.52747263	-84.91844941
12.53479863	-93.12881656
12.54212464	-102.20522080
12.54945065	-91.76545823
12.55677665	-85.51429412
12.56410266	-87.62544770
12.57142867	-114.95474683
12.57875468	-90.90891076
12.58608068	-93.38766830
12.59340669	-86.68826941
12.60073270	-84.11186829
12.60805871	-95.71869157
12.61538471	-86.90972984
12.62271072	-84.62781108
12.63003673	-88.37955135
12.63736274	-88.50345280
12.64468874	-84.88566905
12.65201475	-85.95846478
12.65934076	-84.07679110
12.66666677	-83.92416488
12.67399277	-93.53817892
12.68131878	-98.52958588
12.68864479	-97.40080444
12.69597079	-98.93673772
12.70329680	-86.57622406
12.71062281	-85.70206520
12.71794882	-106.94292616
12.72527482	-88.19887562
12.73260083	-91.02297008
12.73992684	-81.19601946
12.74725285	-81.44361303
12.75457885	-89.19610190
12.76190486	-83.49618418
12.76923087	-84.44516156
12.77655688	-92.18776891
12.78388288	-88.34182903
12.79120889	-92.42488025
12.79853490	-87.56656962
12.80586091	-84.07336577
12.81318691	-88.01092046
12.82051292	-98.74366058
12.82783893	-91.85819453
12.83516494	-86.69766113
12.84249094	-86.37834871
12.84981695	-85.80821245
12.85714296	-87.07764464
12.86446896	-90.10430547
12.87179497	-99.62105540
12.87912098	-90.87005499
12.88644699	-93.42042771
12.89377299	-96.07740114
12.90109900	-87.86838975
12.90842501	-81.14212077
12.91575102	-82.54872458
12.92307702	-88.94419617
12.93040303	-84.44890746
12.93772904	-89.75935845
12.94505505	-79.41049586
12.95238105	-79.53106334
12.95970706	-85.10772669
12.96703307	-85.60942305
12.97435908	-86.45327751
12.98168508	-83.22714315
12.98901109	-86.55677641
12.99633710	-85.68121266
13.00366310	-92.13663322
13.01098911	-86.92533478
13.01831512	-83.12141976
13.02564113	-89.10714222
13.03296713	-87.11808409
13.04029314	-86.82831544
13.04761915	-91.86581456
13.05494516	-92.79192701
13.06227116	-93.83500562
13.06959717	-84.54670274
13.07692318	-84.48723505
13.08424919	-92.65219619
13.09157519	-102.02346348
13.09890120	-93.53429337
13.10622721	-87.87651551
13.11355322	-89.13279558
13.12087922	-88.58813473
13.12820523	-86.84892592
13.13553124	-92.69259882
13.14285725	-86.78829056
13.15018325	-89.07338862
13.15750926	-98.86946984
13.16483527	-88.99593565
13.17216127	-87.58505385
13.17948728	-92.70933293
13.18681329	-84.66020382
13.19413930	-83.05309329
13.20146530	-96.62304962
13.20879131	-88.34909853
13.21611732	-89.45588404
13.22344333	-89.03282173
13.23076933	-92.30842712
13.23809534	-89.35838423
13.24542135	-86.84148742
13.25274736	-89.30645363
13.26007336	-92.54288294
13.26739937	-91.22363751
13.27472538	-89.09807469
13.28205139	-98.90304648
13.28937739	-84.42810521
13.29670340	-84.72534474
13.30402941	-88.90200263
13.31135542	-87.27687855
13.31868142	-87.76029322
13.32600743	-100.39754245
13.33333344	-93.71186814
13.34065944	-93.16888491
13.34798545	-86.05319869
13.35531146	-86.64633654
13.36263747	-90.45139369
13.36996347	-86.59726814
13.37728948	-91.91237864
13.38461549	-108.17461262
13.39194150	-94.73694180
13.39926750	-87.49035140
13.40659351	-89.42602929
13.41391952	-95.09850072
13.42124553	-90.64310147
13.42857153	-89.48858882
13.43589754	-104.09563027
13.44322355	-87.96055631
13.45054956	-84.04809607
13.45787556	-87.39966152
13.46520157	-91.09130727
13.47252758	-84.26688717
13.47985358	-86.18330501
13.48717959	-93.44146228
13.49450560	-84.83076600
13.50183161	-87.32198411
13.50915761	-93.24194758
13.51648362	-87.37333926
13.52380963	-88.71743784
13.53113564	-94.54479804
13.53846164	-87.80271072
13.54578765	-87.98007214
13.55311366	-94.99330810
13.56043967	-83.63363019
13.56776567	-86.30665597
13.57509168	-83.73776834
13.58241769	-85.03312383
13.58974370	-95.50634401
13.59706970	-86.14610802
13.60439571	-100.41405303
13.61172172	-83.85313225
13.61904773	-86.22775912
13.62637373	-91.82729622
13.63369974	-90.05018646
13.64102575	-94.48601859
13.64835175	-96.95554530
13.65567776	-93.81197965
13.66300377	-101.30275585
13.67032978	-88.53306011
13.67765578	-94.27228483
13.68498179	-86.27045952
13.69230780	-89.45052596
13.69963381	-87.33227049
13.70695981	-82.92250261
13.71428582	-88.96962809
13.72161183	-85.73256872
13.72893784	-92.52732341
13.73626384	-89.60618884
13.74358985	-90.27264524
13.75091586	-93.99965726
13.75824187	-103.10566057
13.76556787	-88.30141685
13.77289388	-92.01145197
13.78021989	-86.16523583
13.78754589	-86.93183434
13.79487190	-87.62555146
13.80219791	-88.20248577
13.80952392	-83.96746389
13.81684992	-79.01752979
13.82417593	-84.42624632
13.83150194	-89.72347885
13.83882795	-83.45160483
13.84615395	-87.71106190
13.85347996	-93.30632981
13.86080597	-91.65924951
13.86813198	-93.40727254
13.87545798	-88.39359163
13.88278399	-92.09879497
13.89011000	-92.10247826
13.89743601	-86.39245944
13.90476201	-94.82120101
13.91208802	-88.86976735
13.91941403	-84.35358349
13.92674004	-87.91447249
13.93406604	-96.68469327
13.94139205	-97.20638974
13.94871806	-87.15572067
13.95604406	-86.84791901
13.96337007	-93.76179737
13.97069608	-83.89528524
13.97802209	-88.24244941
13.98534809	-93.43451676
13.99267410	-89.01507769
14.00000011	-95.25723959
14.00732612	-88.89560589
14.01465212	-90.50079023
14.02197813	-84.66453147
14.02930414	-84.48761275
14.03663015	-89.61604700
14.04395615	-86.44072664
14.05128216	-84.08976032
14.05860817	-87.11282362
14.06593418	-95.78913311
14.07326018	-83.50111210
14.08058619	-87.47053604
14.08791220	-85.20893677
14.09523821	-80.59404825
14.10256421	-86.36664597
14.10989022	-95.23596334
14.11721623	-100.09586758
14.12454223	-89.08772574
14.13186824	-82.81693382
14.13919425	-80.90034427
14.14652026	-84.09588318
14.15384626	-100.67658395
14.16117227	-102.02505179
14.16849828	-90.73417348
14.17582429	-87.91684087
14.18315029	-94.17198807
14.19047630	-94.59925387
14.19780231	-95.34501917
14.20512832	-88.96999925
14.21245432	-88.55808566
14.21978033	-88.74403260
14.22710634	-93.91250292
14.23443235	-96.54315786
14.24175835	-88.15166220
14.24908436	-90.51199084
14.25641037	-90.05751593
14.26373637	-84.48376373
14.27106238	-86.75838056
14.27838839	-92.37701780
14.28571440	-105.30966646
14.29304040	-87.76050233
14.30036641	-88.05709811
14.30769242	-91.31964596
14.31501843	-82.32415704
14.32234443	-82.03169255
14.32967044	-103.09485149
14.33699645	-82.57007631
14.34432246	-84.53217549
14.35164846	-87.50477554
14.35897447	-80.16808698
14.36630048	-86.52470249
14.37362649	-87.16207762
14.38095249	-83.90764810
14.38827850	-92.84777802
14.39560451	-89.65997207
14.40293052	-89.49439922
14.41025652	-103.55062451
14.41758253	-86.98240484
14.42490854	-83.50649320
14.43223454	-84.40562654
14.43956055	-88.84970059
14.44688656	-94.84060662
14.45421257	-88.87551089
14.46153857	-85.48822612
14.46886458	-84.48989372
14.47619059	-85.85572930
14.48351660	-88.51695383
14.49084260	-92.55506136
14.49816861	-101.74161879
14.50549462	-91.51769666
14.51282063	-91.49891541
14.52014663	-86.70997382
14.52747264	-85.94618084
14.53479865	-93.36020771
14.54212466	-87.59990739
14.54945066	-84.65443405
14.55677667	-89.06603040
14.56410268	-96.02747471
14.57142868	-89.38730338
14.57875469	-92.53632056
14.58608070	-92.59246696
14.59340671	-99.50929817
14.60073271	-89.15854801
14.60805872	-90.34128399
14.61538473	-95.15758411
14.62271074	-99.43455637
14.63003674	-87.48276195
14.63736275	-90.54014389
14.64468876	-86.32788100
14.65201477	-83.49409555
14.65934077	-84.54726495
14.66666678	-79.62651971
14.67399279	-79.56377493
14.68131880	-83.48952005
14.68864480	-87.22632132
14.69597081	-90.74098891
14.70329682	-92.07375399
14.71062283	-84.52344876
14.71794883	-85.35864062
14.72527484	-109.99388836
14.73260085	-85.76441090
14.73992685	-84.65577700
14.74725286	-86.57643051
14.75457887	-86.87995642
14.76190488	-87.73619634
14.76923088	-90.49418528
14.77655689	-95.18857723
14.78388290	-91.95624745
14.79120891	-92.42164519
14.79853491	-91.56220961
14.80586092	-93.62320857
14.81318693	-85.53305308
14.82051294	-81.94928730
14.82783894	-84.88972146
14.83516495	-93.39999622
14.84249096	-91.44384039
14.84981697	-84.93862377
14.85714297	-84.76533472
14.86446898	-93.65991150
14.87179499	-92.69695798
14.87912099	-88.24336518
14.88644700	-94.66646257
14.89377301	-90.17895401
14.90109902	-86.04788829
14.90842502	-89.67493924
14.91575103	-86.09825716
14.92307704	-82.46488146
14.93040305	-86.00085598
14.93772905	-85.85167016
14.94505506	-84.29204720
14.95238107	-86.71802354
14.95970708	-90.90003411
14.96703308	-93.12813774
14.97435909	-85.84190917
14.98168510	-86.59143987
14.98901111	-90.51966167
14.99633711	-97.71211219
