# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -710.00000000 ps, Average over 5000 waveforms. Timestamp: 2023-11-21T14:56:41
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
7.61904768	-92.19687258
7.62637369	-91.33766256
7.63369970	-86.98400694
7.64102570	-89.37019803
7.64835171	-88.84830781
7.65567772	-90.14506274
7.66300372	-88.20661208
7.67032973	-86.57994504
7.67765574	-84.56573519
7.68498175	-84.29208380
7.69230775	-90.97041509
7.69963376	-93.83647159
7.70695977	-105.55361164
7.71428578	-92.42129970
7.72161178	-88.27871705
7.72893779	-88.16371538
7.73626380	-94.32829332
7.74358981	-93.02475460
7.75091581	-94.34417243
7.75824182	-90.27320101
7.76556783	-89.91116320
7.77289384	-111.33137794
7.78021984	-93.18814475
7.78754585	-101.99102435
7.79487186	-87.10048915
7.80219787	-83.72856223
7.80952387	-87.20049825
7.81684988	-92.22937905
7.82417589	-84.31243457
7.83150189	-86.45242880
7.83882790	-99.24908901
7.84615391	-85.31467168
7.85347992	-87.08021912
7.86080592	-95.29585107
7.86813193	-93.22052228
7.87545794	-94.09172536
7.88278395	-86.17440028
7.89010995	-89.63021261
7.89743596	-83.09440317
7.90476197	-80.25882508
7.91208798	-84.07920875
7.91941398	-87.58760074
7.92673999	-87.72048237
7.93406600	-94.98102324
7.94139201	-93.12793272
7.94871801	-96.32257892
7.95604402	-91.02243718
7.96337003	-89.90241368
7.97069603	-90.07203050
7.97802204	-88.17716290
7.98534805	-89.22176046
7.99267406	-100.34163353
8.00000006	-91.56325142
8.00732607	-97.15846844
8.01465208	-90.71919287
8.02197809	-92.63079186
8.02930409	-98.19655523
8.03663010	-99.19250658
8.04395611	-89.42159842
8.05128212	-86.07054042
8.05860812	-93.39895680
8.06593413	-85.66261972
8.07326014	-86.06813243
8.08058615	-92.89715144
8.08791215	-92.71821192
8.09523816	-90.26197167
8.10256417	-90.76549624
8.10989018	-88.37200522
8.11721618	-87.09816595
8.12454219	-84.54999508
8.13186820	-82.96201239
8.13919420	-87.08257744
8.14652021	-105.16748857
8.15384622	-90.40489284
8.16117223	-95.13751320
8.16849823	-85.48791071
8.17582424	-84.39868879
8.18315025	-90.31550920
8.19047626	-104.30644743
8.19780226	-94.70341420
8.20512827	-91.26793617
8.21245428	-99.93838680
8.21978029	-93.04525274
8.22710629	-102.05268928
8.23443230	-93.63806883
8.24175831	-97.45483200
8.24908432	-85.01394763
8.25641032	-82.64159911
8.26373633	-90.13502636
8.27106234	-88.82872888
8.27838835	-84.80154045
8.28571435	-92.42325684
8.29304036	-88.50471422
8.30036637	-87.10665398
8.30769237	-94.27120879
8.31501838	-91.85926352
8.32234439	-94.05394728
8.32967040	-90.64068295
8.33699640	-91.63978017
8.34432241	-87.13876229
8.35164842	-89.30247445
8.35897443	-89.72534597
8.36630043	-87.55478101
8.37362644	-97.24815855
8.38095245	-89.98620112
8.38827846	-89.26490150
8.39560446	-98.86445461
8.40293047	-95.53329253
8.41025648	-92.00907486
8.41758249	-87.83570954
8.42490849	-85.93757862
8.43223450	-95.08347541
8.43956051	-91.63441674
8.44688651	-84.99914193
8.45421252	-83.64242413
8.46153853	-89.94867353
8.46886454	-87.14700887
8.47619054	-89.22732496
8.48351655	-90.28088156
8.49084256	-84.39502082
8.49816857	-88.71146248
8.50549457	-85.95497008
8.51282058	-90.03005456
8.52014659	-88.94664010
8.52747260	-82.82755530
8.53479860	-84.07383075
8.54212461	-89.32455029
8.54945062	-93.34920084
8.55677663	-83.62209383
8.56410263	-81.99438097
8.57142864	-89.94859338
8.57875465	-90.83759715
8.58608066	-85.91222731
8.59340666	-84.54534311
8.60073267	-87.53417873
8.60805868	-91.38538486
8.61538468	-94.11201061
8.62271069	-90.92142850
8.63003670	-83.19889479
8.63736271	-80.79441171
8.64468871	-81.64228699
8.65201472	-93.12360830
8.65934073	-86.30900289
8.66666674	-89.77665894
8.67399274	-84.61532122
8.68131875	-83.89407203
8.68864476	-114.33141672
8.69597077	-87.03185923
8.70329677	-90.06872633
8.71062278	-87.69729687
8.71794879	-88.70200357
8.72527480	-105.48543655
8.73260080	-91.29829761
8.73992681	-88.26717118
8.74725282	-95.76810046
8.75457883	-88.61355513
8.76190483	-84.77546587
8.76923084	-87.33528103
8.77655685	-96.74272577
8.78388285	-95.33358865
8.79120886	-87.90055307
8.79853487	-87.77207910
8.80586088	-87.41315150
8.81318688	-84.01907676
8.82051289	-86.91075571
8.82783890	-92.49347774
8.83516491	-88.74577150
8.84249091	-92.47479026
8.84981692	-85.69973545
8.85714293	-90.91638178
8.86446894	-88.31294215
8.87179494	-84.95454538
8.87912095	-84.25202593
8.88644696	-84.84316219
8.89377297	-108.06829639
8.90109897	-86.70693326
8.90842498	-88.87134659
8.91575099	-87.52575042
8.92307699	-85.17583892
8.93040300	-89.48002640
8.93772901	-85.38973349
8.94505502	-82.49283531
8.95238102	-83.71489190
8.95970703	-91.81208856
8.96703304	-91.26119620
8.97435905	-85.99206505
8.98168505	-92.83315367
8.98901106	-89.19479911
8.99633707	-85.70026676
9.00366308	-91.90746764
9.01098908	-90.31588827
9.01831509	-89.17249980
9.02564110	-110.69400719
9.03296711	-91.48422443
9.04029311	-93.49197066
9.04761912	-102.41265084
9.05494513	-94.45848876
9.06227114	-89.85419548
9.06959714	-89.74329496
9.07692315	-93.95431240
9.08424916	-93.33962554
9.09157516	-96.58578090
9.09890117	-84.34903006
9.10622718	-83.12342833
9.11355319	-89.69665225
9.12087919	-91.06472115
9.12820520	-86.93290257
9.13553121	-92.46419791
9.14285722	-91.15426638
9.15018322	-90.50819233
9.15750923	-88.88322433
9.16483524	-84.16810095
9.17216125	-87.45313757
9.17948725	-93.52984335
9.18681326	-87.02418942
9.19413927	-86.46518457
9.20146528	-87.50344761
9.20879128	-89.28040268
9.21611729	-88.50154656
9.22344330	-86.18413600
9.23076931	-87.50817053
9.23809531	-94.11661372
9.24542132	-93.96049011
9.25274733	-86.24501511
9.26007333	-82.28476277
9.26739934	-83.73904843
9.27472535	-95.78204243
9.28205136	-92.02779959
9.28937736	-91.47540813
9.29670337	-97.90633448
9.30402938	-96.27009219
9.31135539	-98.85733185
9.31868139	-93.94748142
9.32600740	-86.94297405
9.33333341	-84.07744589
9.34065942	-84.56669849
9.34798542	-87.03019864
9.35531143	-90.89528168
9.36263744	-96.52537296
9.36996345	-100.64938711
9.37728945	-108.07959168
9.38461546	-97.96006238
9.39194147	-91.33990707
9.39926747	-89.30649990
9.40659348	-87.00193012
9.41391949	-89.46906713
9.42124550	-93.74979501
9.42857150	-88.19125546
9.43589751	-89.20937397
9.44322352	-88.43475898
9.45054953	-88.14560138
9.45787553	-97.33358870
9.46520154	-84.70183601
9.47252755	-82.50522728
9.47985356	-84.64016016
9.48717956	-85.02027197
9.49450557	-88.95332439
9.50183158	-92.23556633
9.50915759	-94.85106638
9.51648359	-90.02001265
9.52380960	-87.97818393
9.53113561	-92.47714600
9.53846162	-91.30460637
9.54578762	-89.79674252
9.55311363	-92.41309526
9.56043964	-92.69657266
9.56776564	-93.65650633
9.57509165	-88.15859268
9.58241766	-90.26917084
9.58974367	-88.44191546
9.59706967	-83.29481537
9.60439568	-88.47646495
9.61172169	-88.26681119
9.61904770	-83.26193178
9.62637370	-84.51039935
9.63369971	-89.78655361
9.64102572	-91.57623346
9.64835173	-89.15764744
9.65567773	-90.60878773
9.66300374	-108.05441885
9.67032975	-88.83739556
9.67765576	-84.45930941
9.68498176	-85.57945911
9.69230777	-89.59518901
9.69963378	-91.54739174
9.70695979	-86.77808602
9.71428579	-83.43210073
9.72161180	-84.82658450
9.72893781	-100.65329076
9.73626381	-88.24633696
9.74358982	-86.89275076
9.75091583	-93.64187256
9.75824184	-96.44856116
9.76556784	-104.27387399
9.77289385	-97.31883767
9.78021986	-86.69066887
9.78754587	-83.50448279
9.79487187	-86.51619200
9.80219788	-84.86619545
9.80952389	-83.41897274
9.81684990	-89.22204221
9.82417590	-87.85260593
9.83150191	-85.20650802
9.83882792	-85.39586012
9.84615393	-88.62837537
9.85347993	-101.37362170
9.86080594	-93.71188391
9.86813195	-87.98309887
9.87545796	-87.75083022
9.88278396	-89.41871828
9.89010997	-91.41793309
9.89743598	-88.22113114
9.90476198	-87.94866652
9.91208799	-91.50572692
9.91941400	-92.82538050
9.92674001	-98.55990396
9.93406601	-85.43563427
9.94139202	-83.00647393
9.94871803	-87.38211550
9.95604404	-97.31101798
9.96337004	-89.54254248
9.97069605	-89.90288943
9.97802206	-90.09330120
9.98534807	-88.41848607
9.99267407	-88.32100569
10.00000008	-86.32298543
10.00732609	-84.49041532
10.01465210	-89.25372044
10.02197810	-97.65790142
10.02930411	-86.98251972
10.03663012	-85.46908737
10.04395612	-88.81417435
10.05128213	-93.59277189
10.05860814	-85.73461520
10.06593415	-89.10954435
10.07326015	-94.99409803
10.08058616	-86.26313826
10.08791217	-90.00787796
10.09523818	-101.33378776
10.10256418	-95.25536483
10.10989019	-85.58890836
10.11721620	-83.64162601
10.12454221	-87.59593634
10.13186821	-92.62322860
10.13919422	-99.09587865
10.14652023	-90.60081530
10.15384624	-105.84885531
10.16117224	-85.80915698
10.16849825	-84.38668489
10.17582426	-102.55294731
10.18315027	-86.89839629
10.19047627	-96.10506942
10.19780228	-86.19742914
10.20512829	-84.67129999
10.21245429	-92.76108736
10.21978030	-90.19335638
10.22710631	-90.63461021
10.23443232	-82.59507918
10.24175832	-86.18170633
10.24908433	-97.13178212
10.25641034	-92.74027469
10.26373635	-92.96138084
10.27106235	-88.37627915
10.27838836	-93.88578536
10.28571437	-82.79901606
10.29304038	-83.90540236
10.30036638	-92.90405679
10.30769239	-92.77999391
10.31501840	-99.09596257
10.32234441	-87.44272785
10.32967041	-85.27750105
10.33699642	-82.96230988
10.34432243	-82.26352644
10.35164844	-89.89243798
10.35897444	-91.53558388
10.36630045	-92.50868718
10.37362646	-90.34856984
10.38095246	-83.52295380
10.38827847	-86.12939506
10.39560448	-98.70593547
10.40293049	-99.05757017
10.41025649	-96.62155483
10.41758250	-91.53646787
10.42490851	-87.51114949
10.43223452	-87.80700864
10.43956052	-89.04399967
10.44688653	-88.47314637
10.45421254	-94.04322820
10.46153855	-92.80295710
10.46886455	-92.11920179
10.47619056	-90.11173575
10.48351657	-81.36243317
10.49084258	-83.53423748
10.49816858	-105.27778026
10.50549459	-88.87855414
10.51282060	-88.11750388
10.52014660	-83.16819214
10.52747261	-84.79990542
10.53479862	-90.43194950
10.54212463	-88.72212683
10.54945063	-88.94065837
10.55677664	-103.60568304
10.56410265	-85.88331182
10.57142866	-87.51491399
10.57875466	-90.74702307
10.58608067	-88.41463303
10.59340668	-101.93107301
10.60073269	-104.41089102
10.60805869	-89.51557816
10.61538470	-82.94741504
10.62271071	-83.18112102
10.63003672	-85.03087007
10.63736272	-87.88004695
10.64468873	-94.30815497
10.65201474	-92.69645968
10.65934075	-88.21953879
10.66666675	-89.27183356
10.67399276	-93.39456577
10.68131877	-89.72680485
10.68864477	-88.30413560
10.69597078	-94.50345371
10.70329679	-95.27197739
10.71062280	-92.43679081
10.71794880	-98.80341963
10.72527481	-87.06746853
10.73260082	-87.74936945
10.73992683	-98.35273101
10.74725283	-93.76466075
10.75457884	-90.66388924
10.76190485	-94.42124988
10.76923086	-108.93444920
10.77655686	-97.91246363
10.78388287	-91.60515086
10.79120888	-90.49105883
10.79853489	-87.61363748
10.80586089	-84.17653088
10.81318690	-82.89879501
10.82051291	-83.48840596
10.82783892	-87.72874638
10.83516492	-94.01489228
10.84249093	-101.62172600
10.84981694	-88.89071713
10.85714294	-86.90042026
10.86446895	-84.43623431
10.87179496	-85.42664511
10.87912097	-88.74007394
10.88644697	-90.11840293
10.89377298	-91.20018536
10.90109899	-82.83664201
10.90842500	-84.19550150
10.91575100	-90.05962504
10.92307701	-87.65220219
10.93040302	-82.67659356
10.93772903	-84.05079285
10.94505503	-95.96540489
10.95238104	-88.41791523
10.95970705	-98.69839567
10.96703306	-88.97233182
10.97435906	-89.97457086
10.98168507	-90.83312982
10.98901108	-88.43245111
10.99633708	-87.29677902
11.00366309	-84.17142545
11.01098910	-87.61985859
11.01831511	-90.08518547
11.02564111	-89.60378773
11.03296712	-91.16484697
11.04029313	-88.42849212
11.04761914	-90.29011910
11.05494514	-91.03447139
11.06227115	-92.36969681
11.06959716	-98.00798976
11.07692317	-94.72110649
11.08424917	-92.47652619
11.09157518	-92.88372975
11.09890119	-103.95313598
11.10622720	-99.63681110
11.11355320	-94.30711368
11.12087921	-86.33725902
11.12820522	-85.81654694
11.13553123	-88.32094097
11.14285723	-88.91876004
11.15018324	-89.43047809
11.15750925	-90.21543682
11.16483525	-97.53586576
11.17216126	-104.49113185
11.17948727	-91.58911103
11.18681328	-87.07407452
11.19413928	-87.89064848
11.20146529	-88.74025206
11.20879130	-90.30830596
11.21611731	-86.16391758
11.22344331	-87.79495588
11.23076932	-89.51781136
11.23809533	-85.73933413
11.24542134	-89.39582844
11.25274734	-96.48380615
11.26007335	-99.05056901
11.26739936	-98.53765835
11.27472537	-96.76199334
11.28205137	-88.06152641
11.28937738	-88.76307284
11.29670339	-89.36709806
11.30402940	-86.95599535
11.31135540	-88.45637604
11.31868141	-88.74129405
11.32600742	-85.93849055
11.33333342	-90.32654372
11.34065943	-94.40175991
11.34798544	-86.50276558
11.35531145	-90.55112727
11.36263745	-95.23097366
11.36996346	-90.44943259
11.37728947	-93.77236875
11.38461548	-88.03258302
11.39194148	-86.79007012
11.39926749	-91.17852987
11.40659350	-87.86007924
11.41391951	-86.85268255
11.42124551	-89.71685464
11.42857152	-88.05033381
11.43589753	-84.05209423
11.44322354	-82.92025949
11.45054954	-89.49455535
11.45787555	-89.84682779
11.46520156	-84.00616521
11.47252756	-86.35981800
11.47985357	-93.29407608
11.48717958	-88.70080283
11.49450559	-88.05811620
11.50183159	-91.84879553
11.50915760	-89.03203668
11.51648361	-89.32616652
11.52380962	-86.81167282
11.53113562	-83.06288169
11.53846163	-82.07939818
11.54578764	-84.49055393
11.55311365	-92.55819825
11.56043965	-93.49261347
11.56776566	-88.21056062
11.57509167	-89.95112343
11.58241768	-99.35671480
11.58974368	-89.43747264
11.59706969	-90.49629491
11.60439570	-111.13589090
11.61172171	-90.11713680
11.61904771	-90.74523403
11.62637372	-99.32522942
11.63369973	-89.21576873
11.64102573	-87.96668462
11.64835174	-87.38404735
11.65567775	-88.05436249
11.66300376	-92.31845837
11.67032976	-90.92529102
11.67765577	-93.59815944
11.68498178	-91.24203715
11.69230779	-88.60332971
11.69963379	-92.58959267
11.70695980	-100.03048116
11.71428581	-103.35885402
11.72161182	-95.82563669
11.72893782	-87.09689853
11.73626383	-85.24578782
11.74358984	-89.64489454
11.75091585	-93.12330618
11.75824185	-86.74868535
11.76556786	-90.50779684
11.77289387	-97.14609445
11.78021988	-92.92229451
11.78754588	-96.89996274
11.79487189	-86.40502008
11.80219790	-87.16511669
11.80952390	-94.36694034
11.81684991	-89.46896751
11.82417592	-89.04002243
11.83150193	-93.26280250
11.83882793	-109.26719672
11.84615394	-97.02104710
11.85347995	-90.56268899
11.86080596	-87.39243542
11.86813196	-88.94202789
11.87545797	-99.00852994
11.88278398	-97.91718245
11.89010999	-91.48598632
11.89743599	-91.09696916
11.90476200	-100.39653596
11.91208801	-96.27343804
11.91941402	-90.52366698
11.92674002	-88.05770724
11.93406603	-89.02352815
11.94139204	-93.71452770
11.94871804	-98.32687910
11.95604405	-87.54238715
11.96337006	-81.80027123
11.97069607	-83.33577587
11.97802207	-104.12508852
11.98534808	-87.85343860
11.99267409	-90.52164095
12.00000010	-86.30008535
12.00732610	-89.38951253
12.01465211	-92.70819833
12.02197812	-86.72180821
12.02930413	-89.56354755
12.03663013	-85.96998898
12.04395614	-88.90995665
12.05128215	-86.69041712
12.05860816	-86.95623696
12.06593416	-93.02117236
12.07326017	-92.60176793
12.08058618	-87.07144859
12.08791219	-87.61983000
12.09523819	-96.10016060
12.10256420	-101.07630401
12.10989021	-93.49957179
12.11721621	-93.42601758
12.12454222	-89.20424522
12.13186823	-86.79748026
12.13919424	-98.99978191
12.14652024	-90.41196908
12.15384625	-97.99146000
12.16117226	-89.63644588
12.16849827	-88.26470242
12.17582427	-91.26959711
12.18315028	-86.56446317
12.19047629	-91.48023135
12.19780230	-94.09956253
12.20512830	-97.40019294
12.21245431	-95.32934613
12.21978032	-85.50388585
12.22710633	-83.78204149
12.23443233	-89.50980577
12.24175834	-86.92570899
12.24908435	-86.32664428
12.25641036	-89.65097103
12.26373636	-86.05451922
12.27106237	-93.14278686
12.27838838	-91.59598872
12.28571438	-86.45612011
12.29304039	-87.05597460
12.30036640	-88.52947651
12.30769241	-91.65417310
12.31501841	-98.08153343
12.32234442	-88.46523053
12.32967043	-87.36668986
12.33699644	-94.02135983
12.34432244	-104.27055159
12.35164845	-94.58933071
12.35897446	-93.92769214
12.36630047	-101.53988567
12.37362647	-99.91576148
12.38095248	-101.40593729
12.38827849	-90.98087587
12.39560450	-94.00353710
12.40293050	-98.38928305
12.41025651	-93.81143547
12.41758252	-97.42771164
12.42490853	-96.43901182
12.43223453	-95.69809456
12.43956054	-113.07501381
12.44688655	-94.46210183
12.45421255	-93.79834516
12.46153856	-97.99135803
12.46886457	-87.82255111
12.47619058	-86.20687038
12.48351658	-92.11379238
12.49084259	-96.30903327
12.49816860	-86.83546841
12.50549461	-84.51274416
12.51282061	-86.30912562
12.52014662	-98.69628364
12.52747263	-88.76927295
12.53479864	-83.88575577
12.54212464	-82.09950453
12.54945065	-82.87574865
12.55677666	-89.29823576
12.56410267	-95.47351581
12.57142867	-92.89206934
12.57875468	-94.34062004
12.58608069	-88.14592620
12.59340669	-91.28637068
12.60073270	-102.08138960
12.60805871	-89.90928109
12.61538472	-88.50192752
12.62271072	-87.69498570
12.63003673	-85.32575571
12.63736274	-92.64372849
12.64468875	-86.69778249
12.65201475	-84.39254947
12.65934076	-91.53796178
12.66666677	-86.49648335
12.67399278	-85.45552825
12.68131878	-86.02853315
12.68864479	-85.30646823
12.69597080	-86.89182117
12.70329681	-93.14628993
12.71062281	-90.37834815
12.71794882	-87.77093514
12.72527483	-89.08710911
12.73260084	-92.55483555
12.73992684	-101.57050271
12.74725285	-90.02376405
12.75457886	-88.48587129
12.76190486	-97.61821060
12.76923087	-86.16101654
12.77655688	-87.81234420
12.78388289	-88.49346519
12.79120889	-84.38210965
12.79853490	-92.32838525
12.80586091	-90.81128294
12.81318692	-90.66522419
12.82051292	-89.55727365
12.82783893	-87.57546025
12.83516494	-111.03129117
12.84249095	-85.00058333
12.84981695	-83.02358149
12.85714296	-88.72737284
12.86446897	-100.67528388
12.87179498	-90.37826929
12.87912098	-89.48893989
12.88644699	-87.59139253
12.89377300	-89.00400415
12.90109901	-92.04264503
12.90842501	-96.50478912
12.91575102	-98.43097851
12.92307703	-91.77440965
12.93040303	-94.66206379
12.93772904	-93.12513064
12.94505505	-94.87002262
12.95238106	-92.33434486
12.95970706	-91.73150739
12.96703307	-89.08244621
12.97435908	-93.32375545
12.98168509	-96.75518925
12.98901109	-92.73287506
12.99633710	-89.25885810
13.00366311	-86.21421179
13.01098912	-92.75172485
13.01831512	-90.53446299
13.02564113	-99.82862731
13.03296714	-87.53406591
13.04029315	-91.05762504
13.04761915	-91.93239991
13.05494516	-89.52819548
13.06227117	-97.15139220
13.06959717	-89.93634967
13.07692318	-98.88641622
13.08424919	-89.96860975
13.09157520	-95.36334234
13.09890120	-83.13460398
13.10622721	-86.75927782
13.11355322	-90.57694523
13.12087923	-84.66172820
13.12820523	-94.17162251
13.13553124	-90.25742725
13.14285725	-91.10146147
13.15018326	-95.11208834
13.15750926	-92.40248092
13.16483527	-93.23815726
13.17216128	-96.91653862
13.17948729	-88.39014412
13.18681329	-91.71442190
13.19413930	-88.39284843
13.20146531	-90.70709016
13.20879132	-96.77367525
13.21611732	-88.69862592
13.22344333	-92.35494737
13.23076934	-93.65452877
13.23809534	-99.88248790
13.24542135	-91.92884295
13.25274736	-91.16597898
13.26007337	-97.67615422
13.26739937	-96.68089866
13.27472538	-88.83201257
13.28205139	-84.09963282
13.28937740	-85.15202398
13.29670340	-94.59358742
13.30402941	-86.71675847
13.31135542	-87.00714935
13.31868143	-92.55437106
13.32600743	-98.78946462
13.33333344	-97.70791389
13.34065945	-92.85981834
13.34798546	-99.25791311
13.35531146	-99.64304348
13.36263747	-97.28091424
13.36996348	-96.08563150
13.37728949	-91.38649427
13.38461549	-93.31130902
13.39194150	-90.55363498
13.39926751	-86.01140418
13.40659351	-89.59759680
13.41391952	-93.86458418
13.42124553	-92.27587957
13.42857154	-92.62839349
13.43589754	-95.36526998
13.44322355	-95.55656981
13.45054956	-91.31599010
13.45787557	-101.39636393
13.46520157	-92.96460515
13.47252758	-90.11427989
13.47985359	-96.65890877
13.48717960	-89.23281869
13.49450560	-87.14072309
13.50183161	-88.93257451
13.50915762	-91.06090189
13.51648363	-90.97779139
13.52380963	-104.81915579
13.53113564	-90.24668246
13.53846165	-89.84934774
13.54578765	-90.16825188
13.55311366	-87.85841380
13.56043967	-89.56067070
13.56776568	-84.50639682
13.57509168	-88.01306790
13.58241769	-99.73482610
13.58974370	-93.72144202
13.59706971	-88.95035398
13.60439571	-94.49838045
13.61172172	-90.71450934
13.61904773	-87.42948201
13.62637374	-114.57398764
13.63369974	-89.20720636
13.64102575	-92.36709088
13.64835176	-94.11294784
13.65567777	-91.48269208
13.66300377	-101.97139509
13.67032978	-92.66332980
13.67765579	-87.61380185
13.68498180	-91.44181846
13.69230780	-94.38789936
13.69963381	-90.18908921
13.70695982	-93.34561583
13.71428582	-96.34248147
13.72161183	-100.97773098
13.72893784	-87.21956543
13.73626385	-82.26509685
13.74358985	-81.23511179
13.75091586	-83.09191281
13.75824187	-89.83890100
13.76556788	-97.74471419
13.77289388	-101.05245248
13.78021989	-90.70299172
13.78754590	-85.37303034
13.79487191	-87.64242497
13.80219791	-98.08597393
13.80952392	-93.13223350
13.81684993	-87.80095461
13.82417594	-91.86051228
13.83150194	-90.62148879
13.83882795	-84.86396474
13.84615396	-86.92890115
13.85347997	-87.55415893
13.86080597	-86.65300558
13.86813198	-93.59479087
13.87545799	-91.43026966
13.88278399	-91.91139349
13.89011000	-97.04783895
13.89743601	-89.25451398
13.90476202	-86.67430368
13.91208802	-84.75446401
13.91941403	-84.94359852
13.92674004	-87.85730764
13.93406605	-95.90047234
13.94139205	-97.17355429
13.94871806	-89.03919036
13.95604407	-91.03706939
13.96337008	-89.41156870
13.97069608	-85.10541211
13.97802209	-88.07192550
13.98534810	-86.07958724
13.99267411	-89.77555186
14.00000011	-89.88165470
14.00732612	-84.05192364
14.01465213	-93.36729202
14.02197813	-85.43377436
14.02930414	-83.88087729
14.03663015	-88.27943544
14.04395616	-90.99602189
14.05128216	-94.35412916
14.05860817	-94.11811759
14.06593418	-91.81941535
14.07326019	-88.95558134
14.08058619	-88.65239448
14.08791220	-93.65125809
14.09523821	-86.70533494
14.10256422	-85.86933237
14.10989022	-89.62941749
14.11721623	-89.48029531
14.12454224	-91.15129774
14.13186825	-95.42095972
14.13919425	-93.61495148
14.14652026	-86.23534673
14.15384627	-91.31343751
14.16117228	-93.36579503
14.16849828	-91.12325120
14.17582429	-94.85204656
14.18315030	-90.72959184
14.19047630	-89.91463663
14.19780231	-89.32145384
14.20512832	-94.08664814
14.21245433	-100.04890864
14.21978033	-98.63815130
14.22710634	-111.77358569
14.23443235	-94.96807793
14.24175836	-91.26452366
14.24908436	-91.59221701
14.25641037	-88.67217389
14.26373638	-91.41228087
14.27106239	-101.06605406
14.27838839	-88.56229785
14.28571440	-88.36759969
14.29304041	-91.90752541
14.30036642	-92.35363439
14.30769242	-90.59783832
14.31501843	-88.49984228
14.32234444	-87.98924154
14.32967045	-93.55314387
14.33699645	-95.29610991
14.34432246	-86.46367157
14.35164847	-85.74064933
14.35897447	-88.91050271
14.36630048	-93.75268561
14.37362649	-96.95898840
14.38095250	-96.27173879
14.38827850	-92.98863678
14.39560451	-91.19678672
14.40293052	-91.14397087
14.41025653	-93.51852089
14.41758253	-96.19438212
14.42490854	-90.69788931
14.43223455	-89.16538233
14.43956056	-93.71223562
14.44688656	-96.12682644
14.45421257	-90.96354851
14.46153858	-87.28067636
14.46886459	-90.67273065
14.47619059	-94.80461059
14.48351660	-89.02326171
14.49084261	-95.37939616
14.49816861	-100.55264685
14.50549462	-96.73380864
14.51282063	-98.18100268
14.52014664	-104.25125131
14.52747264	-89.19107346
14.53479865	-87.93660924
14.54212466	-92.86409060
14.54945067	-93.70316323
14.55677667	-101.09422738
14.56410268	-97.09741646
14.57142869	-94.86514797
14.57875470	-98.63674045
14.58608070	-91.10006495
14.59340671	-94.16313491
14.60073272	-96.56029374
14.60805873	-86.76004545
14.61538473	-85.81293370
14.62271074	-90.90160009
14.63003675	-101.36748549
14.63736276	-94.89073548
14.64468876	-93.32162047
14.65201477	-84.70092469
14.65934078	-87.81742111
14.66666678	-90.81134854
14.67399279	-84.39624199
14.68131880	-89.54940797
14.68864481	-103.98482143
14.69597081	-96.18187365
14.70329682	-88.10378470
14.71062283	-88.58137633
14.71794884	-98.47407624
14.72527484	-90.42140739
14.73260085	-94.89072870
14.73992686	-96.65666600
14.74725287	-88.82741373
14.75457887	-91.04906186
14.76190488	-102.18288511
14.76923089	-89.58198683
14.77655690	-92.02672162
14.78388290	-92.91336381
14.79120891	-94.36419726
14.79853492	-96.51867424
14.80586093	-90.86438000
14.81318693	-85.61521514
14.82051294	-86.12719531
14.82783895	-89.87074728
14.83516495	-86.81785404
14.84249096	-95.88950188
14.84981697	-88.93659998
14.85714298	-91.23166753
14.86446898	-92.25991782
14.87179499	-85.96532857
14.87912100	-92.73738680
14.88644701	-99.15764020
14.89377301	-93.62119343
14.90109902	-88.02587742
14.90842503	-89.11128613
14.91575104	-95.84510243
14.92307704	-88.43264372
14.93040305	-91.03699404
14.93772906	-98.06172611
14.94505507	-85.55315079
14.95238107	-84.14091244
14.95970708	-89.36963589
14.96703309	-97.89929205
14.97435910	-94.92763728
14.98168510	-102.24756185
14.98901111	-101.64691632
14.99633712	-108.21619754
