# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -710.00000000 ps, Average over 5000 waveforms. Timestamp: 2023-11-21T14:39:57
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-698.18286721	-0.00047022
-698.14953388	-0.00006167
-698.11620055	0.00029302
-698.08286721	0.00070095
-698.04953388	0.00103723
-698.01620055	0.00128504
-697.98286722	0.00139777
-697.94953388	0.00151945
-697.91620055	0.00151267
-697.88286722	0.00139612
-697.84953388	0.00131250
-697.81620055	0.00108069
-697.78286722	0.00073112
-697.74953388	0.00041796
-697.71620055	0.00013744
-697.68286722	-0.00022108
-697.64953388	-0.00056746
-697.61620055	-0.00092341
-697.58286722	-0.00118110
-697.54953389	-0.00139963
-697.51620055	-0.00159204
-697.48286722	-0.00169141
-697.44953389	-0.00177934
-697.41620055	-0.00172730
-697.38286722	-0.00176076
-697.34953389	-0.00163719
-697.31620055	-0.00150095
-697.28286722	-0.00143245
-697.24953389	-0.00127357
-697.21620055	-0.00122997
-697.18286722	-0.00102828
-697.14953389	-0.00092828
-697.11620056	-0.00086679
-697.08286722	-0.00084747
-697.04953389	-0.00080442
-697.01620056	-0.00090007
-696.98286722	-0.00097227
-696.94953389	-0.00101390
-696.91620056	-0.00098969
-696.88286722	-0.00120508
-696.84953389	-0.00125245
-696.81620056	-0.00130593
-696.78286722	-0.00142301
-696.74953389	-0.00144070
-696.71620056	-0.00138643
-696.68286723	-0.00132542
-696.64953389	-0.00124185
-696.61620056	-0.00116858
-696.58286723	-0.00104098
-696.54953389	-0.00089438
-696.51620056	-0.00067469
-696.48286723	-0.00044535
-696.44953389	-0.00034770
-696.41620056	-0.00020087
-696.38286723	-0.00005870
-696.34953389	0.00000593
-696.31620056	0.00003691
-696.28286723	0.00003158
-696.24953390	-0.00000912
-696.21620056	-0.00010701
-696.18286723	-0.00028216
-696.14953390	-0.00049096
-696.11620056	-0.00070673
-696.08286723	-0.00090791
-696.04953390	-0.00114293
-696.01620056	-0.00139763
-695.98286723	-0.00162570
-695.94953390	-0.00176470
-695.91620056	-0.00189520
-695.88286723	-0.00198298
-695.84953390	-0.00197185
-695.81620057	-0.00196261
-695.78286723	-0.00182589
-695.74953390	-0.00169346
-695.71620057	-0.00151938
-695.68286723	-0.00131000
-695.64953390	-0.00105671
-695.61620057	-0.00080875
-695.58286723	-0.00051975
-695.54953390	-0.00031619
-695.51620057	-0.00009318
-695.48286723	0.00003355
-695.44953390	0.00014751
-695.41620057	0.00022120
-695.38286724	0.00027704
-695.34953390	0.00022648
-695.31620057	0.00006059
-695.28286724	-0.00010617
-695.24953390	-0.00023874
-695.21620057	-0.00041131
-695.18286724	-0.00065889
-695.14953390	-0.00091394
-695.11620057	-0.00116327
-695.08286724	-0.00138712
-695.04953390	-0.00153821
-695.01620057	-0.00171538
-694.98286724	-0.00176325
-694.94953391	-0.00183369
-694.91620057	-0.00189738
-694.88286724	-0.00187118
-694.84953391	-0.00182676
-694.81620057	-0.00176593
-694.78286724	-0.00174098
-694.74953391	-0.00163490
-694.71620057	-0.00155177
-694.68286724	-0.00147841
-694.64953391	-0.00148622
-694.61620057	-0.00138791
-694.58286724	-0.00142831
-694.54953391	-0.00138908
-694.51620058	-0.00149830
-694.48286724	-0.00157820
-694.44953391	-0.00165418
-694.41620058	-0.00177206
-694.38286724	-0.00187294
-694.34953391	-0.00206610
-694.31620058	-0.00213278
-694.28286724	-0.00223748
-694.24953391	-0.00235158
-694.21620058	-0.00243307
-694.18286724	-0.00245658
-694.14953391	-0.00245675
-694.11620058	-0.00241732
-694.08286725	-0.00231070
-694.04953391	-0.00219435
-694.01620058	-0.00206630
-693.98286725	-0.00191558
-693.94953391	-0.00177113
-693.91620058	-0.00155415
-693.88286725	-0.00136499
-693.84953391	-0.00112142
-693.81620058	-0.00087799
-693.78286725	-0.00063162
-693.74953391	-0.00047346
-693.71620058	-0.00030050
-693.68286725	-0.00013611
-693.64953392	0.00000154
-693.61620058	0.00013280
-693.58286725	0.00028718
-693.54953392	0.00029937
-693.51620058	0.00036029
-693.48286725	0.00043623
-693.44953392	0.00050725
-693.41620058	0.00046420
-693.38286725	0.00040206
-693.34953392	0.00040297
-693.31620058	0.00025586
-693.28286725	0.00013558
-693.24953392	-0.00009692
-693.21620059	-0.00035203
-693.18286725	-0.00071582
-693.14953392	-0.00101274
